"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
144	0.204	0.032	0.204	0.032	0.128	0.022	0.122	0.008	0.122	0.008	0.058	0.006	0.052	0.014	0.052	0.014	0.07	0.012
135	0.116	0.05	0.116	0.05	0.15	0.06	0.05	0.024	0.05	0.024	0.072	0.02	0.054	0.006	0.054	0.006	0.082	0.01
137	0.334	0.04	0.334	0.04	0.284	0.026	0.318	0.014	0.318	0.014	0.27	0.008	0.34	0.004	0.34	0.004	0.288	0.01
136	0.264	0.03	0.264	0.03	0.132	0.014	0.19	0.014	0.19	0.014	0.102	0.008	0.116	0.012	0.116	0.012	0.118	0.008
138	0.194	0.012	0.194	0.012	0.206	0.04	0.1	0.002	0.1	0.002	0.158	0.016	0.044	0.002	0.044	0.002	0.022	0.01
145	0.304	0.056	0.304	0.056	0.23	0.034	0.312	0.028	0.312	0.028	0.22	0.014	0.058	0.012	0.058	0.012	0.104	0.028
146	0.172	0.008	0.172	0.008	0.174	0	0.106	0.004	0.106	0.004	0.1	0	0.104	0	0.104	0	0.11	0
149	0.02	0.004	0.02	0.004	0.024	0.004	0.016	0	0.016	0	0.01	0	0.028	0.002	0.028	0.002	0.014	0
152	0.084	0	0.084	0	0.08	0.002	0.054	0	0.054	0	0.05	0.002	0.056	0	0.056	0	0.058	0.002
148	0.446	0.112	0.446	0.112	0.206	0.096	0.26	0.034	0.26	0.034	0.148	0.03	0.252	0.042	0.252	0.042	0.162	0.024
147	0.148	0.168	0.148	0.168	0.13	0.14	0.1	0.068	0.1	0.068	0.106	0.116	0.056	0.008	0.056	0.008	0.06	0.002
154	0.376	0.066	0.376	0.066	0.252	0.064	0.204	0.028	0.204	0.028	0.136	0.022	0.272	0.016	0.272	0.016	0.198	0.02
151	0.074	0.004	0.074	0.004	0.028	0	0.048	0.002	0.048	0.002	0.014	0.002	0.05	0.004	0.05	0.004	0.018	0
150	0.164	0.008	0.164	0.008	0.122	0.01	0.08	0.006	0.08	0.006	0.068	0.004	0.028	0	0.028	0	0.024	0
153	0.056	0.018	0.056	0.018	0.02	0.008	0.054	0.042	0.054	0.042	0.036	0.042	0.064	0.03	0.064	0.03	0.036	0.024
157	0.14	0.006	0.14	0.006	0.134	0.01	0.156	0.004	0.156	0.004	0.15	0.014	0.116	0.006	0.116	0.006	0.082	0.014
173	0.1	0.004	0.1	0.004	0.094	0.008	0.054	0	0.054	0	0.052	0.004	0.06	0	0.06	0	0.056	0.002
174	0.306	0.044	0.306	0.044	0.22	0.032	0.276	0.064	0.276	0.064	0.208	0.048	0.108	0.016	0.108	0.016	0.138	0.016
172	0.284	0.242	0.284	0.242	0.49	0.33	0.202	0.082	0.202	0.082	0.294	0.068	0.202	0.084	0.202	0.084	0.168	0.04
178	0.124	0.01	0.124	0.01	0.046	0.004	0.066	0.004	0.066	0.004	0.016	0	0.088	0.002	0.088	0.002	0.016	0
179	0.138	0	0.138	0	0.046	0	0.082	0	0.082	0	0.02	0	0.084	0	0.084	0	0.026	0
183	0.104	0.032	0.104	0.032	0.05	0.026	0.134	0.01	0.134	0.01	0.058	0.016	0.106	0.004	0.106	0.004	0.096	0.014
163	0.282	0.118	0.282	0.118	0.24	0.08	0.416	0.074	0.416	0.074	0.374	0.078	0.096	0.016	0.096	0.016	0.126	0.034
160	0.334	0.22	0.334	0.22	0.378	0.126	0.328	0.072	0.328	0.072	0.392	0.032	0.256	0.026	0.256	0.026	0.312	0.032
159	0.128	0.038	0.128	0.038	0.116	0.086	0.072	0.016	0.072	0.016	0.08	0.046	0.076	0.002	0.076	0.002	0.08	0.002
158	0.378	0.08	0.378	0.08	0.372	0.076	0.262	0.034	0.262	0.034	0.226	0.04	0.302	0.022	0.302	0.022	0.252	0.038
184	0.138	0.014	0.138	0.014	0.166	0.028	0.1	0.076	0.1	0.076	0.15	0.066	0.03	0	0.03	0	0.034	0
185	0.104	0.026	0.104	0.026	0.068	0.028	0.052	0.006	0.052	0.006	0.032	0.012	0.064	0.004	0.064	0.004	0.03	0.008
177	0.116	0	0.116	0	0.156	0.006	0.056	0	0.056	0	0.058	0.002	0.066	0	0.066	0	0.06	0
176	0.426	0.058	0.426	0.058	0.428	0.094	0.3	0.026	0.3	0.026	0.302	0.044	0.182	0.046	0.182	0.046	0.216	0.086
155	0.166	0.008	0.166	0.008	0.154	0.008	0.106	0.01	0.106	0.01	0.116	0.004	0.128	0	0.128	0	0.118	0.004
156	0.024	0.002	0.024	0.002	0.004	0	0.012	0.008	0.012	0.008	0.004	0.006	0.024	0.004	0.024	0.004	0.008	0.006
161	0.226	0.012	0.226	0.012	0.178	0.02	0.138	0.014	0.138	0.014	0.114	0.01	0.164	0.01	0.164	0.01	0.136	0
162	0.444	0.224	0.444	0.224	0.546	0.274	0.246	0.074	0.246	0.074	0.476	0.054	0.276	0.008	0.276	0.008	0.192	0.014
181	0.14	0.026	0.14	0.026	0.3	0.128	0.084	0.008	0.084	0.008	0.156	0.054	0.028	0.002	0.028	0.002	0.01	0
164	0.142	0.11	0.142	0.11	0.138	0.154	0.09	0.048	0.09	0.048	0.088	0.084	0.092	0.022	0.092	0.022	0.102	0.012
166	0.252	0.11	0.252	0.11	0.248	0.092	0.19	0.108	0.19	0.108	0.17	0.108	0.23	0.106	0.23	0.106	0.2	0.09
165	0.126	0.034	0.126	0.034	0.118	0.022	0.068	0.012	0.068	0.012	0.058	0.014	0.054	0.002	0.054	0.002	0.058	0
182	0.268	0.026	0.268	0.026	0.138	0.008	0.194	0.008	0.194	0.008	0.116	0.002	0.202	0.01	0.202	0.01	0.124	0.002
175	0.164	0.072	0.164	0.072	0.152	0.022	0.218	0.088	0.218	0.088	0.158	0.026	0.024	0.01	0.024	0.01	0.05	0.012
170	0.134	0.02	0.134	0.02	0.078	0.032	0.29	0.006	0.29	0.006	0.166	0.004	0.148	0.008	0.148	0.008	0.178	0.004
169	0.216	0.072	0.216	0.072	0.172	0.07	0.224	0.034	0.224	0.034	0.168	0.028	0.086	0.028	0.086	0.028	0.056	0.018
168	0.2	0.018	0.2	0.018	0.154	0.008	0.118	0.014	0.118	0.014	0.096	0.004	0.046	0.002	0.046	0.002	0.062	0.004
171	0.13	0.024	0.13	0.024	0.126	0.04	0.228	0.018	0.228	0.018	0.258	0.022	0.25	0.002	0.25	0.002	0.206	0.02
180	0.22	0.002	0.22	0.002	0.26	0.022	0.148	0	0.148	0	0.156	0.008	0.04	0	0.04	0	0.052	0
167	0.2	0.028	0.2	0.028	0.254	0.038	0.11	0.012	0.11	0.012	0.136	0.006	0.124	0.01	0.124	0.01	0.17	0.008
187	0.096	0.036	0.096	0.036	0.09	0.026	0.054	0.004	0.054	0.004	0.056	0.01	0.056	0.004	0.056	0.004	0.064	0.01
186	0.268	0.066	0.268	0.066	0.17	0.024	0.178	0.042	0.178	0.042	0.124	0.014	0.226	0.024	0.226	0.024	0.158	0.006
191	0.202	0.006	0.202	0.006	0.186	0.008	0.136	0.008	0.136	0.008	0.116	0.006	0.024	0	0.024	0	0.036	0.002
188	0.158	0.018	0.158	0.018	0.272	0.02	0.114	0	0.114	0	0.16	0.004	0.118	0.004	0.118	0.004	0.048	0.004
189	0.1	0.048	0.1	0.048	0.1	0.042	0.062	0.014	0.062	0.014	0.048	0.012	0.078	0.01	0.078	0.01	0.078	0.01
190	0.626	0.162	0.626	0.162	0.584	0.248	0.626	0.104	0.626	0.104	0.626	0.128	0.216	0.026	0.216	0.026	0.17	0.044
192	0.09	0.082	0.09	0.082	0.098	0.104	0.044	0.026	0.044	0.026	0.058	0.038	0.062	0.02	0.062	0.02	0.076	0.026
194	0.054	0.006	0.054	0.006	0.038	0.01	0.022	0.002	0.022	0.002	0.022	0.004	0.028	0.002	0.028	0.002	0.026	0
193	0.108	0.022	0.108	0.022	0.164	0.046	0.044	0.01	0.044	0.01	0.118	0.028	0.044	0.006	0.044	0.006	0.126	0.02
209	0.084	0.006	0.084	0.006	0.04	0.002	0.052	0.002	0.052	0.002	0.024	0	0.048	0	0.048	0	0.024	0
208	0.168	0.016	0.168	0.016	0.15	0.01	0.11	0.038	0.11	0.038	0.1	0.04	0.12	0.062	0.12	0.062	0.108	0.024
206	0.076	0.004	0.076	0.004	0.078	0.002	0.038	0	0.038	0	0.036	0	0.036	0	0.036	0	0.028	0
207	0.232	0.11	0.232	0.11	0.188	0.102	0.212	0.016	0.212	0.016	0.152	0.034	0.23	0.052	0.23	0.052	0.182	0.05
196	0.024	0.004	0.024	0.004	0.008	0	0.016	0.002	0.016	0.002	0.006	0	0.02	0	0.02	0	0.006	0
205	0.028	0.018	0.028	0.018	0.01	0.004	0.018	0.018	0.018	0.018	0.004	0	0.018	0.006	0.018	0.006	0.004	0
201	0.112	0.008	0.112	0.008	0.114	0.004	0.068	0.002	0.068	0.002	0.06	0.002	0.082	0.002	0.082	0.002	0.07	0
202	0.67	0.266	0.67	0.266	0.51	0.186	0.522	0.074	0.522	0.074	0.374	0.076	0.426	0.078	0.426	0.078	0.402	0.172
204	0.044	0.002	0.044	0.002	0.008	0	0.032	0	0.032	0	0.004	0	0.032	0	0.032	0	0.006	0
203	0.128	0.05	0.128	0.05	0.16	0.05	0.184	0.126	0.184	0.126	0.254	0.108	0.22	0.052	0.22	0.052	0.24	0.048
210	0.306	0.016	0.306	0.016	0.36	0.018	0.18	0.008	0.18	0.008	0.198	0.014	0.074	0.002	0.074	0.002	0.084	0.014
200	0.324	0.014	0.324	0.014	0.204	0.004	0.164	0.006	0.164	0.006	0.108	0	0.184	0.002	0.184	0.002	0.126	0
199	0.13	0.006	0.13	0.006	0.078	0.01	0.108	0	0.108	0	0.064	0.004	0.13	0.002	0.13	0.002	0.072	0
198	0.118	0.02	0.118	0.02	0.166	0.052	0.064	0.01	0.064	0.01	0.102	0.018	0.078	0.004	0.078	0.004	0.086	0.002
197	0.046	0.01	0.046	0.01	0.05	0.016	0.028	0.004	0.028	0.004	0.028	0.008	0.032	0	0.032	0	0.03	0
195	0.354	0.01	0.354	0.01	0.17	0.006	0.264	0.008	0.264	0.008	0.09	0.004	0.288	0.01	0.288	0.01	0.092	0.004
216	0.068	0.004	0.068	0.004	0.052	0.004	0.04	0.004	0.04	0.004	0.036	0.002	0.04	0.002	0.04	0.002	0.038	0.002
227	0.184	0.018	0.184	0.018	0.204	0.012	0.112	0	0.112	0	0.128	0.006	0.126	0	0.126	0	0.14	0.004
211	0.21	0.006	0.21	0.006	0.19	0.002	0.132	0.004	0.132	0.004	0.112	0.004	0.178	0.004	0.178	0.004	0.134	0.002
212	0.038	0.002	0.038	0.002	0.018	0	0.016	0.002	0.016	0.002	0.012	0	0.014	0.002	0.014	0.002	0.012	0
213	0.29	0.016	0.29	0.016	0.25	0.008	0.248	0.008	0.248	0.008	0.244	0.004	0.02	0.01	0.02	0.01	0.028	0.006
214	0.17	0.028	0.17	0.028	0.17	0.028	0.088	0.008	0.088	0.008	0.112	0.022	0.108	0.01	0.108	0.01	0.08	0.016
215	0.276	0.038	0.276	0.038	0.212	0.026	0.418	0.072	0.418	0.072	0.374	0.046	0.122	0.006	0.122	0.006	0.138	0.008
218	0.022	0.002	0.022	0.002	0.016	0.004	0.016	0.002	0.016	0.002	0.002	0.004	0.016	0	0.016	0	0.002	0
217	0.446	0.106	0.446	0.106	0.634	0.1	0.252	0.018	0.252	0.018	0.524	0.052	0.066	0.01	0.066	0.01	0.032	0
220	0.134	0.032	0.134	0.032	0.126	0.018	0.084	0.014	0.084	0.014	0.088	0.01	0.09	0.006	0.09	0.006	0.102	0.008
221	0.29	0.064	0.29	0.064	0.28	0.07	0.152	0.024	0.152	0.024	0.174	0.02	0.186	0.074	0.186	0.074	0.194	0.048
219	0.126	0.024	0.126	0.024	0.096	0.02	0.148	0.012	0.148	0.012	0.144	0.012	0.12	0.004	0.12	0.004	0.12	0.004
