"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
7	0.068	0.11	0.068	0.11	0.08	0.128	0.07	0.098	0.07	0.098	0.082	0.09	0.094	0.082	0.094	0.082	0.116	0.09
5	0.516	0.168	0.516	0.168	0.602	0.216	0.33	0.048	0.33	0.048	0.39	0.038	0.32	0.044	0.32	0.044	0.228	0.028
9	0.012	0.02	0.012	0.02	0.03	0.016	0.01	0.008	0.01	0.008	0.016	0.006	0.012	0.006	0.012	0.006	0.018	0.006
19	0.266	0.162	0.266	0.162	0.208	0.164	0.262	0.362	0.262	0.362	0.206	0.248	0.296	0.072	0.296	0.072	0.22	0.102
12	0.254	0.024	0.254	0.024	0.298	0.006	0.118	0.016	0.118	0.016	0.17	0.002	0.04	0.002	0.04	0.002	0.042	0
11	0.16	0.088	0.16	0.088	0.162	0.048	0.096	0.016	0.096	0.016	0.108	0.014	0.13	0.012	0.13	0.012	0.132	0.012
10	0.086	0.024	0.086	0.024	0.072	0.018	0.124	0.104	0.124	0.104	0.092	0.09	0.152	0.046	0.152	0.046	0.102	0.086
24	0.592	0.116	0.592	0.116	0.51	0.088	0.614	0.04	0.614	0.04	0.58	0.024	0.274	0.064	0.274	0.064	0.366	0.07
1	0.152	0.016	0.152	0.016	0.136	0.018	0.068	0.024	0.068	0.024	0.08	0.022	0.09	0.012	0.09	0.012	0.104	0.026
23	0.464	0.256	0.464	0.256	0.498	0.266	0.38	0.102	0.38	0.102	0.462	0.194	0.41	0.274	0.41	0.274	0.362	0.294
59	0.074	0.008	0.074	0.008	0.066	0.002	0.046	0	0.046	0	0.034	0	0.058	0	0.058	0	0.04	0
46	0.382	0.174	0.382	0.174	0.326	0.084	0.234	0.028	0.234	0.028	0.2	0.02	0.248	0.054	0.248	0.054	0.228	0.048
45	0.604	0.096	0.604	0.096	0.748	0.104	0.478	0.068	0.478	0.068	0.602	0.074	0.324	0.084	0.324	0.084	0.242	0.048
64	0.106	0.092	0.106	0.092	0.062	0.044	0.142	0.07	0.142	0.07	0.092	0.06	0.18	0.164	0.18	0.164	0.11	0.102
57	0.266	0.034	0.266	0.034	0.196	0.034	0.164	0.002	0.164	0.002	0.116	0.006	0.174	0.038	0.174	0.038	0.124	0.022
60	0.294	0.116	0.294	0.116	0.278	0.114	0.228	0.038	0.228	0.038	0.194	0.048	0.28	0.036	0.28	0.036	0.254	0.028
67	0.258	0.104	0.258	0.104	0.238	0.164	0.146	0.026	0.146	0.026	0.138	0.028	0.21	0.058	0.21	0.058	0.164	0.07
44	0.076	0.002	0.076	0.002	0.072	0.004	0.044	0.002	0.044	0.002	0.042	0	0.048	0	0.048	0	0.046	0
43	0.054	0.002	0.054	0.002	0.066	0	0.032	0	0.032	0	0.034	0	0.05	0	0.05	0	0.044	0
51	0.436	0.044	0.436	0.044	0.384	0.062	0.324	0.072	0.324	0.072	0.34	0.1	0.158	0.07	0.158	0.07	0.262	0.098
52	0.258	0.17	0.258	0.17	0.226	0.16	0.156	0.036	0.156	0.036	0.134	0.036	0.072	0.01	0.072	0.01	0.064	0.008
41	0.036	0.034	0.036	0.034	0.032	0.012	0.024	0.014	0.024	0.014	0.018	0.004	0.026	0.006	0.026	0.006	0.026	0.004
61	0.78	0.624	0.78	0.624	0.75	0.586	0.764	0.272	0.764	0.272	0.77	0.3	0.342	0.564	0.342	0.564	0.412	0.608
42	0.542	0.104	0.542	0.104	0.55	0.096	0.332	0.014	0.332	0.014	0.356	0.006	0.386	0.142	0.386	0.142	0.416	0.124
47	0.09	0.012	0.09	0.012	0.07	0.024	0.06	0.012	0.06	0.012	0.044	0.01	0.072	0.006	0.072	0.006	0.052	0.012
62	0.492	0.022	0.492	0.022	0.498	0.044	0.672	0.014	0.672	0.014	0.652	0.032	0.062	0.014	0.062	0.014	0.072	0.014
66	0.422	0.064	0.422	0.064	0.428	0.064	0.258	0.014	0.258	0.014	0.26	0.018	0.128	0.068	0.128	0.068	0.17	0.068
65	0.15	0.004	0.15	0.004	0.098	0	0.114	0	0.114	0	0.078	0.002	0.126	0	0.126	0	0.094	0
63	0.256	0.038	0.256	0.038	0.232	0.016	0.156	0.036	0.156	0.036	0.14	0.016	0.206	0.034	0.206	0.034	0.178	0.016
40	0.11	0.054	0.11	0.054	0.132	0.052	0.12	0.02	0.12	0.02	0.112	0.012	0.142	0.036	0.142	0.036	0.132	0.03
58	0.486	0.022	0.486	0.022	0.634	0.028	0.332	0.008	0.332	0.008	0.416	0.004	0.352	0.044	0.352	0.044	0.354	0.056
48	0.312	0.066	0.312	0.066	0.372	0.134	0.196	0.016	0.196	0.016	0.222	0.034	0.194	0	0.194	0	0.168	0.006
49	0.244	0.084	0.244	0.084	0.202	0.106	0.142	0.036	0.142	0.036	0.104	0.034	0.202	0.052	0.202	0.052	0.144	0.052
50	0.04	0	0.04	0	0.032	0	0.03	0	0.03	0	0.028	0	0.038	0	0.038	0	0.028	0
55	0.68	0.15	0.68	0.15	0.712	0.154	0.518	0.106	0.518	0.106	0.602	0.126	0.616	0.112	0.616	0.112	0.61	0.142
56	0.514	0.088	0.514	0.088	0.506	0.106	0.292	0.008	0.292	0.008	0.302	0.012	0.35	0.05	0.35	0.05	0.35	0.048
68	0.228	0.032	0.228	0.032	0.294	0.046	0.132	0.006	0.132	0.006	0.194	0.006	0.148	0.012	0.148	0.012	0.15	0.006
53	0.142	0.066	0.142	0.066	0.126	0.046	0.162	0.088	0.162	0.088	0.116	0.044	0.182	0.01	0.182	0.01	0.134	0.014
77	0.102	0.154	0.102	0.154	0.052	0.11	0.346	0.014	0.346	0.014	0.212	0.012	0.156	0.01	0.156	0.01	0.228	0.004
76	0.21	0.04	0.21	0.04	0.144	0.012	0.192	0.038	0.192	0.038	0.136	0.014	0.226	0.032	0.226	0.032	0.162	0.012
54	0.41	0.042	0.41	0.042	0.288	0.02	0.492	0.008	0.492	0.008	0.434	0.004	0.568	0.018	0.568	0.018	0.494	0.018
72	0.362	0.146	0.362	0.146	0.418	0.196	0.832	0.12	0.832	0.12	0.9	0.148	0.29	0.018	0.29	0.018	0.242	0.024
78	0.062	0	0.062	0	0.022	0	0.05	0	0.05	0	0.036	0	0.06	0	0.06	0	0.036	0
70	0.184	0.382	0.184	0.382	0.196	0.27	0.126	0.142	0.126	0.142	0.122	0.098	0.142	0.01	0.142	0.01	0.158	0.008
73	0.108	0.056	0.108	0.056	0.074	0.02	0.098	0.076	0.098	0.076	0.072	0.07	0.11	0.028	0.11	0.028	0.084	0.038
71	0.764	0.16	0.764	0.16	0.758	0.168	0.638	0.02	0.638	0.02	0.634	0.014	0.61	0.084	0.61	0.084	0.608	0.122
75	0.514	0.098	0.514	0.098	0.508	0.066	0.388	0.018	0.388	0.018	0.376	0.018	0.632	0.17	0.632	0.17	0.598	0.132
74	0.074	0.006	0.074	0.006	0.076	0.01	0.082	0.02	0.082	0.02	0.08	0.026	0.094	0.02	0.094	0.02	0.09	0.016
69	0.282	0.104	0.282	0.104	0.354	0.144	0.444	0.19	0.444	0.19	0.424	0.2	0.438	0.144	0.438	0.144	0.364	0.208
86	0.486	0.254	0.486	0.254	0.28	0.152	0.65	0.336	0.65	0.336	0.408	0.266	0.296	0.036	0.296	0.036	0.458	0.092
95	0.058	0.018	0.058	0.018	0.03	0.004	0.108	0	0.108	0	0.076	0	0.132	0.004	0.132	0.004	0.076	0.004
85	0.092	0.002	0.092	0.002	0.124	0.002	0.066	0	0.066	0	0.1	0	0.084	0	0.084	0	0.112	0.002
91	0.416	0.012	0.416	0.012	0.384	0.002	0.242	0.004	0.242	0.004	0.254	0	0.28	0.004	0.28	0.004	0.276	0.002
92	0.348	0.046	0.348	0.046	0.448	0.034	0.202	0.09	0.202	0.09	0.282	0.072	0.228	0.086	0.228	0.086	0.324	0.078
83	0.46	0.018	0.46	0.018	0.466	0.01	0.38	0.008	0.38	0.008	0.408	0.014	0.316	0.012	0.316	0.012	0.294	0.018
84	0.398	0.074	0.398	0.074	0.364	0.07	0.264	0.022	0.264	0.022	0.254	0.026	0.29	0.024	0.29	0.024	0.278	0.018
81	0.066	0.004	0.066	0.004	0.054	0.002	0.086	0.002	0.086	0.002	0.092	0.002	0.098	0.006	0.098	0.006	0.096	0.004
87	0.434	0.07	0.434	0.07	0.44	0.096	0.398	0.062	0.398	0.062	0.492	0.098	0.01	0.004	0.01	0.004	0.016	0.002
80	0.164	0.016	0.164	0.016	0.15	0.032	0.1	0.006	0.1	0.006	0.086	0.012	0.116	0.012	0.116	0.012	0.092	0.024
82	0.198	0.028	0.198	0.028	0.112	0.008	0.174	0.002	0.174	0.002	0.114	0.002	0.132	0.004	0.132	0.004	0.106	0.004
79	0.484	0.01	0.484	0.01	0.544	0.024	0.32	0.006	0.32	0.006	0.354	0.01	0.36	0.006	0.36	0.006	0.422	0.016
89	0.294	0.058	0.294	0.058	0.332	0.058	0.166	0.058	0.166	0.058	0.2	0.064	0.064	0.002	0.064	0.002	0.072	0.006
90	0.118	0.07	0.118	0.07	0.154	0.084	0.056	0.018	0.056	0.018	0.084	0.036	0.086	0.016	0.086	0.016	0.118	0.034
88	0.358	0.078	0.358	0.078	0.248	0.1	0.302	0.024	0.302	0.024	0.224	0.036	0.088	0.01	0.088	0.01	0.08	0.01
93	0.206	0.092	0.206	0.092	0.224	0.122	0.136	0.076	0.136	0.076	0.12	0.076	0.16	0.038	0.16	0.038	0.138	0.042
94	0.2	0.004	0.2	0.004	0.174	0.006	0.164	0.002	0.164	0.002	0.136	0.002	0.186	0	0.186	0	0.16	0.002
96	0.466	0.11	0.466	0.11	0.438	0.194	0.282	0.038	0.282	0.038	0.276	0.072	0.292	0.06	0.292	0.06	0.288	0.036
98	0.396	0.276	0.396	0.276	0.406	0.392	0.284	0.142	0.284	0.142	0.264	0.19	0.316	0.096	0.316	0.096	0.314	0.052
97	0.266	0.052	0.266	0.052	0.266	0.036	0.188	0.01	0.188	0.01	0.186	0.01	0.238	0.012	0.238	0.012	0.246	0.006
105	0.582	0.458	0.582	0.458	0.622	0.472	0.35	0.132	0.35	0.132	0.404	0.108	0.382	0.168	0.382	0.168	0.444	0.148
99	0.916	0.414	0.916	0.414	0.916	0.416	0.704	0.058	0.704	0.058	0.754	0.074	0.76	0.398	0.76	0.398	0.814	0.404
101	0.428	0.028	0.428	0.028	0.388	0.042	0.426	0.01	0.426	0.01	0.43	0.012	0.142	0.016	0.142	0.016	0.246	0.016
102	0.284	0.098	0.284	0.098	0.278	0.094	0.166	0.04	0.166	0.04	0.162	0.032	0.194	0.032	0.194	0.032	0.192	0.03
100	0.746	0.44	0.746	0.44	0.658	0.45	0.548	0.49	0.548	0.49	0.514	0.64	0.52	0.49	0.52	0.49	0.366	0.462
103	0.492	0.154	0.492	0.154	0.474	0.228	0.404	0.078	0.404	0.078	0.402	0.128	0.294	0.066	0.294	0.066	0.306	0.102
104	0.17	0.008	0.17	0.008	0.138	0.008	0.11	0.002	0.11	0.002	0.09	0.002	0.132	0.002	0.132	0.002	0.112	0
106	0.476	0.012	0.476	0.012	0.488	0.028	0.294	0.012	0.294	0.012	0.306	0.02	0.338	0.01	0.338	0.01	0.312	0.012
108	0.55	0.01	0.55	0.01	0.5	0.028	0.432	0.002	0.432	0.002	0.458	0.004	0.018	0.004	0.018	0.004	0.006	0
107	0.202	0.082	0.202	0.082	0.184	0.082	0.14	0.004	0.14	0.004	0.14	0.01	0.166	0.038	0.166	0.038	0.166	0.05
115	0.034	0.006	0.034	0.006	0.036	0	0.024	0.006	0.024	0.006	0.016	0.002	0.028	0.006	0.028	0.006	0.018	0.002
111	0.59	0.364	0.59	0.364	0.456	0.39	0.336	0.254	0.336	0.254	0.262	0.238	0.308	0.254	0.308	0.254	0.312	0.226
112	0.02	0	0.02	0	0.022	0	0.006	0	0.006	0	0.01	0	0.008	0	0.008	0	0.014	0
116	0.228	0.09	0.228	0.09	0.118	0.054	0.136	0.028	0.136	0.028	0.058	0.022	0.162	0.114	0.162	0.114	0.068	0.07
110	0.142	0.086	0.142	0.086	0.126	0.116	0.25	0.2	0.25	0.2	0.196	0.144	0.058	0.08	0.058	0.08	0.122	0.074
109	0.086	0.004	0.086	0.004	0.154	0.004	0.104	0	0.104	0	0.15	0.002	0.136	0.006	0.136	0.006	0.162	0.006
114	0.238	0.282	0.238	0.282	0.294	0.358	0.132	0.048	0.132	0.048	0.166	0.058	0.176	0.094	0.176	0.094	0.214	0.188
113	0.386	0.13	0.386	0.13	0.422	0.108	0.224	0.032	0.224	0.032	0.254	0.058	0.262	0.024	0.262	0.024	0.28	0.042
117	0.424	0.058	0.424	0.058	0.444	0.07	0.32	0.078	0.32	0.078	0.338	0.068	0.156	0.14	0.156	0.14	0.198	0.148
125	0.17	0.148	0.17	0.148	0.254	0.186	0.112	0.034	0.112	0.034	0.168	0.05	0.122	0.048	0.122	0.048	0.194	0.082
124	0.17	0.076	0.17	0.076	0.146	0.092	0.108	0.012	0.108	0.012	0.086	0.01	0.12	0.008	0.12	0.008	0.102	0.002
123	0.568	0.05	0.568	0.05	0.6	0.038	0.354	0.026	0.354	0.026	0.382	0.022	0.224	0.03	0.224	0.03	0.236	0.042
122	0.232	0.042	0.232	0.042	0.294	0.05	0.14	0.028	0.14	0.028	0.196	0.018	0.156	0.038	0.156	0.038	0.13	0.026
121	0.186	0	0.186	0	0.208	0	0.114	0.002	0.114	0.002	0.138	0	0.12	0	0.12	0	0.152	0
131	0.052	0	0.052	0	0.032	0.002	0.058	0	0.058	0	0.042	0	0.064	0	0.064	0	0.048	0
130	0.382	0.192	0.382	0.192	0.416	0.394	0.226	0.05	0.226	0.05	0.466	0.148	0.296	0.114	0.296	0.114	0.488	0.098
126	0.186	0.006	0.186	0.006	0.178	0.002	0.136	0.002	0.136	0.002	0.12	0.002	0.174	0.008	0.174	0.008	0.148	0
120	0.45	0.114	0.45	0.114	0.3	0.1	0.608	0.418	0.608	0.418	0.424	0.496	0.248	0.028	0.248	0.028	0.298	0.022
129	0.152	0.006	0.152	0.006	0.146	0.006	0.086	0.002	0.086	0.002	0.08	0	0.102	0.012	0.102	0.012	0.088	0.004
127	0.12	0.01	0.12	0.01	0.082	0.01	0.078	0.006	0.078	0.006	0.056	0.012	0.078	0.006	0.078	0.006	0.06	0.006
119	0.038	0.004	0.038	0.004	0.024	0.002	0.022	0.002	0.022	0.002	0.01	0	0.024	0.002	0.024	0.002	0.012	0
118	0.1	0.044	0.1	0.044	0.124	0.042	0.058	0.008	0.058	0.008	0.076	0.012	0.07	0.004	0.07	0.004	0.104	0.002
128	0.148	0.06	0.148	0.06	0.146	0.056	0.144	0.048	0.144	0.048	0.186	0.036	0.162	0.04	0.162	0.04	0.21	0.028
134	0.116	0.006	0.116	0.006	0.108	0	0.072	0.002	0.072	0.002	0.074	0	0.094	0.002	0.094	0.002	0.094	0.002
132	0.112	0.004	0.112	0.004	0.042	0.008	0.072	0.006	0.072	0.006	0.022	0.002	0.088	0.002	0.088	0.002	0.026	0.002
140	0.022	0.002	0.022	0.002	0.024	0	0.008	0	0.008	0	0.006	0	0.008	0	0.008	0	0.006	0
133	0.174	0.01	0.174	0.01	0.122	0.012	0.18	0.004	0.18	0.004	0.126	0.002	0.134	0.014	0.134	0.014	0.082	0.004
142	0.704	0.438	0.704	0.438	0.63	0.412	0.462	0.19	0.462	0.19	0.412	0.154	0.25	0.172	0.25	0.172	0.314	0.156
141	0.246	0	0.246	0	0.304	0.02	0.136	0	0.136	0	0.17	0.008	0.154	0	0.154	0	0.182	0.01
139	0.086	0.018	0.086	0.018	0.056	0.008	0.092	0.012	0.092	0.012	0.05	0.004	0.13	0.03	0.13	0.03	0.066	0.016
144	0.094	0.006	0.094	0.006	0.112	0.002	0.06	0.002	0.06	0.002	0.064	0	0.006	0	0.006	0	0.006	0
143	0.074	0	0.074	0	0.05	0	0.026	0	0.026	0	0.03	0	0.032	0	0.032	0	0.034	0
137	0.19	0.138	0.19	0.138	0.13	0.054	0.356	0.132	0.356	0.132	0.304	0.068	0.156	0.018	0.156	0.018	0.24	0.01
135	0.232	0.012	0.232	0.012	0.218	0.034	0.112	0.006	0.112	0.006	0.132	0.012	0.14	0.004	0.14	0.004	0.168	0.004
136	0.584	0.27	0.584	0.27	0.614	0.262	0.69	0.254	0.69	0.254	0.686	0.222	0.534	0.052	0.534	0.052	0.522	0.052
138	0.254	0.078	0.254	0.078	0.202	0.026	0.156	0.036	0.156	0.036	0.124	0.02	0.156	0.036	0.156	0.036	0.132	0.024
145	0.196	0.012	0.196	0.012	0.288	0.024	0.092	0.006	0.092	0.006	0.182	0.004	0.126	0.006	0.126	0.006	0.114	0.008
146	0.064	0.002	0.064	0.002	0.078	0.002	0.036	0	0.036	0	0.034	0.002	0.056	0	0.056	0	0.058	0
149	0.024	0.002	0.024	0.002	0.036	0.004	0.026	0	0.026	0	0.028	0.002	0.028	0.002	0.028	0.002	0.03	0.004
147	0.296	0	0.296	0	0.176	0.008	0.26	0	0.26	0	0.188	0.002	0.09	0	0.09	0	0.056	0.004
148	0.264	0.03	0.264	0.03	0.262	0.012	0.188	0.024	0.188	0.024	0.204	0.01	0.216	0.018	0.216	0.018	0.228	0.006
152	0.732	0.094	0.732	0.094	0.822	0.122	0.464	0.01	0.464	0.01	0.588	0.01	0.362	0.018	0.362	0.018	0.326	0.012
154	0.138	0.25	0.138	0.25	0.104	0.262	0.084	0.146	0.084	0.146	0.054	0.102	0.09	0.036	0.09	0.036	0.062	0.064
151	0.142	0.01	0.142	0.01	0.11	0.006	0.068	0	0.068	0	0.056	0	0.076	0.002	0.076	0.002	0.074	0.002
150	0.136	0.078	0.136	0.078	0.122	0.116	0.168	0.042	0.168	0.042	0.186	0.066	0.206	0.096	0.206	0.096	0.218	0.096
153	0.09	0.062	0.09	0.062	0.148	0.106	0.05	0.008	0.05	0.008	0.088	0.014	0.066	0.018	0.066	0.018	0.102	0.01
157	0.108	0.008	0.108	0.008	0.116	0.008	0.078	0.004	0.078	0.004	0.082	0.002	0.104	0.02	0.104	0.02	0.124	0.02
174	0.17	0	0.17	0	0.104	0.006	0.116	0	0.116	0	0.06	0.002	0.124	0	0.124	0	0.08	0.002
173	0.1	0.022	0.1	0.022	0.108	0.034	0.068	0.008	0.068	0.008	0.074	0.004	0.082	0.014	0.082	0.014	0.088	0.008
172	0.126	0.1	0.126	0.1	0.116	0.132	0.058	0.018	0.058	0.018	0.066	0.026	0.066	0.09	0.066	0.09	0.066	0.076
163	0.164	0.008	0.164	0.008	0.148	0.002	0.118	0.006	0.118	0.006	0.096	0.002	0.13	0.004	0.13	0.004	0.106	0.002
160	0.648	0.454	0.648	0.454	0.766	0.488	0.548	0.14	0.548	0.14	0.676	0.194	0.502	0.21	0.502	0.21	0.412	0.168
159	0.158	0.04	0.158	0.04	0.296	0.04	0.216	0.016	0.216	0.016	0.344	0.02	0.16	0.006	0.16	0.006	0.194	0.002
178	0.16	0.034	0.16	0.034	0.162	0.026	0.092	0.002	0.092	0.002	0.102	0.01	0.102	0.01	0.102	0.01	0.118	0.014
158	0.48	0.086	0.48	0.086	0.442	0.086	0.382	0.04	0.382	0.04	0.332	0.04	0.366	0.024	0.366	0.024	0.392	0.03
179	0.026	0.026	0.026	0.026	0.026	0.048	0.01	0.002	0.01	0.002	0.012	0.012	0.014	0.002	0.014	0.002	0.032	0.01
155	0.024	0.002	0.024	0.002	0.032	0.002	0.014	0.002	0.014	0.002	0.02	0	0.014	0	0.014	0	0.024	0
156	0.17	0.06	0.17	0.06	0.098	0.016	0.1	0.07	0.1	0.07	0.05	0.02	0.122	0.072	0.122	0.072	0.074	0.014
183	0.226	0.128	0.226	0.128	0.362	0.174	0.224	0.04	0.224	0.04	0.33	0.044	0.286	0.036	0.286	0.036	0.376	0.036
177	0.192	0.116	0.192	0.116	0.088	0.076	0.432	0.114	0.432	0.114	0.232	0.118	0.296	0.028	0.296	0.028	0.252	0.05
161	0.134	0.078	0.134	0.078	0.156	0.1	0.108	0.072	0.108	0.072	0.124	0.09	0.142	0.046	0.142	0.046	0.138	0.024
162	0.046	0.008	0.046	0.008	0.016	0.002	0.028	0.002	0.028	0.002	0.01	0	0.032	0.004	0.032	0.004	0.016	0
184	0.508	0.114	0.508	0.114	0.7	0.184	0.29	0.038	0.29	0.038	0.51	0.04	0.322	0.038	0.322	0.038	0.448	0.02
176	0.506	0.41	0.506	0.41	0.362	0.416	0.892	0.488	0.892	0.488	0.828	0.496	0.606	0.086	0.606	0.086	0.718	0.088
185	0.124	0.034	0.124	0.034	0.098	0.024	0.08	0.004	0.08	0.004	0.058	0.008	0.094	0.012	0.094	0.012	0.088	0.006
165	0.138	0.014	0.138	0.014	0.25	0.034	0.066	0.004	0.066	0.004	0.13	0.004	0.09	0.006	0.09	0.006	0.138	0.002
164	0.372	0.232	0.372	0.232	0.356	0.17	0.442	0.06	0.442	0.06	0.442	0.088	0.286	0.03	0.286	0.03	0.264	0.034
166	0.776	0.064	0.776	0.064	0.438	0.102	0.502	0.06	0.502	0.06	0.348	0.086	0.184	0.064	0.184	0.064	0.084	0.054
170	0.196	0.032	0.196	0.032	0.306	0.098	0.084	0.014	0.084	0.014	0.184	0.036	0.128	0.016	0.128	0.016	0.234	0.048
181	0.282	0.634	0.282	0.634	0.248	0.652	0.226	0.258	0.226	0.258	0.172	0.214	0.262	0.028	0.262	0.028	0.214	0.028
169	0.618	0.262	0.618	0.262	0.644	0.19	0.524	0.166	0.524	0.166	0.428	0.108	0.414	0.036	0.414	0.036	0.454	0.05
171	0.386	0.024	0.386	0.024	0.408	0.042	0.232	0.008	0.232	0.008	0.234	0.012	0.29	0.004	0.29	0.004	0.296	0.01
168	0.152	0.038	0.152	0.038	0.18	0.096	0.12	0.012	0.12	0.012	0.146	0.022	0.136	0.006	0.136	0.006	0.158	0.018
167	0.11	0.004	0.11	0.004	0.164	0.006	0.058	0	0.058	0	0.094	0	0.062	0	0.062	0	0.082	0
182	0.162	0.032	0.162	0.032	0.198	0.048	0.18	0.158	0.18	0.158	0.218	0.192	0.224	0.096	0.224	0.096	0.236	0.07
175	0.216	0.014	0.216	0.014	0.274	0.01	0.12	0.002	0.12	0.002	0.172	0	0.082	0.014	0.082	0.014	0.064	0.004
180	0.094	0.008	0.094	0.008	0.102	0.014	0.074	0.004	0.074	0.004	0.086	0.006	0.094	0.006	0.094	0.006	0.1	0.004
187	0.382	0.002	0.382	0.002	0.364	0.02	0.322	0.002	0.322	0.002	0.388	0.006	0.2	0.004	0.2	0.004	0.22	0.004
186	0.502	0.072	0.502	0.072	0.528	0.108	0.366	0.024	0.366	0.024	0.39	0.034	0.092	0.024	0.092	0.024	0.078	0.032
191	0.084	0.018	0.084	0.018	0.09	0.046	0.034	0.002	0.034	0.002	0.046	0.01	0.04	0	0.04	0	0.058	0.006
188	0.026	0.006	0.026	0.006	0.036	0.01	0.012	0.002	0.012	0.002	0.022	0	0.018	0.002	0.018	0.002	0.03	0
189	0.172	0.036	0.172	0.036	0.172	0.054	0.1	0.028	0.1	0.028	0.112	0.02	0.114	0.022	0.114	0.022	0.124	0.018
190	0.232	0.024	0.232	0.024	0.24	0.006	0.162	0.012	0.162	0.012	0.152	0.004	0.022	0.012	0.022	0.012	0.042	0.004
192	0.162	0.158	0.162	0.158	0.16	0.142	0.48	0.02	0.48	0.02	0.462	0.034	0.478	0.198	0.478	0.198	0.496	0.174
194	0.166	0.002	0.166	0.002	0.142	0.004	0.114	0.004	0.114	0.004	0.12	0.004	0.016	0.006	0.016	0.006	0.02	0.006
193	0.12	0.006	0.12	0.006	0.14	0	0.058	0.002	0.058	0.002	0.088	0	0.084	0.002	0.084	0.002	0.108	0
208	0.302	0.062	0.302	0.062	0.278	0.056	0.668	0.014	0.668	0.014	0.634	0.01	0.532	0.048	0.532	0.048	0.504	0.046
209	0.162	0.01	0.162	0.01	0.114	0.002	0.108	0.01	0.108	0.01	0.086	0	0.122	0.008	0.122	0.008	0.1	0
