"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
48	0.074	0.008	0.074	0.008	0.076	0.012	0.06	0.004	0.06	0.004	0.06	0.004	0.064	0.004	0.064	0.004	0.068	0.004
49	0.272	0.138	0.272	0.138	0.336	0.128	0.148	0.05	0.148	0.05	0.232	0.05	0.166	0.018	0.166	0.018	0.2	0.016
50	0.202	0.004	0.202	0.004	0.11	0.006	0.108	0.002	0.108	0.002	0.064	0.006	0.118	0.004	0.118	0.004	0.062	0.004
55	0.008	0.002	0.008	0.002	0.008	0	0.004	0	0.004	0	0.004	0	0.004	0	0.004	0	0.004	0
56	0.068	0.046	0.068	0.046	0.046	0.028	0.042	0.03	0.042	0.03	0.032	0.018	0.05	0.022	0.05	0.022	0.04	0.008
68	0.026	0	0.026	0	0.022	0	0.01	0	0.01	0	0.016	0	0.016	0	0.016	0	0.02	0
53	0.094	0.018	0.094	0.018	0.126	0.02	0.174	0.024	0.174	0.024	0.198	0.016	0.194	0.034	0.194	0.034	0.23	0.03
77	0.41	0.02	0.41	0.02	0.25	0.026	0.214	0.008	0.214	0.008	0.26	0.04	0.106	0.008	0.106	0.008	0.07	0.02
76	0.036	0.002	0.036	0.002	0.044	0	0.016	0	0.016	0	0.014	0	0.02	0	0.02	0	0.022	0
54	0.004	0	0.004	0	0.004	0	0.004	0	0.004	0	0.002	0	0.004	0	0.004	0	0.002	0
72	0.086	0.014	0.086	0.014	0.076	0.002	0.058	0.006	0.058	0.006	0.07	0	0.04	0.002	0.04	0.002	0.048	0
73	0.032	0	0.032	0	0.028	0	0.018	0	0.018	0	0.014	0	0.02	0	0.02	0	0.024	0
78	0.022	0	0.022	0	0.036	0	0.018	0	0.018	0	0.026	0	0.03	0	0.03	0	0.028	0
71	0.068	0.002	0.068	0.002	0.074	0.002	0.08	0.002	0.08	0.002	0.098	0.002	0.018	0.002	0.018	0.002	0.012	0.002
70	0.086	0.018	0.086	0.018	0.09	0.028	0.102	0.01	0.102	0.01	0.118	0.016	0.114	0	0.114	0	0.154	0.014
75	0.012	0	0.012	0	0.002	0	0.008	0	0.008	0	0.002	0	0.008	0	0.008	0	0.002	0
74	0.026	0.002	0.026	0.002	0.028	0	0.016	0	0.016	0	0.014	0	0.024	0	0.024	0	0.02	0
69	0.062	0.048	0.062	0.048	0.066	0.04	0.04	0.012	0.04	0.012	0.042	0.014	0.048	0.016	0.048	0.016	0.048	0.028
86	0.042	0	0.042	0	0.05	0	0.028	0	0.028	0	0.042	0	0.028	0	0.028	0	0.02	0
95	0.31	0.472	0.31	0.472	0.348	0.386	0.288	0.338	0.288	0.338	0.308	0.3	0.1	0.012	0.1	0.012	0.12	0.006
85	0.142	0.014	0.142	0.014	0.15	0.006	0.292	0.056	0.292	0.056	0.32	0.086	0.146	0.064	0.146	0.064	0.124	0.038
91	0.028	0.016	0.028	0.016	0.012	0.018	0.016	0.008	0.016	0.008	0.012	0.004	0.024	0.008	0.024	0.008	0.02	0.004
92	0.02	0.004	0.02	0.004	0.008	0	0.018	0	0.018	0	0.006	0	0.022	0	0.022	0	0.008	0
84	0.26	0.008	0.26	0.008	0.222	0.012	0.37	0.006	0.37	0.006	0.326	0.004	0.122	0.004	0.122	0.004	0.114	0.006
83	0.21	0.008	0.21	0.008	0.178	0.01	0.138	0	0.138	0	0.106	0.004	0.144	0	0.144	0	0.106	0
81	0.024	0	0.024	0	0.042	0.004	0.056	0	0.056	0	0.064	0.004	0.008	0	0.008	0	0.004	0
87	0.364	0.036	0.364	0.036	0.28	0.02	0.338	0.006	0.338	0.006	0.258	0	0.108	0	0.108	0	0.15	0
82	0.348	0.058	0.348	0.058	0.196	0.032	0.244	0.016	0.244	0.016	0.142	0.012	0.26	0.014	0.26	0.014	0.162	0.004
80	0.026	0.002	0.026	0.002	0.02	0	0.018	0.006	0.018	0.006	0.02	0.004	0.02	0.006	0.02	0.006	0.02	0.004
79	0.116	0.01	0.116	0.01	0.112	0.008	0.116	0.004	0.116	0.004	0.094	0.006	0.03	0.002	0.03	0.002	0.052	0
89	0.16	0.002	0.16	0.002	0.15	0.004	0.16	0	0.16	0	0.158	0	0.186	0	0.186	0	0.154	0
90	0.342	0.01	0.342	0.01	0.296	0.002	0.27	0.008	0.27	0.008	0.276	0.002	0.324	0.006	0.324	0.006	0.304	0
88	0.064	0.01	0.064	0.01	0.082	0.006	0.024	0.006	0.024	0.006	0.038	0.004	0.026	0	0.026	0	0.044	0
93	0.448	0.058	0.448	0.058	0.324	0.108	0.454	0.01	0.454	0.01	0.32	0.02	0.042	0.01	0.042	0.01	0.036	0.01
94	0.73	0.18	0.73	0.18	0.726	0.132	0.706	0.018	0.706	0.018	0.71	0.018	0.608	0.038	0.608	0.038	0.594	0.078
96	0.196	0.006	0.196	0.006	0.176	0.004	0.23	0.002	0.23	0.002	0.212	0.006	0.156	0	0.156	0	0.158	0.006
98	0.37	0.024	0.37	0.024	0.26	0.01	0.328	0.004	0.328	0.004	0.384	0	0.092	0.004	0.092	0.004	0.18	0
97	0.312	0.024	0.312	0.024	0.286	0.026	0.286	0.008	0.286	0.008	0.268	0.016	0.132	0.014	0.132	0.014	0.11	0.012
105	0.16	0.02	0.16	0.02	0.11	0.012	0.094	0.018	0.094	0.018	0.07	0	0.014	0	0.014	0	0.012	0
99	0.354	0.068	0.354	0.068	0.246	0.044	0.206	0.07	0.206	0.07	0.158	0.038	0.188	0.002	0.188	0.002	0.174	0.004
102	0.232	0.046	0.232	0.046	0.416	0.062	0.192	0.232	0.192	0.232	0.316	0.294	0.086	0.004	0.086	0.004	0.07	0.002
100	0.204	0.006	0.204	0.006	0.176	0.004	0.132	0.004	0.132	0.004	0.096	0.004	0.038	0.004	0.038	0.004	0.018	0
101	0.004	0	0.004	0	0.002	0	0.002	0	0.002	0	0.002	0	0.004	0	0.004	0	0.002	0
103	0.206	0.004	0.206	0.004	0.122	0.006	0.186	0.002	0.186	0.002	0.14	0.002	0.218	0.012	0.218	0.012	0.164	0.004
104	0.188	0.008	0.188	0.008	0.25	0.022	0.112	0.004	0.112	0.004	0.144	0.004	0.044	0.002	0.044	0.002	0.02	0.008
106	0.806	0.094	0.806	0.094	0.746	0.086	0.546	0.03	0.546	0.03	0.5	0.024	0.24	0.026	0.24	0.026	0.306	0.014
108	0.102	0.006	0.102	0.006	0.05	0.002	0.19	0	0.19	0	0.122	0	0.222	0.002	0.222	0.002	0.136	0.002
107	0.186	0.008	0.186	0.008	0.052	0.004	0.196	0.006	0.196	0.006	0.082	0.004	0.212	0.01	0.212	0.01	0.084	0.006
115	0.164	0.01	0.164	0.01	0.146	0	0.112	0.002	0.112	0.002	0.118	0	0.07	0.002	0.07	0.002	0.086	0
111	0.066	0.002	0.066	0.002	0.094	0	0.05	0	0.05	0	0.05	0	0.052	0	0.052	0	0.058	0
112	0.258	0.006	0.258	0.006	0.208	0.012	0.198	0	0.198	0	0.178	0.004	0.236	0.028	0.236	0.028	0.208	0.044
116	0.494	0.018	0.494	0.018	0.534	0.002	0.29	0.004	0.29	0.004	0.35	0	0.216	0.016	0.216	0.016	0.238	0.024
110	0.178	0.012	0.178	0.012	0.216	0.012	0.098	0.01	0.098	0.01	0.106	0.004	0.056	0.002	0.056	0.002	0.042	0.004
109	0.062	0.006	0.062	0.006	0.036	0	0.048	0.002	0.048	0.002	0.03	0	0.052	0.002	0.052	0.002	0.032	0
117	0.132	0.002	0.132	0.002	0.08	0	0.068	0	0.068	0	0.032	0	0.084	0	0.084	0	0.038	0
114	0.274	0.082	0.274	0.082	0.2	0.038	0.14	0.058	0.14	0.058	0.126	0.032	0.18	0.052	0.18	0.052	0.144	0.034
113	0.114	0.018	0.114	0.018	0.112	0.012	0.086	0.018	0.086	0.018	0.074	0.006	0.096	0.016	0.096	0.016	0.082	0.006
125	0.192	0.064	0.192	0.064	0.208	0.088	0.104	0.03	0.104	0.03	0.11	0.032	0.036	0.002	0.036	0.002	0.032	0.002
124	0.056	0.004	0.056	0.004	0.082	0	0.068	0.006	0.068	0.006	0.092	0.004	0.076	0.004	0.076	0.004	0.116	0.002
123	0.06	0.004	0.06	0.004	0.036	0.004	0.05	0	0.05	0	0.038	0	0.072	0	0.072	0	0.04	0
122	0.028	0	0.028	0	0.034	0.01	0.012	0	0.012	0	0.018	0.002	0.014	0.002	0.014	0.002	0.022	0
121	0.322	0.054	0.322	0.054	0.136	0.094	0.38	0.012	0.38	0.012	0.196	0.01	0.378	0.028	0.378	0.028	0.198	0.024
131	0.17	0.062	0.17	0.062	0.118	0.064	0.114	0.04	0.114	0.04	0.076	0.05	0.15	0.014	0.15	0.014	0.092	0.01
130	0.2	0.008	0.2	0.008	0.154	0.002	0.152	0.028	0.152	0.028	0.128	0.018	0.032	0.002	0.032	0.002	0.06	0.008
126	0.096	0.02	0.096	0.02	0.126	0.036	0.104	0.014	0.104	0.014	0.122	0.022	0.148	0.016	0.148	0.016	0.158	0.03
120	0.192	0.054	0.192	0.054	0.214	0.05	0.112	0.006	0.112	0.006	0.128	0.008	0.126	0.014	0.126	0.014	0.152	0.014
129	0.066	0.01	0.066	0.01	0.098	0.008	0.034	0.002	0.034	0.002	0.05	0	0.004	0	0.004	0	0.002	0
127	0.388	0.2	0.388	0.2	0.406	0.256	0.342	0.034	0.342	0.034	0.374	0.044	0.204	0.002	0.204	0.002	0.194	0.002
119	0.15	0.014	0.15	0.014	0.092	0.014	0.1	0.002	0.1	0.002	0.078	0.002	0.108	0	0.108	0	0.092	0.002
118	0.108	0.008	0.108	0.008	0.082	0.004	0.054	0.002	0.054	0.002	0.044	0	0.07	0.002	0.07	0.002	0.062	0
128	0.074	0.01	0.074	0.01	0.074	0.01	0.04	0.002	0.04	0.002	0.044	0.004	0.032	0	0.032	0	0.03	0
140	0.158	0.004	0.158	0.004	0.206	0	0.1	0.002	0.1	0.002	0.1	0	0.086	0	0.086	0	0.09	0
142	0.056	0.02	0.056	0.02	0.05	0.004	0.032	0.008	0.032	0.008	0.026	0.004	0.04	0.004	0.04	0.004	0.036	0.004
134	0.198	0.034	0.198	0.034	0.158	0.04	0.102	0.01	0.102	0.01	0.078	0.006	0.11	0.01	0.11	0.01	0.098	0.012
141	0.208	0.036	0.208	0.036	0.15	0.038	0.124	0.014	0.124	0.014	0.104	0.008	0.17	0.008	0.17	0.008	0.112	0.006
132	0.448	0.004	0.448	0.004	0.498	0.004	0.27	0.002	0.27	0.002	0.316	0.002	0.298	0.016	0.298	0.016	0.282	0
133	0.078	0.006	0.078	0.006	0.058	0.004	0.126	0.008	0.126	0.008	0.1	0.008	0.008	0.01	0.008	0.01	0.012	0.002
139	0.436	0.002	0.436	0.002	0.408	0.01	0.26	0	0.26	0	0.226	0.002	0.296	0	0.296	0	0.248	0.002
143	0.064	0.038	0.064	0.038	0.012	0.008	0.076	0.016	0.076	0.016	0.014	0.01	0.1	0.008	0.1	0.008	0.02	0.01
144	0.116	0.054	0.116	0.054	0.056	0.012	0.046	0.026	0.046	0.026	0.032	0.008	0.052	0.014	0.052	0.014	0.034	0.006
135	0.118	0.004	0.118	0.004	0.142	0.006	0.06	0.002	0.06	0.002	0.082	0.006	0.028	0.002	0.028	0.002	0.032	0.002
137	0.042	0.004	0.042	0.004	0.034	0	0.036	0	0.036	0	0.02	0	0.008	0	0.008	0	0.004	0
136	0.106	0.038	0.106	0.038	0.078	0.004	0.072	0.01	0.072	0.01	0.062	0.002	0.062	0.002	0.062	0.002	0.072	0.002
138	0.268	0.036	0.268	0.036	0.242	0.024	0.148	0.068	0.148	0.068	0.15	0.032	0.01	0	0.01	0	0.004	0
145	0.062	0.036	0.062	0.036	0.052	0.01	0.038	0.004	0.038	0.004	0.04	0.006	0.038	0.004	0.038	0.004	0.04	0.006
146	0.138	0.06	0.138	0.06	0.256	0.192	0.064	0.014	0.064	0.014	0.146	0.036	0.08	0.016	0.08	0.016	0.028	0.014
149	0.058	0.004	0.058	0.004	0.06	0.006	0.09	0	0.09	0	0.1	0.004	0.076	0	0.076	0	0.062	0
152	0.12	0.006	0.12	0.006	0.142	0.008	0.134	0.018	0.134	0.018	0.172	0.012	0.036	0	0.036	0	0.038	0.002
148	0.09	0.02	0.09	0.02	0.164	0.048	0.05	0.008	0.05	0.008	0.092	0.01	0.056	0	0.056	0	0.094	0
147	0.204	0.008	0.204	0.008	0.204	0.01	0.14	0.004	0.14	0.004	0.154	0.002	0.04	0.002	0.04	0.002	0.04	0.002
154	0.098	0.006	0.098	0.006	0.038	0.006	0.058	0.01	0.058	0.01	0.032	0.002	0.062	0.006	0.062	0.006	0.036	0.002
151	0.008	0.006	0.008	0.006	0.01	0	0.024	0.002	0.024	0.002	0.014	0	0.022	0	0.022	0	0.014	0
150	0.064	0.004	0.064	0.004	0.042	0.002	0.076	0.016	0.076	0.016	0.046	0.016	0.03	0.004	0.03	0.004	0.03	0.01
153	0.006	0	0.006	0	0	0	0.004	0	0.004	0	0	0	0.004	0	0.004	0	0	0
157	0.11	0.044	0.11	0.044	0.028	0.022	0.054	0.06	0.054	0.06	0.012	0.008	0.056	0.006	0.056	0.006	0.012	0.006
173	0.088	0	0.088	0	0.096	0	0.046	0	0.046	0	0.06	0	0.044	0	0.044	0	0.06	0
174	0.006	0.002	0.006	0.002	0.004	0.002	0.004	0	0.004	0	0.004	0	0.004	0	0.004	0	0.006	0
172	0.25	0.002	0.25	0.002	0.252	0.004	0.152	0	0.152	0	0.156	0	0.158	0.002	0.158	0.002	0.16	0
178	0.09	0.012	0.09	0.012	0.06	0.004	0.046	0.004	0.046	0.004	0.03	0.002	0.048	0.002	0.048	0.002	0.034	0
179	0.212	0.014	0.212	0.014	0.224	0.034	0.168	0.092	0.168	0.092	0.206	0.114	0.026	0.008	0.026	0.008	0.02	0.006
163	0.17	0.006	0.17	0.006	0.132	0	0.13	0.01	0.13	0.01	0.094	0.004	0.148	0.006	0.148	0.006	0.106	0
183	0.082	0.004	0.082	0.004	0.066	0.004	0.136	0.004	0.136	0.004	0.154	0.004	0.076	0.004	0.076	0.004	0.102	0.004
160	0.074	0.016	0.074	0.016	0.062	0.028	0.058	0.014	0.058	0.014	0.048	0.008	0.064	0.006	0.064	0.006	0.054	0.01
159	0.126	0.014	0.126	0.014	0.098	0.016	0.054	0	0.054	0	0.084	0.004	0.064	0.004	0.064	0.004	0.094	0
158	0.114	0.004	0.114	0.004	0.21	0.006	0.09	0	0.09	0	0.172	0.002	0.054	0	0.054	0	0.044	0.004
177	0.266	0.094	0.266	0.094	0.176	0.07	0.162	0.098	0.162	0.098	0.084	0.044	0.174	0.004	0.174	0.004	0.132	0.006
184	0.124	0.06	0.124	0.06	0.118	0.064	0.138	0.052	0.138	0.052	0.118	0.058	0.166	0.05	0.166	0.05	0.134	0.028
185	0.32	0.008	0.32	0.008	0.182	0.004	0.196	0	0.196	0	0.146	0.002	0.208	0.002	0.208	0.002	0.152	0.002
176	0.216	0.008	0.216	0.008	0.188	0.006	0.214	0.004	0.214	0.004	0.186	0.006	0.256	0	0.256	0	0.226	0.002
155	0.004	0	0.004	0	0.004	0	0.004	0	0.004	0	0.006	0	0.004	0.002	0.004	0.002	0.01	0
156	0.046	0.006	0.046	0.006	0.034	0.006	0.016	0.002	0.016	0.002	0.016	0.002	0.02	0	0.02	0	0.016	0
161	0.074	0.008	0.074	0.008	0.064	0.008	0.034	0.002	0.034	0.002	0.046	0	0.046	0	0.046	0	0.05	0.002
162	0.212	0.008	0.212	0.008	0.242	0.012	0.138	0.008	0.138	0.008	0.166	0.016	0.178	0.004	0.178	0.004	0.22	0.008
164	0.134	0.048	0.134	0.048	0.08	0.02	0.088	0.104	0.088	0.104	0.05	0.064	0.074	0.008	0.074	0.008	0.054	0.002
181	0.204	0	0.204	0	0.134	0.004	0.13	0	0.13	0	0.09	0.002	0.148	0	0.148	0	0.09	0
166	0.188	0.024	0.188	0.024	0.106	0.018	0.202	0.036	0.202	0.036	0.132	0.054	0.22	0.03	0.22	0.03	0.164	0.03
165	0.054	0.008	0.054	0.008	0.024	0	0.052	0.006	0.052	0.006	0.038	0	0.054	0.002	0.054	0.002	0.038	0
182	0.418	0.06	0.418	0.06	0.46	0.066	0.328	0.03	0.328	0.03	0.374	0.032	0.324	0.096	0.324	0.096	0.276	0.102
175	0.022	0.004	0.022	0.004	0.014	0.002	0.034	0.004	0.034	0.004	0.01	0.002	0.038	0.004	0.038	0.004	0.016	0
170	0.066	0.002	0.066	0.002	0.044	0	0.052	0.002	0.052	0.002	0.03	0	0.052	0	0.052	0	0.03	0
169	0.036	0	0.036	0	0.022	0	0.032	0.004	0.032	0.004	0.014	0	0.03	0.002	0.03	0.002	0.018	0
168	0.16	0.012	0.16	0.012	0.112	0.018	0.166	0.014	0.166	0.014	0.144	0.006	0.186	0.016	0.186	0.016	0.16	0.008
171	0.332	0.012	0.332	0.012	0.174	0.006	0.176	0.006	0.176	0.006	0.09	0	0.154	0.002	0.154	0.002	0.112	0.002
167	0.232	0.018	0.232	0.018	0.2	0.064	0.116	0.006	0.116	0.006	0.156	0.018	0.034	0.004	0.034	0.004	0.02	0.002
180	0.256	0.016	0.256	0.016	0.188	0.022	0.132	0.008	0.132	0.008	0.1	0.008	0.046	0	0.046	0	0.048	0.004
187	0.118	0.004	0.118	0.004	0.126	0.01	0.108	0.002	0.108	0.002	0.118	0	0.026	0.002	0.026	0.002	0.038	0
186	0.122	0.006	0.122	0.006	0.102	0.004	0.072	0.002	0.072	0.002	0.064	0.004	0.076	0.002	0.076	0.002	0.064	0.004
191	0.022	0	0.022	0	0.006	0	0.014	0	0.014	0	0.004	0	0.014	0	0.014	0	0.004	0
188	0.08	0.006	0.08	0.006	0.078	0.01	0.036	0	0.036	0	0.05	0.002	0.044	0	0.044	0	0.058	0
189	0.068	0.014	0.068	0.014	0.044	0.008	0.126	0.036	0.126	0.036	0.078	0.022	0.15	0.03	0.15	0.03	0.096	0.02
190	0.218	0.044	0.218	0.044	0.09	0.046	0.134	0.018	0.134	0.018	0.06	0.014	0.142	0.03	0.142	0.03	0.064	0.008
192	0.074	0	0.074	0	0.032	0.004	0.078	0.004	0.078	0.004	0.054	0.002	0.078	0.002	0.078	0.002	0.056	0
194	0.018	0.002	0.018	0.002	0.026	0	0.006	0	0.006	0	0.01	0	0.004	0	0.004	0	0.004	0
193	0.05	0.004	0.05	0.004	0.062	0.002	0.074	0.056	0.074	0.056	0.092	0.078	0.096	0.006	0.096	0.006	0.11	0.01
209	0.132	0.004	0.132	0.004	0.126	0.002	0.092	0.006	0.092	0.006	0.098	0.002	0.104	0	0.104	0	0.114	0.002
208	0.616	0.016	0.616	0.016	0.606	0.03	0.392	0.002	0.392	0.002	0.42	0.004	0.448	0.016	0.448	0.016	0.442	0.01
206	0.106	0.002	0.106	0.002	0.11	0.004	0.064	0	0.064	0	0.05	0.002	0.07	0	0.07	0	0.05	0.004
207	0.104	0.002	0.104	0.002	0.178	0.008	0.092	0.002	0.092	0.002	0.13	0	0.116	0.01	0.116	0.01	0.138	0.002
196	0.1	0.04	0.1	0.04	0.126	0.03	0.11	0.024	0.11	0.024	0.146	0.018	0.146	0.012	0.146	0.012	0.168	0.022
205	0.318	0.01	0.318	0.01	0.376	0.052	0.454	0.006	0.454	0.006	0.356	0.026	0.088	0.004	0.088	0.004	0.084	0.006
201	0.096	0.004	0.096	0.004	0.104	0	0.054	0	0.054	0	0.06	0	0.046	0	0.046	0	0.03	0
202	0.218	0.016	0.218	0.016	0.228	0.01	0.192	0.002	0.192	0.002	0.214	0.004	0.006	0	0.006	0	0.006	0
204	0.082	0.004	0.082	0.004	0.108	0	0.042	0.002	0.042	0.002	0.062	0	0.052	0.002	0.052	0.002	0.08	0
203	0.434	0.126	0.434	0.126	0.442	0.106	0.316	0.082	0.316	0.082	0.342	0.072	0.29	0.058	0.29	0.058	0.306	0.05
210	0.022	0.024	0.022	0.024	0.02	0.014	0.014	0.016	0.014	0.016	0.012	0.008	0.014	0	0.014	0	0.01	0.004
200	0.164	0.104	0.164	0.104	0.1	0.08	0.112	0.02	0.112	0.02	0.068	0.024	0.12	0.012	0.12	0.012	0.072	0.024
199	0.152	0.018	0.152	0.018	0.192	0.034	0.07	0.006	0.07	0.006	0.122	0.01	0.07	0.006	0.07	0.006	0.088	0.004
198	0.516	0.044	0.516	0.044	0.552	0.05	0.36	0.01	0.36	0.01	0.356	0.016	0.424	0.01	0.424	0.01	0.41	0.016
197	0.022	0	0.022	0	0.02	0	0.016	0.002	0.016	0.002	0.016	0	0.018	0	0.018	0	0.016	0
195	0.512	0.04	0.512	0.04	0.534	0.022	0.336	0.014	0.336	0.014	0.32	0.002	0.372	0.038	0.372	0.038	0.38	0.026
216	0.198	0.002	0.198	0.002	0.162	0.002	0.14	0	0.14	0	0.112	0	0.07	0	0.07	0	0.068	0
227	0.026	0	0.026	0	0.012	0	0.02	0	0.02	0	0.006	0	0.02	0	0.02	0	0.006	0
212	0.308	0.004	0.308	0.004	0.212	0.004	0.332	0.004	0.332	0.004	0.292	0	0.396	0.006	0.396	0.006	0.352	0.004
211	0.216	0.104	0.216	0.104	0.196	0.092	0.184	0.038	0.184	0.038	0.158	0.04	0.028	0.022	0.028	0.022	0.026	0.016
