"run_ID"	"omni_ns_linT"	"omni_ns_linF"	"omni_is_linT"	"omni_is_linF"	"omni_ls_linT"	"omni_ls_linF"	"link_ns_linT"	"link_ns_linF"	"link_is_linT"	"link_is_linF"	"link_ls_linT"	"link_ls_linF"	"form_ns_linT"	"form_ns_linF"	"form_is_linT"	"form_is_linF"	"form_ls_linT"	"form_ls_linF"
38	12.12	305.892	10.717	307.098	9.06	154.598	6.521	268.757	6.441	260.249	4.81499999999998	133.031	6.46900000000002	299.626999999999	6.422	278.142	4.82899999999998	139.549
39	11.294	290.205000000001	9.663	301.9	7.985	166.084	5.96899999999999	304.182	5.95500000000001	257.018	4.297	133.227	5.947	286.904	5.92	261.663	4.29599999999999	130.828
41	14.122	263.333000000001	12.562	264.125	10.668	151.987	7.40100000000001	237.466	7.559	238.326	5.684	129.13	7.28399999999999	228.237999999999	7.26999999999998	231.460999999999	5.68300000000002	133.036
46	13.171	302.690000000001	11.691	305.704	9.121	200.779	6.455	317.923	6.51000000000002	278.214	4.91400000000002	173.176	6.34200000000001	305.142	6.24299999999999	288.040999999999	4.77500000000001	176.189
29	12.338	289.687	10.92	331.437999999999	9.16800000000001	231.032	7	357.641	7.07699999999998	315.563	5.29499999999999	238.379	7.04000000000002	356.281000000001	6.87799999999999	322.449999999999	5.18100000000001	233.486000000001
44	11.137	314.865	9.489	362.093	7.82899999999999	192.542	5.93599999999999	343.249	5.92200000000001	368.42	4.35600000000001	188.326999999999	5.988	338.091	6.006	292.951999999999	4.38299999999998	144.552
45	12.036	304.301	10.395	341.389	8.89400000000001	212.312	6.14700000000001	318.789000000001	6.051	314.393	4.52300000000001	206.651	6.107	337.820000000001	5.994	241.161999999998	4.446	132.754999999999
60	13.876	238.536	11.935	261.223999999999	10.427	144.195000000001	6.75999999999999	213.239	6.75399999999999	213.336	5.24299999999999	118.308	6.721	210.998	6.72799999999998	216.07	5.22900000000001	127.978
28	12.321	363.178	10.934	371.357	9.128	243.076	7.02199999999999	317.255	7.09500000000001	361.929	5.286	208.309000000001	7.06	337.817000000001	6.89599999999999	306.237000000001	5.15800000000002	123.102000000001
59	14.045	316.266	11.966	350.791	10.124	156.945000000001	6.923	297.601	6.89400000000001	295.884	4.89599999999999	126.559	6.839	295.38	6.64599999999999	298.281	5.029	125.698
58	13.79	270.721	12.05	287.847000000001	10.048	147.994	6.84299999999999	248.812	6.80600000000001	247.624	4.869	126.076999999999	6.756	252.889	6.53300000000002	252.933999999999	5.017	127.963
55	11.627	258.77	10.262	263.173	8.453	180.092000000001	6.455	242.400000000001	6.423	240.2	4.69	154.674	6.438	233.67	6.393	237.675	4.69400000000002	154.155000000001
57	12.885	265.912	11.029	266.329	9.581	181.594	6.73099999999999	239.43	6.57099999999998	241.069	4.63299999999998	160.195	6.51900000000001	244.544	6.47300000000001	242.705	4.72200000000001	161.665
56	11.592	310.846	10.176	311.625	8.53100000000001	169.62	6.40599999999999	286.594	6.37700000000001	288.790999999999	4.786	148.154	6.39099999999999	290.449000000001	6.346	293.603	4.79399999999998	147.153
54	11.67	340.026	10.066	341.374	8.34099999999999	203.413	6.40600000000001	311.258	6.429	311.425	4.71299999999999	174.133	6.404	312.317	6.39699999999999	313.356	4.73999999999998	175.295
26	13.191	481.821	11.597	529.275	9.837	184.621999999999	7.33799999999999	479.448	7.18800000000002	466.021999999999	5.35299999999998	349.152	7.00399999999999	321.857	6.88200000000001	461.863000000001	5.09399999999999	335.313999999998
65	12.734	290.530000000001	11.117	290.708	9.18599999999999	196.369000000001	7.16499999999999	265.114	7.23599999999999	264.790999999999	5.34899999999999	170.935	7.279	270.54	7.21000000000001	269.697	5.25800000000001	170.812
63	12.554	291.852000000001	10.196	292.05	8.65000000000001	165.735	6.319	267.791999999999	6.37700000000001	267.92	4.79499999999999	140.891	6.41200000000001	268.786	6.33199999999999	269.313	4.78399999999999	141.968
64	11.286	356.763	9.697	356.617999999999	8.173	179.409	6.08200000000001	332.754999999999	6.11199999999999	333.249	4.652	155.338	6.12499999999999	333.438999999999	6.13	334.511	4.684	154.796
66	12.797	296.256	11.227	294.928	9.20699999999999	184.625	7.19	267.831	7.34899999999999	271.589	5.41399999999999	162.964	7.24499999999998	273.192	7.27599999999998	268.713000000001	5.19800000000001	159.473999999998
31	12.575	475.996999999999	10.899	483.208000000001	8.941	384.156999999999	7.08699999999999	389.692999999999	7.09299999999999	389.85	5.20099999999999	319.146000000001	7.10500000000002	386.301000000001	7.09399999999999	391.316000000001	5.154	313.176000000001
30	12.266	461.953	10.654	457.49	8.867	306.824999999999	6.86799999999999	383.499000000002	6.88100000000001	382.212000000001	5.05800000000002	295.916999999999	6.90199999999999	392.914999999999	6.86699999999999	395.281000000001	5.06399999999999	187.148999999999
62	11.516	310.402	9.89100000000001	299.983	8.18599999999999	242.388	6.33200000000001	261.988	6.33500000000001	275.981	4.577	204.826999999999	6.24300000000001	309.267	6.22300000000001	266.587	4.58200000000002	190.57
61	13.936	437.126	11.888	460.389	10.393	262.177	6.73800000000001	441.758	6.72800000000001	448.997	5.24299999999999	227.942999999999	6.703	444.177	6.70600000000002	400.655000000001	5.22999999999999	161.877
72	11.261	266.131	9.715	266.079	8.178	141.215	6.004	245.079000000001	6.009	237.236	4.50099999999999	120.312	5.95800000000001	282.125	6.01500000000001	277.870000000001	4.447	137.829
70	12.593	322.320000000001	10.783	314.679999999999	9.268	163.867999999999	7.05499999999999	292.014	7.081	269.193	5.428	125.043	7.06199999999998	266.619	7.09399999999999	268.199	5.29900000000001	126.068
81	13.314	232.420999999999	11.321	247.705000000001	9.947	148.55	7.05199999999999	248.321	7.03300000000002	233.843	5.63799999999998	123.231	6.988	232.992	6.965	228.312	5.53399999999999	126.097
68	12.633	310.551	10.981	300.413	8.95099999999999	237.295	6.95999999999999	281.187	6.996	270.834000000001	5.25999999999999	206.291999999999	6.989	256.183	6.999	287.511	5.161	216.008
67	12.622	336.821	10.954	307.744	8.986	210.895	6.96599999999999	335.084999999999	7.00300000000001	345.304999999999	5.31700000000001	201.857	6.99100000000001	314.962	7.00200000000001	334.383999999999	5.21000000000001	177.352000000001
75	12.381	382.791999999999	10.812	391.95	8.97199999999999	157.964	6.56200000000001	369.628	6.61499999999999	366.582	4.93899999999999	133.956	6.548	371.13	6.499	367.21	4.88	133.297
76	12.391	289.469	10.882	288.468	8.93900000000001	191.727	6.589	267.467	6.64500000000001	269.58	4.887	165.295	6.56999999999999	291.567	6.52699999999999	254.78	4.81999999999999	143.083000000001
73	12.754	306.196	10.94	308.118	9.15600000000001	155.001999999999	6.87400000000001	280.377	6.84900000000002	280.162	5.02800000000002	130.531	6.79499999999999	279.831	6.84999999999999	284.924	5.13399999999999	129.024
69	12.463	336.84	10.778	283.508	8.95399999999999	170.97	6.917	312.916999999999	6.98800000000001	273.949	5.12100000000001	203.098	6.97999999999999	297.641999999999	6.982	211.561	5.06899999999999	97.6100000000006
77	11.832	337.473	10.248	336.199	8.679	169.514999999999	6.19200000000001	315.17	6.22399999999999	316.951999999999	4.60299999999999	141.049	6.18299999999999	308.652	6.16899999999998	298.235000000001	4.53	128.860000000001
91	12.665	247.822	11.108	246.861	9.307	138.82	6.49199999999999	228.848	6.435	227.368	4.91200000000001	119.202	6.44499999999999	229.369000000001	6.28699999999998	231.357	4.785	120.205
78	11.486	277.772	9.934	275.163	8.25200000000001	164.954	6.20700000000001	268.798	6.11099999999999	258.044000000001	4.45100000000001	137.853	6.143	241.732	6.11099999999999	252.684	4.44499999999999	130.858999999999
79	12.39	373.758	10.551	371.165	8.758	162.578	6.801	354.865	6.79900000000001	356.357999999999	4.965	139.153	6.78	346.045	6.84	348.923	5.03100000000001	141.262
82	13.613	229.679	11.623	258.058	9.834	180.592	7.29899999999998	250.655000000001	7.37700000000001	253.870999999999	5.422	166.157999999999	7.26900000000001	252.18	7.33799999999999	248.374	5.28199999999998	138.78
80	13.432	338.769	11.354	343.555	9.759	175.458	7.17799999999998	318.717	7.167	316.199	5.56	148.748000000001	7.167	318.928	7.12100000000001	318.103	5.46199999999999	149.527000000001
71	11.122	316.1	9.633	315.598	8.04600000000001	162.425	5.985	292.768	6.00700000000001	300.063	4.361	304.539000000001	5.92400000000001	381.913	5.96799999999999	451.450000000001	4.322	334.629999999999
83	10.987	263.053	9.31899999999999	286.109	7.92700000000001	177.415	5.962	269.276999999999	5.99000000000001	276.313	4.437	156.524	6.029	260.55	6.072	268.916999999999	4.505	118.728
74	12.726	340.356	10.968	335.757	9.047	176.884	6.94499999999999	310.798	6.84199999999998	307.207	4.91600000000003	155.902	6.81100000000001	308.192	6.83599999999998	312.762999999999	4.95500000000001	151.468999999999
87	12.645	246.58	11.196	272.723	9.175	163.576	6.58799999999999	254.022999999999	6.65900000000001	256.135	5.083	168.199	6.47399999999999	249.661	6.49800000000002	253.282	4.81200000000001	172.297
84	11.388	305.617999999999	9.57300000000001	291.013	8.616	149.228	5.88600000000001	264.353	5.825	273.343	4.44600000000001	126.782	5.90300000000001	269.769	5.89699999999999	272.126	4.41200000000001	134.775000000001
89	12.353	276.41	10.343	280.206999999999	8.99600000000001	164.522	6.315	246.286	6.33499999999999	248.566	4.76100000000001	144.513	6.333	255.569	6.26999999999998	255.767	4.64400000000001	148.218999999999
92	11.941	300.177000000001	10.259	293.897	8.678	172.015	6.607	258.846	6.60899999999999	234.861999999999	4.98399999999999	133.719	6.584	242.936	6.60199999999998	246.576999999999	4.98099999999999	133.442
86	12.713	321.124	11.348	314.360000000001	9.14100000000001	163.286999999999	6.711	258.116	6.78600000000002	288.005	5.01899999999998	183.699000000001	6.58699999999999	290.201	6.63900000000001	295.331	4.75700000000001	191.698
85	12.643	376.476	11.143	369.689	9.128	172.029	6.465	321.393	6.44300000000001	335.953	4.935	182.275000000001	6.39699999999999	354.138	6.22400000000002	349.796	4.809	181.846
90	12.822	290.02	11.283	300.433	9.322	210.884999999999	6.65900000000001	256.876	6.583	295.127	4.928	197.492999999999	6.608	287.351	6.44499999999999	257.331999999999	4.78399999999999	199.469
94	11.508	289.589	10.026	293.238	8.569	195.672	6.34999999999999	266.332	6.14800000000001	270.324	4.571	177.448	6.35899999999999	274.819	6.334	269.112999999999	4.58199999999999	165.835
93	11.517	244.972	9.92100000000001	226.191000000001	8.34699999999999	147.949	6.32299999999999	267.938	6.31299999999999	226.466	4.74199999999999	150.081	6.30700000000002	244.588	6.29599999999999	265.465	4.732	143.945
34	11.553	576.291999999999	10.044	631.684999999999	8.361	567.739	6.18000000000001	662.752	6.229	492.824000000001	4.76900000000001	367.395	6.011	643.732	6.09799999999998	422.966	4.80800000000002	373.487000000001
95	11.514	259.558	10.044	263.411	8.59399999999999	166.472000000001	6.34200000000001	257.643	6.136	242.417	4.57400000000001	140.595	6.34999999999999	261.37	6.327	260.868	4.58200000000002	144.352
88	12.249	332.761	10.348	332.415	8.97	186.427	6.351	308.206	6.381	308.302000000001	4.80600000000001	161.259999999999	6.393	305.207	6.33100000000002	308.349	4.67700000000002	162.046
33	11.731	687.483	10.042	712.555	8.363	599.797	6.336	601.526	6.184	676.612999999999	4.584	494.849	6.117	573.621000000001	6.23099999999999	628.085999999999	4.56900000000002	309.830999999998
35	11.738	584.401	10.195	613.468999999999	8.346	606.912	6.337	521.756000000001	6.41099999999999	588.793	4.759	533.9	6.18500000000002	468.690999999999	6.30000000000001	534.098000000002	4.78099999999998	356.406000000003
36	12.049	684.128000000001	10.496	745.239	8.82299999999999	520.137000000001	6.441	581.745000000001	6.367	670.819000000001	4.79000000000002	493.612999999999	6.364	640.758000000002	6.333	497.594999999998	4.809	175.103999999999
97	13.526	249.340000000001	11.87	275.045	9.90899999999999	159.859	6.86299999999999	233.401000000001	6.81300000000002	222.402	5.08700000000002	137.492999999999	6.798	237.550999999999	6.63400000000001	240.087	5.01300000000001	133.897
101	11.277	289.762	9.79000000000001	292.110000000001	8.20700000000001	145.201999999999	6.33200000000001	270.577	6.32299999999999	268.753000000001	4.604	127.221	6.26400000000001	274.869000000001	6.22800000000001	275.834	4.62200000000001	127.053
96	12.808	409.363	11.036	381.944	9.477	173.214	6.67599999999999	375.991	6.67	375.1	4.81700000000001	139.484	6.63	358.692	6.53300000000002	361.861000000001	4.66500000000002	142.072
98	13.443	301.816	11.842	337.818	9.919	199.371	6.904	308.372	6.852	264.490000000001	5.06199999999998	148.83	6.833	267.775	6.68600000000001	268.837	4.96899999999999	156.359
99	13.518	303.468	11.647	298.721	9.79499999999999	191.567999999999	6.931	270.794	6.85599999999999	271.726	5.101	163.152	6.72200000000001	274.359	6.66499999999999	276.96	5.072	162.228999999999
102	11.974	272.336	10.283	274.317999999999	8.62700000000001	165.593	6.24000000000001	246.26	6.26300000000001	249.177	4.71300000000001	139.172	6.28700000000001	250.706	6.28699999999998	264.422	4.69400000000002	154.918
103	11.344	276.105	9.91900000000001	284.897	8.161	188.246	6.19799999999999	278.68	6.22699999999999	265.217	4.533	154.204	6.22800000000001	276.831999999999	6.16999999999999	269.13	4.54999999999998	147.622
112	13.044	244.577	11.491	243.263	8.167	148.339	8.04300000000001	216.094	8.03999999999999	216.963	4.57400000000001	125.252	8.02599999999998	217.778	8.01600000000002	219.312	4.62100000000001	212.687
100	13.464	393.977	11.66	287.694	9.93300000000001	174.814	6.911	264.148	6.84299999999999	261.203999999999	5.221	139.279999999999	6.72	251.828	6.655	253.82	5.166	139.164999999999
106	12.538	258.096	11	257.511	9.289	155.819	6.953	254.424	7.083	263.04	5.11700000000002	144.803	6.89599999999999	264.527	6.90299999999999	255.099	5.21799999999999	144.793000000001
113	12.823	266.565000000001	11.142	270.509	8.95700000000001	158.145	7.23	253.909	7.20799999999998	259.192	5.05300000000003	132.386	7.20099999999999	261.543	7.18000000000001	258.496	4.97499999999999	129.877
110	11.194	263.833000000001	9.62100000000001	270.026	8.17399999999999	174.029	5.96799999999999	236.905	5.97	232.713	4.41199999999999	144.308	5.913	237.781999999999	5.96599999999999	237.021000000001	4.40000000000001	148.644
107	12.582	274.069	11.009	274.191	9.27500000000001	160.934	6.965	265.83	7.10700000000001	271.106000000001	5.096	145.377	6.90799999999999	273.906	6.923	274.429	5.20099999999999	146.344
111	11.296	299.196	9.711	300.507	8.19099999999999	173.078	6.2	274.46	6.18600000000001	268.143	4.486	146.632	6.10299999999999	269.844	6.256	272.125	4.655	148.163
114	12.225	306.819	10.565	302.131	8.94499999999999	167.499	6.62700000000001	284.775	6.70700000000001	279.31	4.99099999999999	156.865	6.64699999999999	272.563	6.67400000000001	299.201	4.99099999999999	161.619
105	12.384	247.259999999999	10.966	257.092	9.14399999999999	169.748000000001	7.047	255.258000000001	7.236	251.659	5.12700000000001	141.878	7.14499999999998	245.566	7.053	250.530000000001	5.239	144.219
109	12.148	310.094	10.594	309.63	8.822	172.273999999999	6.961	287.772	6.967	286.337	5.22999999999999	148.153	6.98500000000001	287.928000000001	6.97400000000002	288.335	5.22900000000001	148.613
123	11.696	234.946	9.967	239.267	8.39700000000001	184.915	6.367	210.871999999999	6.36200000000001	210.867	4.804	152.438	6.45899999999999	208.248000000001	6.44900000000001	208.731	4.74299999999999	154.092
118	12.501	280.812	10.716	286.093	8.816	174.206999999999	6.81200000000001	268.323	6.908	272.168	4.971	158.135	6.887	275.621	6.86599999999999	269.3	5.018	149.808
126	13.999	243.272	12.227	258.836	10.412	169.532	7.13999999999999	243.192	7.12199999999999	226.356	5.45500000000001	153.799	7.107	246.369000000001	6.804	243.625	5.00999999999999	130.532
104	12.238	345.846	10.845	372.665999999999	9.26900000000001	228.227	6.914	361.848	7.10300000000001	293.999	5.261	193.293000000001	7.012	325.78	6.922	331.025000000001	5.36499999999998	185.567999999999
120	14.659	270.781	13.213	270.097	10.73	163.675	7.39499999999998	247.83	7.32400000000001	248.735	5.613	139.104	7.24000000000001	248.052	7.18100000000001	248.624	5.62299999999999	140.544000000001
108	12.165	347.615	10.603	345.678000000001	8.755	196.09	6.87700000000001	318.309	6.88699999999999	330.917	5.101	174.929999999999	6.892	330.304	6.89600000000002	323.296	5.12200000000001	181.536
125	13.932	274.791	12.213	275.054	10.434	180.584000000001	7.16399999999999	248.409	7.09799999999998	244.776	5.39800000000002	157.833	7.06399999999999	244.213	6.80699999999999	244.642000000001	5.03299999999999	154.385
119	13.154	293.523999999999	11.303	288.507	10.11	215.099	7.10799999999999	271.357	7.00400000000002	273.439	5.01300000000001	208.791	6.86600000000001	277.215	7.03800000000001	279.306	5.148	195.735999999999
117	11.556	293.92	9.815	277.173	8.529	211.433	6.244	277.723	6.29299999999999	276.006	4.78	197.785	6.32600000000001	261.884999999999	6.37200000000001	284.335	4.755	209.355
122	14.792	298.47	13.372	289.817999999999	10.963	199.490000000001	7.53899999999999	274.289	7.55699999999999	267.974	5.732	178.253	7.52600000000001	265.471	7.53	259.141000000001	5.51700000000002	162.693
124	12.419	289.838	10.754	293.337	9.48099999999999	180.487	6.861	261.71	6.654	270.138	4.88500000000001	149.001	6.71799999999999	261.683999999999	6.58700000000002	264.75	4.90799999999999	146.871999999999
116	12.141	283.971	10.517	298.147999999999	9.014	207.024	6.685	283.473	6.63500000000001	261.714	5.01399999999998	183.874	6.679	279.841	6.626	289.081999999999	4.71799999999999	177.916999999999
133	11.051	259.178	9.47800000000001	255.637000000001	7.976	161.89	5.935	229.387000000001	5.943	231.095	4.438	140.604	5.944	235.981	5.92600000000002	235.256	4.42500000000001	141.361
128	12.338	279.622	10.391	266.401999999999	9.06	186.734	6.539	273.376999999999	6.524	237.717	4.90900000000002	165.072	6.55000000000001	262.276	6.47	245.155	4.804	182.298999999999
121	14.938	301.828	13.345	303.254999999999	10.939	198.647	7.601	272.433	7.57299999999998	272.927000000001	5.75	170.45	7.57599999999999	272.260000000001	7.57499999999999	273.111999999999	5.52000000000001	174.106
137	14.047	294.594	12.015	295.808	10.043	166.97	6.95500000000001	258.06	6.94499999999999	268.525	5.018	144.807	6.93300000000002	273.529	6.88499999999999	272.347000000001	4.971	143.374
135	11.544	323.601	10.127	322.647	8.55999999999999	166.606000000001	6.215	297.611	6.212	300.082	4.61500000000001	143.62	6.288	297.940000000001	6.40600000000001	304.182000000001	4.83000000000001	145.401
136	12.71	306.423	11.054	314.944	9.43299999999999	155.687	6.756	276.607	6.501	292.696	4.83199999999999	143.078	6.49299999999999	291.315000000001	6.464	291.825	4.70400000000001	143.776
134	11.506	383.505	10.108	371.033	8.554	170.501999999999	6.17200000000001	341.163	6.173	368.623	4.589	138.894	6.23699999999999	347.419	6.36200000000002	390.441000000001	4.78900000000002	141.624
147	12.508	248.971	10.976	242.999	8.96899999999999	154.208000000001	7.09	220.854	7.10600000000001	230.186000000001	5.19800000000001	138.383	7.08500000000001	227.444	7.07399999999998	234.429	5.17699999999999	139.316
154	11.653	309.84	10.095	303.097000000001	8.31099999999999	148.913	6.238	278.517000000001	6.236	277.796	4.453	125.472	6.22800000000001	280.569	6.226	279.782999999999	4.45000000000002	125.32
153	11.596	288.171	9.98700000000001	286.341	8.36	148.286999999999	6.149	246.424	6.17100000000001	251.83	4.581	135.150000000001	6.15800000000002	264.196	6.19999999999999	252.076	4.56899999999999	135.937
146	12.3	312.758000000001	10.839	304.591	8.964	169.195	6.94200000000001	270.224999999999	6.962	279.834	5.20400000000001	159.272	6.93600000000001	285.373	6.928	285.065000000001	5.21299999999999	159.831
150	11.141	321.647	9.553	277.074	7.997	169.416	5.89999999999999	266.086	5.926	279.538	4.38	163.069	5.879	264.837	5.919	274.383000000001	4.36099999999999	151.198
142	12.263	340.347	10.258	336.866999999999	8.66500000000001	201.374	6.40100000000001	311.521000000001	6.404	311.961	4.84800000000001	181.817999999999	6.46099999999998	312.852	6.40799999999999	311.262000000001	4.75700000000001	185.727000000001
143	11.216	282.401	9.726	284.601	8.127	190.069	6.19200000000001	260.652999999999	6.17399999999999	261.339	4.65600000000001	166.335	6.16899999999998	262.552	6.178	263.53	4.69699999999997	167.839000000001
