"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
113	0.024	0.002	0.024	0.002	0.012	0.002	0.022	0.002	0.022	0.002	0.014	0	0.008	0	0.008	0	0.002	0
125	0.012	0	0.012	0	0.002	0	0.006	0	0.006	0	0	0	0.006	0	0.006	0	0	0
124	0.1	0.006	0.1	0.006	0.092	0.006	0.068	0.012	0.068	0.012	0.048	0.012	0.002	0	0.002	0	0	0
123	0.23	0.008	0.23	0.008	0.232	0.008	0.152	0.004	0.152	0.004	0.148	0.002	0.058	0.002	0.058	0.002	0.038	0
122	0.13	0.008	0.13	0.008	0.21	0.01	0.07	0.004	0.07	0.004	0.118	0.002	0.09	0.002	0.09	0.002	0.114	0.004
121	0.006	0	0.006	0	0.002	0	0.006	0	0.006	0	0	0	0.006	0	0.006	0	0	0
131	0.02	0.002	0.02	0.002	0.016	0	0.014	0	0.014	0	0.008	0.002	0.01	0	0.01	0	0.004	0
130	0.016	0.002	0.016	0.002	0.002	0.002	0.01	0	0.01	0	0.002	0.004	0.002	0	0.002	0	0	0
126	0.048	0	0.048	0	0.034	0	0.018	0	0.018	0	0.014	0	0.018	0	0.018	0	0.016	0
120	0.044	0	0.044	0	0.038	0	0.024	0	0.024	0	0.018	0	0.032	0	0.032	0	0.02	0
140	0.004	0	0.004	0	0.002	0	0.012	0.002	0.012	0.002	0.002	0.002	0.018	0	0.018	0	0.006	0
129	0.022	0.002	0.022	0.002	0.014	0	0.012	0	0.012	0	0.008	0	0.014	0	0.014	0	0.018	0
127	0.006	0	0.006	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.002	0
128	0.066	0.004	0.066	0.004	0.102	0.01	0.052	0.004	0.052	0.004	0.062	0.002	0.036	0.004	0.036	0.004	0.032	0
119	0.33	0.016	0.33	0.016	0.376	0.03	0.21	0.018	0.21	0.018	0.214	0.01	0.016	0	0.016	0	0.004	0
142	0.334	0.01	0.334	0.01	0.28	0.004	0.21	0	0.21	0	0.17	0.002	0.262	0	0.262	0	0.184	0.004
118	0.146	0.006	0.146	0.006	0.13	0.012	0.23	0.012	0.23	0.012	0.238	0.014	0.028	0	0.028	0	0.044	0
141	0.026	0.002	0.026	0.002	0.04	0.004	0.008	0.002	0.008	0.002	0.02	0	0.01	0	0.01	0	0.018	0
139	0.012	0	0.012	0	0.034	0	0.006	0	0.006	0	0.028	0	0.01	0	0.01	0	0.028	0
134	0.034	0	0.034	0	0.028	0.004	0.022	0	0.022	0	0.02	0.002	0.022	0	0.022	0	0.018	0
132	0.068	0	0.068	0	0.072	0	0.04	0	0.04	0	0.052	0	0.006	0	0.006	0	0.006	0
144	0.042	0	0.042	0	0.034	0	0.02	0	0.02	0	0.016	0	0.028	0	0.028	0	0.022	0
143	0.108	0	0.108	0	0.132	0	0.052	0	0.052	0	0.072	0	0.032	0	0.032	0	0.02	0
133	0.112	0.002	0.112	0.002	0.102	0.006	0.07	0	0.07	0	0.054	0.002	0.042	0	0.042	0	0.022	0.002
135	0.05	0	0.05	0	0.038	0	0.028	0	0.028	0	0.026	0	0.014	0	0.014	0	0.026	0
136	0.198	0.002	0.198	0.002	0.226	0.014	0.12	0.004	0.12	0.004	0.12	0.01	0.018	0	0.018	0	0.01	0.002
137	0.032	0.002	0.032	0.002	0.038	0.016	0.052	0.002	0.052	0.002	0.078	0.008	0.01	0	0.01	0	0.01	0.004
138	0.012	0	0.012	0	0.008	0	0.01	0	0.01	0	0.006	0	0.002	0	0.002	0	0.006	0
145	0.062	0.002	0.062	0.002	0.062	0	0.044	0.002	0.044	0.002	0.04	0	0.01	0.002	0.01	0.002	0.018	0
146	0.046	0.002	0.046	0.002	0.05	0	0.026	0	0.026	0	0.024	0	0.034	0	0.034	0	0.03	0
149	0.028	0.002	0.028	0.002	0	0	0.018	0	0.018	0	0	0	0.014	0	0.014	0	0	0
152	0.044	0	0.044	0	0.046	0	0.046	0	0.046	0	0.05	0.002	0.028	0	0.028	0	0.032	0
148	0.016	0	0.016	0	0.008	0	0.018	0	0.018	0	0.01	0	0.002	0	0.002	0	0.008	0
154	0.008	0	0.008	0	0.012	0	0.002	0	0.002	0	0.004	0	0.004	0	0.004	0	0.006	0
147	0.024	0.012	0.024	0.012	0.014	0.006	0.014	0.008	0.014	0.008	0.012	0.004	0.014	0	0.014	0	0.014	0.002
151	0.054	0	0.054	0	0.054	0	0.044	0	0.044	0	0.05	0	0.02	0	0.02	0	0.01	0
150	0.102	0.004	0.102	0.004	0.03	0.006	0.1	0.004	0.1	0.004	0.056	0.016	0.108	0.008	0.108	0.008	0.046	0.01
153	0.08	0	0.08	0	0.064	0.002	0.048	0	0.048	0	0.032	0	0.032	0	0.032	0	0.04	0
157	0.028	0	0.028	0	0.012	0	0.018	0	0.018	0	0.006	0	0.018	0	0.018	0	0.006	0
173	0.004	0	0.004	0	0.002	0	0.002	0	0.002	0	0	0	0.004	0.002	0.004	0.002	0	0
172	0.036	0	0.036	0	0.022	0	0.02	0	0.02	0	0.012	0	0.012	0	0.012	0	0.012	0
174	0.012	0	0.012	0	0.016	0	0.006	0	0.006	0	0.006	0	0.006	0	0.006	0	0.006	0
178	0.05	0	0.05	0	0.068	0	0.028	0	0.028	0	0.038	0	0.01	0	0.01	0	0.008	0
183	0.01	0.004	0.01	0.004	0.004	0	0.002	0.002	0.002	0.002	0.004	0	0.002	0	0.002	0	0.004	0
179	0.002	0	0.002	0	0.002	0	0	0	0	0	0.002	0	0.002	0	0.002	0	0.002	0
184	0.018	0.004	0.018	0.004	0.024	0	0.01	0.006	0.01	0.006	0.016	0	0.012	0.002	0.012	0.002	0.018	0
185	0.026	0	0.026	0	0.006	0	0.012	0	0.012	0	0.004	0	0.014	0	0.014	0	0.004	0
177	0.016	0.002	0.016	0.002	0.022	0	0.008	0	0.008	0	0.012	0	0.008	0	0.008	0	0.004	0
160	0.284	0.008	0.284	0.008	0.22	0	0.206	0	0.206	0	0.172	0	0.04	0	0.04	0	0.05	0
176	0.024	0.022	0.024	0.022	0.012	0.004	0.026	0.012	0.026	0.012	0.008	0.004	0.04	0.002	0.04	0.002	0.014	0
163	0.01	0	0.01	0	0.012	0.002	0.006	0	0.006	0	0.014	0	0.008	0	0.008	0	0.008	0
158	0.028	0	0.028	0	0.006	0	0.012	0	0.012	0	0.004	0	0.004	0	0.004	0	0	0
159	0.044	0.004	0.044	0.004	0.032	0	0.034	0.002	0.034	0.002	0.02	0.002	0.036	0	0.036	0	0.022	0
181	0.068	0.002	0.068	0.002	0.038	0	0.046	0	0.046	0	0.022	0	0.046	0	0.046	0	0.024	0
155	0.052	0.002	0.052	0.002	0.036	0	0.034	0.002	0.034	0.002	0.024	0	0.032	0.002	0.032	0.002	0.016	0
182	0.116	0.006	0.116	0.006	0.122	0	0.058	0.002	0.058	0.002	0.08	0	0.016	0.002	0.016	0.002	0.024	0
156	0.066	0.018	0.066	0.018	0.05	0.002	0.088	0.012	0.088	0.012	0.066	0.002	0.032	0.004	0.032	0.004	0.04	0
161	0.028	0	0.028	0	0.034	0.006	0.02	0	0.02	0	0.016	0.004	0.02	0	0.02	0	0.018	0
162	0.008	0	0.008	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0
164	0.032	0	0.032	0	0.014	0	0.018	0	0.018	0	0.008	0	0.004	0	0.004	0	0.012	0
166	0.046	0.002	0.046	0.002	0.048	0	0.046	0.002	0.046	0.002	0.066	0.002	0.012	0.002	0.012	0.002	0.012	0
165	0.098	0.002	0.098	0.002	0.062	0.002	0.06	0	0.06	0	0.034	0	0.018	0	0.018	0	0.014	0
187	0.02	0	0.02	0	0.008	0	0.012	0	0.012	0	0.006	0	0.014	0	0.014	0	0.006	0
180	0.044	0	0.044	0	0.036	0	0.028	0	0.028	0	0.018	0	0.034	0	0.034	0	0.018	0
175	0.012	0	0.012	0	0.01	0	0.002	0	0.002	0	0.006	0	0	0	0	0	0.002	0
186	0.018	0	0.018	0	0.004	0	0.012	0	0.012	0	0.002	0	0.012	0	0.012	0	0.002	0
170	0.082	0	0.082	0	0.05	0.002	0.068	0	0.068	0	0.05	0	0.068	0.002	0.068	0.002	0.054	0
169	0.014	0	0.014	0	0.002	0	0.012	0	0.012	0	0.002	0	0.012	0	0.012	0	0.002	0
168	0.072	0.004	0.072	0.004	0.034	0	0.066	0	0.066	0	0.036	0	0.034	0	0.034	0	0.042	0
171	0.006	0	0.006	0	0.018	0	0.008	0	0.008	0	0.008	0	0.004	0	0.004	0	0.002	0
167	0.008	0	0.008	0	0.014	0	0.016	0	0.016	0	0.016	0	0.002	0	0.002	0	0.006	0
191	0.064	0.002	0.064	0.002	0.074	0	0.02	0	0.02	0	0.042	0	0.006	0	0.006	0	0.012	0
188	0.014	0	0.014	0	0.004	0	0.01	0	0.01	0	0.002	0	0.012	0	0.012	0	0.004	0
189	0.036	0	0.036	0	0.036	0	0.02	0.002	0.02	0.002	0.018	0	0.034	0	0.034	0	0.032	0
190	0.04	0	0.04	0	0.022	0	0.018	0	0.018	0	0.016	0	0.024	0	0.024	0	0.018	0
194	0.114	0.016	0.114	0.016	0.058	0.046	0.066	0.002	0.066	0.002	0.078	0.028	0.032	0	0.032	0	0.014	0.004
192	0.04	0	0.04	0	0.034	0.002	0.024	0	0.024	0	0.016	0	0.01	0	0.01	0	0.012	0
193	0.028	0.006	0.028	0.006	0.002	0.008	0.014	0.002	0.014	0.002	0.002	0.002	0.01	0.002	0.01	0.002	0.002	0
209	0.042	0	0.042	0	0.064	0	0.03	0	0.03	0	0.03	0	0.03	0	0.03	0	0.028	0
208	0.052	0.002	0.052	0.002	0.038	0.008	0.034	0.006	0.034	0.006	0.012	0.004	0.01	0	0.01	0	0.002	0
206	0.038	0.004	0.038	0.004	0.008	0.002	0.03	0.004	0.03	0.004	0.01	0.006	0.024	0	0.024	0	0.012	0
207	0.044	0.002	0.044	0.002	0.002	0.008	0.026	0	0.026	0	0.004	0	0.002	0	0.002	0	0	0
196	0.058	0	0.058	0	0.162	0.002	0.034	0	0.034	0	0.108	0	0.016	0	0.016	0	0.008	0
205	0.062	0	0.062	0	0.014	0	0.036	0	0.036	0	0.006	0	0.002	0	0.002	0	0	0
201	0.008	0	0.008	0	0.002	0	0.006	0.002	0.006	0.002	0.002	0	0.004	0	0.004	0	0.002	0
202	0.006	0	0.006	0	0.004	0	0.006	0	0.006	0	0.008	0	0.008	0	0.008	0	0.008	0
204	0.006	0.002	0.006	0.002	0.002	0	0.006	0.002	0.006	0.002	0.002	0	0.006	0.002	0.006	0.002	0.002	0
203	0.018	0	0.018	0	0.016	0	0.008	0	0.008	0	0.006	0	0.01	0	0.01	0	0.006	0
210	0.03	0	0.03	0	0.014	0	0.016	0	0.016	0	0.014	0	0.018	0	0.018	0	0.016	0
227	0.076	0.01	0.076	0.01	0.086	0.002	0.036	0.006	0.036	0.006	0.08	0.002	0.018	0	0.018	0	0.004	0
216	0.25	0.008	0.25	0.008	0.242	0.014	0.18	0	0.18	0	0.13	0.008	0.012	0	0.012	0	0.006	0.004
200	0.034	0	0.034	0	0.058	0	0.02	0	0.02	0	0.026	0	0.006	0	0.006	0	0.002	0
198	0.06	0.01	0.06	0.01	0.094	0.024	0.034	0.006	0.034	0.006	0.048	0.008	0.006	0.002	0.006	0.002	0	0
199	0.136	0.012	0.136	0.012	0.098	0.006	0.118	0.006	0.118	0.006	0.08	0.008	0.05	0.008	0.05	0.008	0.058	0.008
197	0.018	0.002	0.018	0.002	0.002	0	0.004	0.002	0.004	0.002	0.002	0	0.004	0	0.004	0	0.002	0
195	0.044	0.004	0.044	0.004	0.02	0	0.024	0	0.024	0	0.012	0	0.028	0	0.028	0	0.014	0
213	0.012	0	0.012	0	0.008	0	0.004	0	0.004	0	0.004	0	0.004	0	0.004	0	0.004	0
211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	0.028	0	0.028	0	0.014	0	0.026	0	0.026	0	0.018	0	0.016	0	0.016	0	0.024	0
214	0.13	0.012	0.13	0.012	0.152	0.01	0.074	0.008	0.074	0.008	0.092	0.002	0.066	0.012	0.066	0.012	0.026	0
215	0.028	0.006	0.028	0.006	0.034	0	0.014	0.002	0.014	0.002	0.018	0	0.016	0	0.016	0	0.018	0
228	0.056	0.01	0.056	0.01	0.03	0	0.038	0.006	0.038	0.006	0.03	0	0.054	0	0.054	0	0.038	0
218	0.096	0.002	0.096	0.002	0.072	0	0.056	0.004	0.056	0.004	0.054	0	0.046	0	0.046	0	0.044	0
229	0.008	0	0.008	0	0.014	0	0.008	0	0.008	0	0.006	0	0.008	0	0.008	0	0.006	0
217	0.014	0	0.014	0	0.02	0	0.012	0	0.012	0	0.01	0	0.016	0.002	0.016	0.002	0.01	0
230	0.054	0	0.054	0	0.098	0.002	0.038	0.002	0.038	0.002	0.078	0.002	0.002	0	0.002	0	0	0
220	0.112	0.002	0.112	0.002	0.11	0	0.102	0.002	0.102	0.002	0.084	0	0.1	0.004	0.1	0.004	0.09	0
219	0.076	0.004	0.076	0.004	0.058	0	0.056	0.002	0.056	0.002	0.042	0	0.018	0	0.018	0	0.032	0
221	0.008	0	0.008	0	0.014	0	0.006	0	0.006	0	0.01	0	0.002	0	0.002	0	0.01	0
225	0.006	0	0.006	0	0	0	0.004	0	0.004	0	0	0	0.004	0	0.004	0	0	0
226	0.056	0.004	0.056	0.004	0.074	0.014	0.034	0	0.034	0	0.044	0.006	0.036	0	0.036	0	0.044	0.002
224	0.014	0	0.014	0	0.008	0	0.016	0	0.016	0	0.006	0	0.016	0	0.016	0	0.008	0
223	0.006	0	0.006	0	0.002	0	0.004	0.002	0.004	0.002	0.006	0.002	0.004	0.002	0.004	0.002	0.008	0
222	0.018	0	0.018	0	0.01	0.002	0.012	0	0.012	0	0.01	0	0.008	0	0.008	0	0.01	0
233	0.036	0.002	0.036	0.002	0.026	0	0.024	0	0.024	0	0.016	0	0.022	0	0.022	0	0.022	0
231	0.05	0.004	0.05	0.004	0.046	0	0.03	0	0.03	0	0.028	0	0.03	0	0.03	0	0.028	0
238	0.018	0	0.018	0	0.016	0	0.01	0	0.01	0	0.008	0	0.01	0	0.01	0	0.008	0
235	0.066	0	0.066	0	0.016	0.004	0.048	0	0.048	0	0.05	0.002	0.03	0	0.03	0	0.01	0
236	0.008	0	0.008	0	0.018	0.002	0.002	0	0.002	0	0.014	0	0	0	0	0	0.01	0
237	0.07	0	0.07	0	0.044	0	0.042	0	0.042	0	0.032	0	0.046	0	0.046	0	0.036	0
243	0.002	0	0.002	0	0	0	0.002	0	0.002	0	0	0	0.002	0	0.002	0	0	0
244	0.024	0.004	0.024	0.004	0.006	0.004	0.03	0.002	0.03	0.002	0.008	0.004	0.016	0	0.016	0	0.006	0
232	0.016	0	0.016	0	0.008	0	0.006	0	0.006	0	0.006	0	0.006	0	0.006	0	0.01	0
239	0.062	0	0.062	0	0.058	0	0.026	0.002	0.026	0.002	0.042	0	0.006	0	0.006	0	0.014	0
234	0.138	0.008	0.138	0.008	0.036	0.036	0.182	0	0.182	0	0.05	0.012	0.002	0	0.002	0	0	0
240	0.032	0	0.032	0	0.012	0.006	0.01	0	0.01	0	0.012	0.002	0.002	0	0.002	0	0	0
242	0.066	0.024	0.066	0.024	0.084	0.02	0.04	0.012	0.04	0.012	0.046	0.012	0.028	0.002	0.028	0.002	0.026	0
241	0.04	0	0.04	0	0.042	0	0.028	0	0.028	0	0.03	0	0.008	0	0.008	0	0.002	0
247	0.072	0.004	0.072	0.004	0.092	0	0.036	0	0.036	0	0.042	0	0.006	0	0.006	0	0.008	0
246	0.236	0.002	0.236	0.002	0.22	0.004	0.12	0	0.12	0	0.122	0.002	0.128	0	0.128	0	0.154	0.002
251	0.028	0.002	0.028	0.002	0.024	0.002	0.006	0	0.006	0	0.012	0	0.008	0.002	0.008	0.002	0.012	0
250	0.056	0	0.056	0	0.09	0.006	0.03	0	0.03	0	0.048	0.002	0.026	0	0.026	0	0.018	0.002
