"run_ID"	"omni_ns_linT"	"omni_ns_linF"	"omni_is_linT"	"omni_is_linF"	"omni_ls_linT"	"omni_ls_linF"	"link_ns_linT"	"link_ns_linF"	"link_is_linT"	"link_is_linF"	"link_ls_linT"	"link_ls_linF"	"form_ns_linT"	"form_ns_linF"	"form_is_linT"	"form_is_linF"	"form_ls_linT"	"form_ls_linF"
522	13.043	357.742	11.77	364.265	9.758	171.929	7.393	351.51	7.45	345.482	5.526	147.049	7.39899999999999	344.744	7.36999999999999	335.233	5.36	144.573
461	12.484	472.202	10.989	506.782	9.105	277.894	6.791	463.242	7.059	488.432	5.177	293.413	6.801	464.328	7.04700000000001	459.474	5.199	251.065
497	12.89	458.361	11.468	456.826	9.6	186.076	7.41399999999999	432.87	7.436	435.675	5.38	165.167	7.412	447.847	7.408	447.444	5.28500000000001	168.302000000001
424	12.867	508.529	11.084	657.562	9.184	611.361	6.849	579.523	6.897	671.92	4.901	424.000999999999	6.85700000000001	532.893	6.88199999999999	477.554	4.86200000000001	383.400000000001
500	12.558	420.958	10.823	420.082	8.978	201.652	7.109	402.208	7.104	409.309	5.01000000000001	149.494	6.90499999999999	405.159	7.039	428.571	5.06999999999999	213.129
536	12.844	343.614	11.605	335.548	9.667	135.969	7.286	301.898	7.23099999999999	301.108	5.457	113.847	7.195	311.339	7.22199999999999	311.656	5.28200000000001	116.553
531	14.84	363.904	12.617	363.896	10.831	169.767	7.488	343.472	7.454	335.265	5.598	141.348	7.426	335.685	7.39400000000001	334.149	5.50699999999999	140.617
528	12.16	379.289	10.613	380.483	8.7	166.57	6.665	368.994	6.723	379.702	4.824	136.373	6.782	366.732	6.72799999999999	364.294	4.833	145.628
523	12.098	430.422	10.638	440.157	8.669	158.072	6.64	410.394	6.687	403.115	4.725	133.373	6.777	398.8	6.70200000000001	401.416	4.73999999999999	129.582
540	13.074	342.249	11.349	341.756	9.389	126.692	6.956	323.89	7.085	329.346	5.186	113.668	7.087	326.257	7.139	322.201	5.166	107.512
506	14.361	343.432	11.889	336.971	9.886	140.918	7.023	322.248	6.991	325.095	5.146	123.511	7.039	720.832	7.18400000000001	568.086	5.316	384.851
524	12.602	403.336	11.03	406.387	9.042	178.938	7.044	388.16	7.133	386.002	5.112	158.509	7.122	382.823	7.161	382.183	5.143	156.242
511	10.941	392.952	9.529	399.377	7.837	168.6	6.087	392.247	6.16800000000001	397.407	4.41099999999999	186.813	6.216	466.617	6.17300000000001	391.294	4.459	170.967
535	12.884	359.41	11.698	348.521	9.636	162.038	7.372	331.02	7.294	338.715	5.42	142.102	7.266	335.409	7.303	329.595	5.253	145.668
471	14.025	377.401	11.825	380.065	9.962	433.024	7.074	520.74	7.129	491.439	5.07900000000001	439.551	7.146	489.374	7.12599999999999	444.973	5.104	307.463
270	12.658	839.561	11.026	580.703	9.245	770.716	6.691	1136.459	6.737	683.132000000001	4.986	805.457	6.701	482.442000000001	6.702	477.846000000001	4.92999999999999	576.839
532	14.717	381.212	12.305	366.024	10.395	189.623	7.349	351.938	7.317	354.192	5.39100000000001	136.321	7.342	319.38	7.288	324.631	5.18100000000001	136.609
529	14.833	390.702	12.625	389.611	10.858	194.798	7.622	372.654	7.60599999999999	357.673	5.578	174.335	7.575	330.072	7.55199999999999	342.56	5.547	151.781
315	12.289	422.732	10.604	1055.314	8.788	643.672	6.616	833.043	6.569	1118.566	4.791	743.061	6.577	575.613000000001	6.565	966.401000000002	4.745	820.831
537	11.859	379.487	10.42	377.515	8.442	179.163	6.404	351.365	6.486	348.875	4.629	152.184	6.492	349.689	6.47299999999999	353.042	4.56500000000001	154.879
483	12.975	425.308	11.584	410.947	9.78299999999999	208.434	7.268	385.784	7.403	421.202	5.444	301.548	7.258	439.504	7.375	613.019	5.35799999999999	333.673
534	12.878	374.3	11.611	366.418	9.692	176.394	7.337	350.534	7.29	358.305	5.5	167.385	7.261	347.329	7.289	351.642	5.33200000000001	134.851
533	14.793	418.301	12.348	414.01	10.449	160.541	7.395	391.002	7.354	368.228	5.384	122.893	7.384	365.649	7.33	372.9	5.17299999999999	121.979
539	12.385	338.604	11.098	329.316	9.094	163.42	6.922	311.106	7.09699999999999	304.102	4.885	141.689	6.98999999999999	308.146	7.09299999999999	317.802	4.89400000000001	144.656
527	12.524	408.146	11.065	377.416	9.008	217.424	6.991	365.612	6.993	356.902	4.974	194.342	7.092	382.147	7.08499999999999	317.548000000001	5.203	123.804
482	13.08	409.621	11.611	369.875	9.698	238.894	7.371	327.823	7.495	427.49	5.439	337.101	7.379	440.492	7.48399999999999	390.187000000001	5.36499999999999	332.561000000001
421	12.481	609.455	10.968	839.266	9.268	433.96	6.857	532.738	6.908	613.726	5.064	445.619	6.88200000000001	530.004	7.13900000000001	473.897	5.068	353.901
543	12.641	329.936	11.005	329.228	9.094	174.156	6.675	301.677	6.7	288.981	4.857	136.066	6.704	281.435	6.68300000000001	292.102	4.852	152.018
411	12.037	439.846	10.617	502.075	8.719	585.268	6.66	653.129	6.702	776.286999999999	4.84399999999999	407.321	6.72499999999999	786.088000000001	6.70699999999999	544.554000000001	4.806	300.706
516	12.803	385.42	10.763	389.779	9.186	288.664	6.439	372.648	6.425	380.614	4.778	230.844	6.393	383.468	6.425	356.892	4.753	203.218000000001
538	12.308	394.833	11.035	378.154	9.13	153.742	6.867	359.02	7.037	365.71	4.921	124.654	6.937	357.07	7.02800000000001	370.581	4.93300000000001	126.165
544	12.185	364.69	10.672	363.533	8.633	145.497	6.876	341.926	6.94	341.591	4.844	123.831	6.866	342.953	6.85900000000001	343.975	4.85599999999999	124.628
518	13.204	421.581	11.403	425.354	9.465	274.856	6.783	404.804	6.654	403.942	4.867	235.898	6.71599999999999	395.341	6.61499999999999	395.670999999999	4.812	171.983999999999
240	11.187	630.922	9.717	1128.177	7.949	696.428999999999	6.154	732.245999999999	6.301	1119.632	4.478	896.440000000001	6.322	1346.04	6.262	795.768999999998	4.435	967.151
368	12.317	623.403	10.93	849.735	8.989	528.153	7.041	871.851	7.011	639.517	5.094	547.561	7.041	533.862	7.098	792.579	5.098	281.927
242	12.976	950.434	11.153	741.072	9.743	1169.741	6.85599999999999	651.05	6.88200000000001	911.831	5.051	845.262999999999	6.85	640.557999999999	6.84700000000001	799.674999999999	4.952	582.599999999999
541	12.822	385.088	11.278	384.658	9.399	164.679	6.798	356.579	6.92	327.011	5.173	128.078	6.94299999999999	341.596	6.928	358.753	5.15899999999999	134.758
481	13.052	551.41	11.626	476.79	9.624	458.293	7.408	344.008	7.529	373.454	5.439	255.236	7.417	387.893	7.51899999999999	308.108	5.33699999999999	198.936000000001
517	12.822	460.415	10.906	467.701	9.18	282.325	6.382	445.457	6.401	450.793	4.697	233.974	6.36	426.195000000001	6.395	459.673	4.67999999999999	156.867999999999
526	12.516	432.744	11.094	430.786	8.983	172.802	6.981	414.761	6.984	497.239	4.953	183.72	7.078	432.156	7.077	427.948	5.176	225.963
519	13.069	495.895	11.264	501.983	9.515	245.817	6.616	516.885	6.476	488.902	4.91	244.034	6.54799999999999	435.565	6.435	412.57	4.83799999999999	152.820000000001
546	12.791	374.396	11.232	373.995	9.14	172.898	6.918	349.704	6.808	344.476	4.872	153.81	6.80100000000001	339.577	6.76300000000001	341.614	4.947	156.859
449	12.66	440.535	11.086	396.967	8.951	424.647	7.045	661.716	7.172	472.036	5.079	431.892	7.072	671.516000000001	7.102	608.841	5.06999999999999	636.900000000001
451	12.112	406.546	10.551	410.463	8.66	499.209	6.66500000000001	672.671	6.729	583.262	4.83000000000001	561.795	6.727	748.831	6.71299999999999	690.751	4.80799999999999	312.057000000001
548	10.939	345.337	9.683	340.664	7.891	224.741	6.099	319.685	6.206	308.707	4.388	180.573	6.25	314.933	6.183	317.126	4.39399999999999	185.84
324	13.252	822.205	11.43	852.52	9.608	865.227	6.836	913.657	6.605	581.910000000001	4.70200000000001	941.641000000001	6.75999999999999	1032.166	6.783	713.796	4.95099999999999	224.91
551	12.784	383.659	11.325	377.106	9.628	166.645	6.88	370.31	6.776	359.064	5.08300000000001	147.012	6.867	374.089	6.81099999999999	377.805	5.023	145.498000000001
530	14.867	500.483	12.738	533.042	10.804	244.67	7.566	509.058	7.515	430.301	5.589	133.625	7.47800000000001	412.054	7.47799999999999	411.067	5.518	133.864
547	12.725	324.297	11.085	320.311	9.019	237.11	6.754	304.286	6.664	300.272	4.776	233.556	6.653	309.784	6.637	306.448	4.827	178.785000000001
561	12.357	388.445	10.91	402.984	9.159	148.393	6.792	362.526	6.805	368.151	5.292	118.242	6.86900000000001	358.873	6.84400000000001	358.605	5.092	130.587
525	12.572	475.373	10.994	420.68	9.054	204.608	7.002	457.926	7.09	420.392	5.105	247.745	7.081	386.144	7.121	453.505	5.13499999999999	186.448
552	12.798	431.614	11.313	429.578	9.675	151.343	6.714	402.718	6.688	400.559	5.094	126.044	6.761	398.504	6.71299999999999	401.838999999999	5.00700000000001	126.580999999999
572	12.872	348.677	11.476	359.77	9.547	166.402	7.263	335.457	7.365	327.698	5.359	139.782	7.28899999999999	327.95	7.35900000000001	331.625	5.28099999999999	140.216
556	13.11	393.279	11.362	387.858	9.747	171.517	6.685	360.749	6.68300000000001	356.648	4.935	149.895	6.621	364.326	6.658	356.685	4.929	149.165
507	14.315	401.648	11.803	393.88	9.88500000000001	140.906	6.876	382.157	6.95	392.363	5.01300000000001	506.977	6.988	644.903	7.05799999999999	777.042	5.045	471.827
504	12.75	517.842	11.056	518.202	9.052	436.167	6.741	522.954	6.758	517.846	4.88	284.774	6.74999999999999	447.968	6.768	469.388000000001	4.88800000000001	188.953
554	13.059	433.843	11.082	420.551	9.339	164.322	6.461	387.985	6.463	345.699	4.709	134.699	6.45399999999999	390.057	6.45399999999999	391.215	4.693	135.883
553	12.99	414.622	10.98	401.38	9.23399999999999	182.215	6.513	394.95	6.521	402.786	4.742	151.621	6.531	397.344	6.526	405.673	4.71900000000001	156.72
570	15.123	357.906	13.395	371.757	11.332	174.912	7.408	348.123	7.452	341.071	5.459	153.235	7.404	344.558	7.408	345.899	5.447	145.21
409	12.407	585.037	10.855	657.172	9.04	612.297	6.908	630.851	6.95	720.052	5.14700000000001	551.623000000001	6.933	689.563	6.94399999999999	655.802	4.93299999999999	554.015000000001
550	12.752	409.636	11.344	412.777	9.66	211.569	6.738	387.86	6.681	386.09	5.094	191.042	6.803	395.299	6.738	390.477000000001	4.977	200.142000000001
573	12.865	359.73	11.494	346.695	9.536	159.681	7.31	340.504	7.387	340.739	5.349	144.324	7.32900000000001	338.808	7.377	325.651	5.276	143.962
505	12.012	563.36	10.541	544.366	8.605	438.418	6.783	525.482	6.834	499.347	4.947	273.974	6.91	487.067	6.92100000000001	510.284	5.002	209.301
410	12.317	597.178	10.783	650.278	9.051	580.416	6.817	624.889999999999	6.859	732.184999999999	5.136	560.994	6.846	674.239	6.854	635.601000000001	4.91199999999999	407.944
549	11.965	418.883	10.095	419.826	8.302	238.287	5.989	399.35	6.137	396.303	4.316	219.415	6.162	401.602	6.154	400.046	4.25699999999999	182.795
575	12.326	382.475	10.886	368.169	9.091	167.121	6.953	363.911	6.925	359.861	5.097	147.466	6.91999999999999	357.293	6.941	340.912	5.116	146.24
578	12.947	357.475	11.206	348.35	9.429	139.358	7.034	334.402	6.952	328.636	4.967	120.772	7.01900000000001	290.375	6.83500000000001	313.271	5.22499999999999	120.113
571	12.784	391.753	11.471	401.569	9.477	173.281	7.208	376.85	7.267	376.642	5.303	147.277	7.18500000000001	375.266	7.249	376.3	5.199	138.894
574	11.911	369.992	10.491	356.389	8.485	164.878	6.47	353.548	6.528	354.039	4.631	152.251	6.559	351.451	6.54	339.769	4.58499999999999	135.538
475	13.165	489.641	11.5	461.862	9.585	378.352	6.801	472.191	6.71299999999999	482.321	4.975	277.682	6.867	465.29	6.78	491.044	4.997	362.928
474	12.935	515.701	11.457	503.339	9.476	457.478	6.70200000000001	500.85	6.65900000000001	469.753	4.946	355.246	6.73199999999999	524.724	6.655	505.009	4.955	413.175
577	12.807	355.42	11.195	353.392	9.468	161.819	6.978	328.102	6.888	338.784	4.95	140.007	6.966	344.723	6.78099999999999	341.774	5.19500000000001	141.986
592	12.973	279.039	10.929	262.706	9.162	135.86	6.354	254.202	6.38800000000001	262.312	4.684	134.435	6.401	268.366	6.38200000000001	270.499	4.66499999999999	116.57
243	12.849	585.498	11.213	954.011	9.799	964.341	6.779	1228.597	6.798	1071.969	5.125	1230.102	6.79600000000001	1079.366	6.753	1258.281	5.00200000000001	1255.522
593	13.153	323.539	11.01	302.146	9.541	159.8	6.568	295.854	6.61	301.376	4.95200000000001	154.562	6.605	305.705	6.60000000000001	314.077	4.86099999999999	128.361
378	12.954	812.237	11.531	923.473	9.614	925.509	7.394	730.721	7.441	725.278	5.476	545.703	7.42	962.461000000001	7.47399999999999	863.025000000001	5.366	456.391
484	11.863	596.163	10.419	518.13	8.533	435.206	6.529	607.51	6.622	639.782	4.736	333.165	6.666	638.416	6.61499999999999	615.081	4.72800000000001	432.596
594	13.102	332.136	11.068	325.107	9.576	156.138	6.647	304.081	6.69600000000001	301.386	4.998	130.534	6.691	305.141	6.693	292.337	4.907	124.991
367	11.96	795.233	10.586	717.685	8.588	534.517	6.643	862.499	6.709	862.864	4.712	552.181	6.752	532.225999999999	6.705	492.75	4.672	489.785
600	12.405	316.442	11.048	312.126	9.132	143.051	6.872	284.507	7.178	286.676	4.992	128.622	6.968	289.046	7.148	287.582	4.983	131.66
603	12.147	375.385	10.693	369.423	8.781	132.735	6.713	333.25	6.77999999999999	339.818	4.845	113.982	6.818	339.147	6.764	334.855	4.82799999999999	111.714
597	13.044	346.52	11.671	334.824	9.805	153.536	7.436	306.694	7.485	316.805	5.485	149.495	7.505	316.913	7.485	312.241	5.386	144.941
542	12.645	590.622	11.014	584.426	9.104	368.969	6.694	535.504	6.721	429.602	4.852	213.645	6.70400000000001	325.317	6.705	314.141	4.842	136.275
564	12.367	366.759	10.956	382.591	9.036	275.58	7.02999999999999	385.41	7.057	376.242	5.169	214.804	7.043	389.376	6.926	347.447999999999	4.97999999999999	177.38
599	12.346	341.553	11.012	339.469	9.098	148.899	6.817	310.549	7.122	313.237	4.977	137.511	6.922	318.355	7.09099999999999	314.842	4.968	119.066
488	12.299	665.504	10.949	510.777	9.129	472.482	6.969	650.832	6.913	607.883	5.038	370.471	7.023	668.86	7.05900000000001	631.867	5.01300000000001	232.326
452	14.136	516.468	12.623	650.035	10.65	358.677	7.52	595.396	7.624	930.233	5.652	432.59	7.45699999999999	858.361	7.419	685.898999999999	5.423	513.362999999999
520	13.103	438.395	11.798	419.523	9.803	192.902	7.419	518.868	7.477	554.46	5.573	371.531	7.42	471.571	7.389	580.312999999999	5.401	356.634
585	13.745	365.821	11.915	352.673	9.799	202.691	7.123	334.649	7.072	345.026	5.27699999999999	173.342	6.99799999999999	335.464	7.134	341.22	5.288	162.634
601	12.321	357.989	10.998	354.068	9.069	161.529	6.871	319.496	7.045	322.205	5.069	147.28	7.006	331.104	6.943	322.498	5.13000000000001	142.861
584	13.686	416.311	12.059	404.999	9.789	175.988	7.233	387.864	7.169	394.573	5.145	143.362	7.121	385.651	7.245	394.088	5.261	143.77
598	11.961	362.243	10.556	352.436	8.55	155.998	6.618	326.037	6.679	329.599	4.688	151.74	6.722	335.994	6.679	332.826	4.69099999999999	125.127
562	12.417	402.787	10.962	416.693	9.078	276.404	6.837	404.365	6.846	411.097	5.197	243.265	6.91700000000001	390.403	6.899	399.226	4.99900000000001	145.608999999999
602	12.354	367.695	10.986	363.91	9.076	154.481	6.896	330.982	7.061	331.783	5.105	135.891	7.02	336.696	6.967	332.558	5.16	118.449
605	14.245	350.71	12.62	347.497	10.555	155.283	7.581	335.441	7.568	324.084	5.59	139.337	7.505	329.322	7.491	330.503	5.41199999999999	136.677
587	12.226	428.418	10.516	423.399	8.458	178.588	6.227	401.68	6.474	403.846	4.728	152.453	6.567	393.856	6.575	397.55	4.779	152.46
579	12.63	396.874	10.991	429.106	9.102	214.735	6.67	403.51	6.69	405.794	4.844	193.229	6.70100000000001	396.828	6.709	399.971	4.819	188.031000000001
557	13.091	437.182	11.73	476.672	9.721	255.917	7.374	432.869	7.512	480.95	5.415	195.077	7.469	434.737	7.375	396.224	5.33799999999999	118.316
586	10.953	429.358	9.577	417.919	7.829	191.255	5.982	399.739	6.088	408.397	4.366	167.308	6.258	392.617	6.218	400.585	4.41099999999999	160.275000000001
512	13.045	575.309	10.445	609.234	8.423	289.599	6.122	646.181	6.158	627.863	4.455	375.476	6.194	513.52	6.177	624.736	4.44	387.756
377	12.867	668.606	11.4	831.582	9.607	202.183	7.29199999999999	881.529	7.32	843.996	5.449	709.292	7.309	1239.224	7.30800000000001	1074.666	5.31400000000001	194.894999999999
591	12.803	394.173	10.828	384.278	9.132	191.966	6.33	367.134	6.399	362.166	4.76499999999999	151.925	6.401	372.868	6.398	378.14	4.75699999999999	160.936
563	12.386	482.185	10.996	503.892	9.013	284.939	7.05	482.048	7.072	518	5.133	180.852	7.05800000000001	446.882	6.946	434.790000000001	4.947	154.947
609	12.76	338.848	11.231	335.46	9.521	174.683	7.073	314.654	7.105	310.494	5.357	161.251	6.998	316.12	6.98899999999999	316.631	5.29900000000001	163.056
590	12.807	414.907	11.299	409.021	9.584	208.856	6.713	382.621	6.878	380.005	5.223	166.833	6.93899999999999	394.044	6.968	388.884	5.164	157.328
610	13.011	385.248	11.52	380.869	9.561	156.245	7.338	359.569	7.411	356.252	5.274	141.119	7.279	361.265	7.39699999999999	365.139	5.239	125.492
627	13.046	335.988	11.553	327.254	9.756	139.912	6.923	309.926	6.928	314.748	5.135	114.648	6.83600000000001	310.404	7.075	303.318	5.10499999999999	120.995
614	12.324	339.847	10.919	333.511	9.175	179.719	6.974	315.016	6.764	318.051	5.195	151.696	6.94500000000001	319.037	6.759	314.585	5.14	148.528
618	12.584	352.848	10.881	349.573	9.202	172.837	6.612	332.496	6.642	331.089	4.917	145.259	6.629	329.869	6.633	330.76	4.904	146.785
521	13.056	806.226	11.811	689.934	9.764	380.452	7.364	439.004	7.397	447.965999999999	5.507	341.082	7.35299999999999	437.938	7.318	482.512000000001	5.291	342.408
581	12.343	403.469	10.823	429.897	8.895	228.484	6.878	406.864	6.931	401.818	5.059	210.327	6.95	406.298	6.94300000000001	402.959	5.059	212.076
615	12.989	386.934	11.349	384.424	9.472	152.149	6.843	364.98	7.087	361.08	5.157	126.665	7.035	363.898	6.85499999999999	363.336	4.968	126.491
612	11.865	371.721	10.41	368.885	8.47	179.939	6.399	345.752	6.456	346.811	4.653	156.748	6.473	346.444	6.455	347.059	4.60299999999999	152.629
580	12.593	402.363	11.008	424.159	9.118	252.406	6.658	395.549	6.682	391.536	4.819	233.415	6.67699999999999	394.028	6.67699999999999	396.225	4.816	206.328
509	15.474	963.946	13.463	796.658	11.112	454.639	7.425	538.574000000001	7.64900000000001	530.914	5.581	287.739	7.622	548.210999999999	7.80500000000001	575.739	5.83	169.103999999999
513	13.909	640.3	11.59	632.454	9.539	389.443	6.842	681.253	6.858	659.321	5.025	250	6.849	624.317	6.88200000000001	719.129	4.90000000000001	305.934
623	14.276	356.277	12.095	358.045	10.232	187.618	7.303	327.15	7.34	330.836	5.271	168.582	7.41900000000001	334.247	7.372	327.007	5.36699999999999	155.619
468	13.64	529.02	11.6	589.281	9.62	721.843	6.908	639.571999999999	6.944	748.156	4.985	422.132	6.925	900.831000000001	6.96000000000001	607.838	4.999	269.781000000001
621	13.603	346.31	11.537	368.509	9.881	160.251	6.892	336.444	6.963	366.706	5.16	216.941	6.976	332.631	6.998	320.769	5.15600000000001	151.565
607	14.042	338.518	12.45	346.491	10.42	251.685	7.516	344.183	7.482	348.959	5.311	175.622	7.417	380.075	7.345	323.376	5.27200000000001	162.851
622	13.691	396.581	11.643	394.678	9.88699999999999	170.282	6.949	364.073	7.022	369.605	5.142	156.448	7.038	361.422	7.036	359.827	5.126	134.663
613	12.4	405.599	11.019	401.024	9.157	176.382	7.109	383.954	6.9	387.114	5.171	148.021	7.07700000000001	381.781	6.898	388.104	5.12	159.842000000001
624	14.118	373.829	11.989	370.852	10.248	175.063	7.142	344.154	7.179	347.937	5.28300000000001	167.051	7.246	338.325	7.209	343.722	5.366	156.619000000001
637	11.894	324.403	10.526	329.766	8.647	158.402	6.578	304.132	6.656	305.827	4.732	136.619	6.704	313.6	6.654	308.848	4.71000000000001	131.588
582	13.303	421.204	11.558	469.907	9.437	287.571	6.954	446.878	6.941	444.294	5.064	249.082	6.942	462.192999999999	7.045	444.366	5.074	231.362
625	11.094	376.927	9.779	374.513	8.069	168.866	6.217	347.922	6.313	355.416	4.561	161.747	6.33900000000001	342.096	6.266	349.717000000001	4.491	134.469999999999
617	12.723	406.249	11.001	404.186	9.106	186.009	6.703	394.029	6.73099999999999	391.91	4.892	168.505	6.71200000000001	397.098	6.73400000000001	397.848	4.902	159.197999999999
640	12.41	339.639	11.047	341.508	9.096	145.385	6.95	325.564	7.039	319.029	5.154	123.638	7.039	324.094	7.04299999999999	329.754	5.127	145.301
638	12.253	332.312	10.934	337.158	9.124	141.363	6.98	316.32	6.947	319.518	5.238	134.262	6.87500000000001	317.595	7.04899999999999	318.872	5.22200000000001	129.56
559	12.915	413.966	11.598	428.09	9.758	325.719	7.195	409.656	7.33199999999999	405.829	5.422	381.147	7.293	460.125	7.164	444.357	5.36999999999999	290.111
639	12.278	338.812	10.943	340.175	9.094	153.54	6.976	322.611	6.948	317.126	5.212	131.523	6.878	323.156	7.045	329.097	5.19500000000001	136.861
620	11.997	430.75	10.525	432.169	8.633	187.317	6.828	416.089	6.896	426.292	5.03	206.085	6.956	413.376	6.93600000000001	413.854	5.017	175.445
619	11.739	421.302	10.311	415.787	8.505	177.248	6.677	404.512	6.48	416.275	4.828	187.763	6.633	397.348	6.62	398.834	4.812	152.71
606	14.431	370.43	12.747	359.768	10.538	270.734	7.724	350.587	7.716	375.5	5.578	210.21	7.649	389.106	7.622	396.269	5.41	153.57
644	14.151	329.579	12.438	331.403	10.53	156.602	7.48	314.1	7.591	309.303	5.49100000000001	132.333	7.462	313.294	7.458	320.939	5.447	137.874
628	12.971	394.009	11.466	392.767	9.676	149.803	6.879	359.275	6.824	362.938	5.114	123.318	6.767	352.877	6.996	356.158	5.176	122.452
583	13.195	449.401	11.535	506.579	9.553	308.497	6.859	477.344	6.889	462.899	5.043	250.884	6.855	483.196999999999	6.98700000000001	486.204000000001	5.05300000000001	165.989
480	13.048	734.104	11.269	517.176	9.511	439.122	6.607	759.594999999999	6.36	685.825	4.829	563.624	6.616	772.79	6.58	491.722000000002	4.94800000000001	532.198
611	12.902	416.295	11.373	450.336	9.58	206.909	7.21	428.208	7.21599999999999	436.988	5.378	186.37	7.14699999999999	436.784	7.164	428.246	5.315	192.120000000001
560	11.917	470.665	10.471	452.592	8.65	344.055	6.592	433.83	6.56	418.017	4.789	394.333000000001	6.645	434.116999999999	6.664	466.789	4.73399999999999	198.491999999999
645	14.085	323.048	12.465	323.407	10.594	142.149	7.437	299.332	7.554	300.506	5.54199999999999	117.227	7.417	307.981	7.41699999999999	309.001	5.48299999999999	122.294
636	12.97	377.958	11.68	382.845	9.725	166.979	7.333	359.053	7.45	365.35	5.41999999999999	145.247	7.262	365.222	7.42999999999999	369.668	5.334	156.316
616	13.132	453.474	11.497	455.845	9.45399999999999	183.585	7.022	438.879	7.278	447.266	5.14100000000001	157.179	7.215	439.824	7.04799999999999	454.523	4.95400000000001	148.255999999999
558	13.216	463.445	11.882	485.439	9.623	358.251	7.543	469.847	7.71599999999999	453.686	5.34699999999999	374.256	7.61	422.286	7.633	495.074000000001	5.334	193.523
567	15.168	395.099	13.619	405.422	11.314	396.02	7.865	425.938	7.739	433.927	5.43900000000001	354.155	7.749	473.834000000001	7.673	471.209	5.49799999999999	293.445
589	12.833	427.473	11.266	431.599	9.48	207.421	6.737	409.904	6.89700000000001	432.642	5.138	292.512	6.984	391.67	6.965	415.126	5.069	279.139
588	12.825	442.276	11.257	446.778	9.48	196.224	6.657	414.203	6.816	430.287	5.149	298.445	6.93600000000001	409.115000000001	6.94	423.018999999999	5.074	226.678
646	13.704	340.615	12.021	339.971	10.146	133.092	7.322	314.736	7.323	317.843	5.242	108.781	7.297	352.121	7.331	363.642	5.11	140.814
465	12.645	564.806	10.978	573.536	9.191	670.636	6.657	582.165999999999	6.67	639.316	4.843	625.183	6.65600000000001	630.873	6.649	693.946	4.83799999999999	548.264999999999
566	15.107	420.127	13.438	442.259	11.194	380.076	7.72300000000001	431.987	7.656	411.036	5.523	420.505	7.64200000000001	444.116	7.523	483.276	5.61000000000001	193.503000000001
383	13.124	766.444	11.455	719.286	9.463	513.065	7.203	911.471	6.999	696.245	4.994	752.138999999999	7.177	1038.821	7.02200000000001	878.716	4.991	781.437
390	14.187	790.119	11.823	770.081	9.826	1001.753	7.065	728.309	7.018	702.662	4.976	880.574000000001	7.06800000000001	730.380999999999	7.03	813.045	4.81	771.248
608	13.931	439.06	12.253	436.327	10.459	253.582	7.311	423.962	7.275	465.956	5.33600000000001	172.62	7.21599999999999	421.687	7.152	417.826	5.295	378.934
565	12.028	474.7	10.522	530.401	8.73	345.929	6.675	522.321	6.63	518.369	4.916	314.052	6.717	511.292	6.73400000000001	568.787	4.88300000000001	175.259
467	11.894	579.337	10.431	601.606	8.728	680.945	6.7	569.496	6.788	635.901	4.985	590.808999999999	6.767	596.091	6.77500000000001	567.377	4.999	356.386
657	12.755	338.71	11.083	335.139	9.13	142.746	6.756	315.767	6.77	314.503	4.90000000000001	122.425	6.764	316.511	6.792	318.732	4.905	122.229
545	12.934	693.821	11.164	443.189	9.221	282.899	6.908	602.771	6.811	503.9	4.983	486.157999999999	6.791	634.105	6.752	617.701	5.07199999999999	594.52
466	11.767	601.153	10.482	609.227	8.438	717.206	6.634	600.675	6.717	668.566000000001	4.79	638.796	6.715	644.448	6.694	593.808999999999	4.771	301.323
629	13.15	386.091	11.656	350.027	9.748	306.155	7.029	381.618	7.006	378.496	5.131	281.657	6.968	356.26	7.193	353.156	5.157	288.312
666	12.951	330.387	11.52	312.816	9.751	126.619	6.905	308.97	6.956	286.828	5.224	124.001	7.07899999999999	312.049	7.068	296.148	5.08199999999999	128.183
635	12.997	414.917	11.654	433.267	9.615	175.271	7.374	434.778	7.492	442.901	5.364	169.364	7.346	434.625	7.447	442.842	5.392	192.987999999999
576	12.276	502.507	10.892	499.453	9.099	315.406	6.956	526.333	6.921	497.231	5.09800000000001	292.855	6.916	509.398999999999	6.93100000000001	560.14	5.122	326.47
630	13.082	409.523	11.023	387.826	9.245	236.758	6.604	424.195	6.633	457.521	4.917	262.959	6.61899999999999	412.630000000001	6.60899999999999	454.451999999999	4.852	174.820000000001
653	12.603	383.491	11.052	376.969	9.201	171.163	6.841	362.08	7.136	358.692	5.065	158.024	7.117	362.844	7.12100000000001	369.258	5.19	158.019
643	13.85	329.268	12.325	356.695	10.632	230.001	7.29	351.683	7.421	349.311	5.53600000000001	162.889	7.29600000000001	426.022	7.239	366.975	5.456	272.174
387	12.209	1095.261	10.865	1040.544	8.972	970.628	6.857	958.107	6.965	901.225	4.98	906.353999999999	6.909	925.712	7.149	893.991	5.194	764.675000000001
660	13.73	348.812	11.691	349.817	9.457	157.291	6.964	328.779	7.054	330.14	5.078	137.201	6.957	321.816	6.97300000000001	320.03	5.08300000000001	137.437
647	13.868	376.795	12.089	404.763	10.09	239.538	7.339	347.51	7.346	361.384	5.253	158.934	7.31899999999999	360.152	7.34099999999999	406.283	5.11800000000001	219.71
654	13.138	416.494	11.446	417.335	9.39400000000001	164.603	7.214	396.277	7.185	392.899	5.136	140.723	7.19600000000001	391.776	6.98700000000001	394.688	5.253	141.558
