"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
567	0.006	0	0.006	0	0.01	0	0.008	0	0.008	0	0.006	0	0.008	0	0.008	0	0.01	0
568	0.11	0	0.11	0	0.068	0.002	0.054	0	0.054	0	0.03	0.002	0.03	0	0.03	0	0.04	0
556	0.006	0	0.006	0	0.012	0.002	0.004	0	0.004	0	0.004	0	0	0	0	0	0	0
561	0.022	0	0.022	0	0.012	0	0.016	0	0.016	0	0.006	0	0.016	0	0.016	0	0.006	0
563	0.006	0	0.006	0	0	0	0.002	0	0.002	0	0	0	0.002	0	0.002	0	0	0
562	0.126	0.008	0.126	0.008	0.124	0.006	0.106	0.006	0.106	0.006	0.114	0.002	0.02	0.008	0.02	0.008	0.026	0.004
555	0.01	0.006	0.01	0.006	0.022	0.004	0.002	0	0.002	0	0.014	0.004	0.006	0	0.006	0	0.02	0
554	0.046	0	0.046	0	0.02	0	0.028	0	0.028	0	0.014	0	0.01	0	0.01	0	0.006	0
560	0.2	0.004	0.2	0.004	0.224	0.01	0.104	0.002	0.104	0.002	0.136	0.002	0.11	0	0.11	0	0.128	0
569	0.14	0	0.14	0	0.144	0.002	0.062	0	0.062	0	0.08	0	0.068	0	0.068	0	0.094	0
551	0.14	0.012	0.14	0.012	0.082	0.006	0.084	0.006	0.084	0.006	0.058	0	0.024	0	0.024	0	0.02	0
553	0.534	0.056	0.534	0.056	0.384	0.032	0.468	0.024	0.468	0.024	0.336	0.004	0.094	0.03	0.094	0.03	0.07	0.014
552	0.042	0.004	0.042	0.004	0.024	0	0.026	0.002	0.026	0.002	0.012	0	0.032	0.002	0.032	0.002	0.018	0
570	0.034	0.004	0.034	0.004	0.022	0	0.028	0.002	0.028	0.002	0.022	0	0.04	0.004	0.04	0.004	0.034	0
571	0.042	0.002	0.042	0.002	0.052	0	0.012	0.004	0.012	0.004	0.022	0.002	0.006	0	0.006	0	0.004	0
576	0.036	0.01	0.036	0.01	0.014	0.006	0.028	0.006	0.028	0.006	0.01	0.004	0.028	0	0.028	0	0.012	0.002
577	0.064	0.002	0.064	0.002	0.068	0	0.03	0	0.03	0	0.042	0	0.038	0	0.038	0	0.048	0
580	0.204	0.006	0.204	0.006	0.146	0.004	0.172	0	0.172	0	0.14	0	0.128	0	0.128	0	0.148	0
