"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
77	0.484	0.444	0.484	0.444	0.304	0.344	0.29	0.262	0.29	0.262	0.19	0.282	0.296	0.328	0.296	0.328	0.204	0.212
76	0.392	0.296	0.392	0.296	0.282	0.412	0.226	0.102	0.226	0.102	0.15	0.156	0.228	0.106	0.228	0.106	0.15	0.108
72	0.364	0.186	0.364	0.186	0.244	0.122	0.224	0.104	0.224	0.104	0.136	0.082	0.23	0.094	0.23	0.094	0.142	0.062
73	0.19	0.048	0.19	0.048	0.16	0.042	0.114	0.034	0.114	0.034	0.082	0.036	0.076	0.024	0.076	0.024	0.09	0.018
78	0.352	0.182	0.352	0.182	0.318	0.178	0.224	0.094	0.224	0.094	0.184	0.074	0.234	0.07	0.234	0.07	0.178	0.056
75	0.67	0.344	0.67	0.344	0.622	0.282	0.464	0.17	0.464	0.17	0.402	0.14	0.504	0.172	0.504	0.172	0.486	0.134
54	0.398	0.34	0.398	0.34	0.342	0.42	0.22	0.192	0.22	0.192	0.186	0.26	0.062	0.03	0.062	0.03	0.082	0.018
71	0.3	0.126	0.3	0.126	0.368	0.188	0.134	0.054	0.134	0.054	0.214	0.098	0.202	0.05	0.202	0.05	0.248	0.07
74	0.134	0.288	0.134	0.288	0.098	0.204	0.088	0.16	0.088	0.16	0.05	0.116	0.058	0.04	0.058	0.04	0.034	0.02
70	0.764	0.532	0.764	0.532	0.534	0.322	0.558	0.292	0.558	0.292	0.756	0.288	0.382	0.282	0.382	0.282	0.18	0.25
69	0.15	0.022	0.15	0.022	0.108	0.008	0.088	0.008	0.088	0.008	0.046	0.006	0.096	0.01	0.096	0.01	0.056	0.006
86	0.352	0.154	0.352	0.154	0.336	0.14	0.216	0.102	0.216	0.102	0.198	0.076	0.23	0.076	0.23	0.076	0.208	0.044
85	0.358	0.218	0.358	0.218	0.36	0.154	0.206	0.1	0.206	0.1	0.228	0.07	0.138	0.064	0.138	0.064	0.15	0.046
95	0.454	0.476	0.454	0.476	0.404	0.512	0.3	0.2	0.3	0.2	0.31	0.226	0.306	0.104	0.306	0.104	0.312	0.166
91	0.634	0.224	0.634	0.224	0.59	0.462	0.414	0.132	0.414	0.132	0.536	0.282	0.356	0.088	0.356	0.088	0.216	0.148
84	0.712	0.316	0.712	0.316	0.722	0.272	0.548	0.166	0.548	0.166	0.536	0.132	0.138	0.06	0.138	0.06	0.126	0.052
83	0.138	0.036	0.138	0.036	0.084	0.018	0.076	0.01	0.076	0.01	0.044	0.006	0.104	0.016	0.104	0.016	0.064	0.018
92	0.536	0.384	0.536	0.384	0.322	0.218	0.58	0.196	0.58	0.196	0.314	0.252	0.524	0.148	0.524	0.148	0.316	0.18
81	0.462	0.36	0.462	0.36	0.428	0.272	0.296	0.362	0.296	0.362	0.262	0.308	0.306	0.426	0.306	0.426	0.294	0.364
87	0.098	0.034	0.098	0.034	0.082	0.074	0.052	0.022	0.052	0.022	0.038	0.038	0.074	0.016	0.074	0.016	0.068	0.046
82	0.242	0.1	0.242	0.1	0.278	0.098	0.18	0.068	0.18	0.068	0.212	0.068	0.082	0.02	0.082	0.02	0.116	0.036
80	0.66	0.51	0.66	0.51	0.678	0.564	0.628	0.242	0.628	0.242	0.616	0.304	0.142	0.018	0.142	0.018	0.11	0.022
79	0.388	0.396	0.388	0.396	0.414	0.4	0.218	0.164	0.218	0.164	0.23	0.194	0.178	0.106	0.178	0.106	0.156	0.138
89	0.61	0.432	0.61	0.432	0.684	0.526	0.576	0.218	0.576	0.218	0.474	0.274	0.394	0.166	0.394	0.166	0.428	0.222
88	0.164	0.142	0.164	0.142	0.112	0.104	0.078	0.066	0.078	0.066	0.054	0.054	0.09	0.066	0.09	0.066	0.058	0.044
90	0.606	0.186	0.606	0.186	0.654	0.224	0.366	0.106	0.366	0.106	0.444	0.09	0.44	0.09	0.44	0.09	0.518	0.09
93	0.468	0.084	0.468	0.084	0.438	0.138	0.332	0.044	0.332	0.044	0.278	0.074	0.152	0.032	0.152	0.032	0.112	0.034
94	0.444	0.41	0.444	0.41	0.388	0.388	0.454	0.214	0.454	0.214	0.428	0.208	0.53	0.17	0.53	0.17	0.474	0.188
96	0.442	0.264	0.442	0.264	0.458	0.252	0.266	0.128	0.266	0.128	0.3	0.124	0.178	0.078	0.178	0.078	0.164	0.044
105	0.904	0.676	0.904	0.676	0.854	0.682	0.694	0.53	0.694	0.53	0.608	0.328	0.608	0.574	0.608	0.574	0.222	0.356
98	0.41	0.23	0.41	0.23	0.372	0.14	0.256	0.114	0.256	0.114	0.202	0.072	0.298	0.126	0.298	0.126	0.252	0.064
97	0.35	0.072	0.35	0.072	0.278	0.064	0.214	0.04	0.214	0.04	0.172	0.032	0.236	0.036	0.236	0.036	0.186	0.038
99	0.968	0.922	0.968	0.922	0.978	0.966	0.92	0.592	0.92	0.592	0.91	0.696	0.278	0.122	0.278	0.122	0.218	0.1
103	0.77	0.254	0.77	0.254	0.87	0.32	0.602	0.116	0.602	0.116	0.646	0.16	0.556	0.102	0.556	0.102	0.438	0.15
102	0.592	0.334	0.592	0.334	0.576	0.31	0.36	0.182	0.36	0.182	0.336	0.138	0.388	0.134	0.388	0.134	0.394	0.088
100	0.448	0.308	0.448	0.308	0.33	0.194	0.29	0.172	0.29	0.172	0.2	0.094	0.31	0.11	0.31	0.11	0.244	0.06
101	0.234	0.04	0.234	0.04	0.098	0.038	0.132	0.018	0.132	0.018	0.048	0.014	0.148	0.012	0.148	0.012	0.054	0.014
104	0.474	0.158	0.474	0.158	0.39	0.136	0.266	0.094	0.266	0.094	0.224	0.082	0.302	0.084	0.302	0.084	0.248	0.084
106	0.382	0.168	0.382	0.168	0.236	0.074	0.208	0.09	0.208	0.09	0.14	0.042	0.226	0.064	0.226	0.064	0.156	0.032
108	0.19	0.054	0.19	0.054	0.074	0.026	0.124	0.03	0.124	0.03	0.058	0.012	0.13	0.008	0.13	0.008	0.064	0.012
107	0.372	0.116	0.372	0.116	0.33	0.088	0.278	0.056	0.278	0.056	0.24	0.05	0.23	0.048	0.23	0.048	0.25	0.054
115	0.502	0.078	0.502	0.078	0.548	0.104	0.278	0.244	0.278	0.244	0.298	0.288	0.352	0.226	0.352	0.226	0.376	0.252
111	0.402	0.188	0.402	0.188	0.398	0.228	0.304	0.1	0.304	0.1	0.33	0.114	0.316	0.074	0.316	0.074	0.346	0.086
112	0.706	0.278	0.706	0.278	0.564	0.294	0.568	0.138	0.568	0.138	0.55	0.15	0.322	0.1	0.322	0.1	0.346	0.14
116	0.36	0.076	0.36	0.076	0.35	0.076	0.236	0.044	0.236	0.044	0.216	0.034	0.266	0.024	0.266	0.024	0.238	0.02
110	0.544	0.322	0.544	0.322	0.546	0.394	0.356	0.158	0.356	0.158	0.364	0.19	0.258	0.14	0.258	0.14	0.246	0.18
109	0.824	0.586	0.824	0.586	0.834	0.614	0.616	0.272	0.616	0.272	0.632	0.366	0.932	0.298	0.932	0.298	0.928	0.406
117	0.694	0.814	0.694	0.814	0.54	0.768	0.586	0.546	0.586	0.546	0.46	0.604	0.608	0.542	0.608	0.542	0.488	0.576
114	0.294	0.22	0.294	0.22	0.248	0.244	0.168	0.084	0.168	0.084	0.148	0.098	0.178	0.066	0.178	0.066	0.152	0.074
113	0.376	0.324	0.376	0.324	0.26	0.098	0.228	0.154	0.228	0.154	0.156	0.05	0.238	0.132	0.238	0.132	0.158	0.042
125	0.438	0.304	0.438	0.304	0.296	0.142	0.594	0.134	0.594	0.134	0.388	0.1	0.62	0.146	0.62	0.146	0.41	0.098
124	0.342	0.096	0.342	0.096	0.304	0.062	0.244	0.044	0.244	0.044	0.198	0.034	0.266	0.042	0.266	0.042	0.216	0.028
123	0.162	0.126	0.162	0.126	0.052	0.046	0.084	0.068	0.084	0.068	0.018	0.022	0.084	0.05	0.084	0.05	0.02	0.014
122	0.13	0.112	0.13	0.112	0.07	0.062	0.064	0.074	0.064	0.074	0.038	0.036	0.066	0.028	0.066	0.028	0.038	0.02
121	0.572	0.218	0.572	0.218	0.446	0.174	0.44	0.122	0.44	0.122	0.386	0.106	0.174	0.062	0.174	0.062	0.108	0.048
131	0.83	0.516	0.83	0.516	0.684	0.306	0.594	0.218	0.594	0.218	0.47	0.134	0.622	0.216	0.622	0.216	0.498	0.112
130	0.234	0.278	0.234	0.278	0.172	0.224	0.122	0.15	0.122	0.15	0.088	0.132	0.182	0.122	0.182	0.122	0.126	0.102
126	0.242	0.086	0.242	0.086	0.188	0.082	0.162	0.028	0.162	0.028	0.16	0.032	0.152	0.024	0.152	0.024	0.16	0.014
120	0.4	0.214	0.4	0.214	0.34	0.214	0.29	0.106	0.29	0.106	0.218	0.112	0.248	0.086	0.248	0.086	0.19	0.084
129	0.496	0.266	0.496	0.266	0.386	0.2	0.366	0.126	0.366	0.126	0.302	0.112	0.384	0.094	0.384	0.094	0.292	0.076
127	0.496	0.304	0.496	0.304	0.4	0.238	0.35	0.172	0.35	0.172	0.248	0.122	0.232	0.078	0.232	0.078	0.29	0.112
140	0.266	0.074	0.266	0.074	0.292	0.076	0.2	0.052	0.2	0.052	0.196	0.036	0.212	0.036	0.212	0.036	0.204	0.03
119	0.452	0.212	0.452	0.212	0.472	0.22	0.256	0.096	0.256	0.096	0.274	0.096	0.254	0.052	0.254	0.052	0.2	0.058
128	0.496	0.168	0.496	0.168	0.25	0.25	0.424	0.096	0.424	0.096	0.172	0.11	0.442	0.072	0.442	0.072	0.148	0.09
118	0.294	0.094	0.294	0.094	0.286	0.13	0.184	0.044	0.184	0.044	0.174	0.072	0.132	0.032	0.132	0.032	0.11	0.038
142	0.476	0.596	0.476	0.596	0.22	0.43	0.502	0.412	0.502	0.412	0.278	0.414	0.526	0.244	0.526	0.244	0.294	0.368
141	0.532	0.268	0.532	0.268	0.54	0.338	0.332	0.126	0.332	0.126	0.304	0.188	0.232	0.042	0.232	0.042	0.18	0.07
134	0.224	0.066	0.224	0.066	0.274	0.112	0.116	0.026	0.116	0.026	0.148	0.06	0.176	0.026	0.176	0.026	0.222	0.032
139	0.112	0.022	0.112	0.022	0.054	0.03	0.098	0.01	0.098	0.01	0.068	0.014	0.1	0.01	0.1	0.01	0.07	0.012
132	0.444	0.346	0.444	0.346	0.224	0.166	0.302	0.25	0.302	0.25	0.122	0.168	0.41	0.188	0.41	0.188	0.172	0.146
133	0.336	0.102	0.336	0.102	0.208	0.098	0.294	0.048	0.294	0.048	0.15	0.056	0.34	0.06	0.34	0.06	0.17	0.046
143	0.198	0.066	0.198	0.066	0.156	0.068	0.118	0.042	0.118	0.042	0.1	0.038	0.086	0.02	0.086	0.02	0.088	0.022
144	0.832	0.608	0.832	0.608	0.768	0.596	0.562	0.278	0.562	0.278	0.482	0.272	0.564	0.314	0.564	0.314	0.566	0.316
135	0.666	0.256	0.666	0.256	0.624	0.332	0.58	0.126	0.58	0.126	0.522	0.138	0.294	0.118	0.294	0.118	0.33	0.18
136	0.574	0.208	0.574	0.208	0.496	0.252	0.366	0.106	0.366	0.106	0.31	0.132	0.068	0.05	0.068	0.05	0.054	0.024
137	0.812	0.396	0.812	0.396	0.708	0.36	0.518	0.182	0.518	0.182	0.46	0.17	0.304	0.07	0.304	0.07	0.302	0.07
138	0.19	0.18	0.19	0.18	0.102	0.126	0.134	0.088	0.134	0.088	0.074	0.09	0.076	0.032	0.076	0.032	0.042	0.04
145	0.138	0.092	0.138	0.092	0.11	0.086	0.236	0.136	0.236	0.136	0.196	0.154	0.246	0.134	0.246	0.134	0.216	0.152
146	0.756	0.466	0.756	0.466	0.742	0.37	0.72	0.336	0.72	0.336	0.694	0.282	0.728	0.28	0.728	0.28	0.636	0.33
149	0.216	0.082	0.216	0.082	0.182	0.06	0.122	0.05	0.122	0.05	0.164	0.044	0.036	0.016	0.036	0.016	0.046	0.02
152	0.424	0.452	0.424	0.452	0.436	0.496	0.496	0.254	0.496	0.254	0.518	0.266	0.168	0.076	0.168	0.076	0.146	0.062
148	0.75	0.448	0.75	0.448	0.786	0.418	0.532	0.19	0.532	0.19	0.626	0.154	0.574	0.226	0.574	0.226	0.674	0.216
147	0.552	0.308	0.552	0.308	0.542	0.322	0.336	0.158	0.336	0.158	0.33	0.152	0.402	0.154	0.402	0.154	0.39	0.142
154	0.736	0.414	0.736	0.414	0.736	0.372	0.506	0.358	0.506	0.358	0.472	0.29	0.444	0.314	0.444	0.314	0.358	0.26
151	0.578	0.262	0.578	0.262	0.452	0.204	0.426	0.12	0.426	0.12	0.396	0.086	0.348	0.08	0.348	0.08	0.322	0.062
150	0.7	0.432	0.7	0.432	0.644	0.306	0.466	0.216	0.466	0.216	0.584	0.148	0.566	0.218	0.566	0.218	0.622	0.148
153	0.304	0.054	0.304	0.054	0.298	0.054	0.168	0.04	0.168	0.04	0.164	0.046	0.136	0.028	0.136	0.028	0.12	0.032
157	0.706	0.216	0.706	0.216	0.7	0.35	0.514	0.118	0.514	0.118	0.444	0.176	0.156	0.082	0.156	0.082	0.086	0.06
173	0.2	0.128	0.2	0.128	0.274	0.118	0.19	0.072	0.19	0.072	0.236	0.066	0.194	0.05	0.194	0.05	0.246	0.046
172	0.422	0.468	0.422	0.468	0.384	0.49	0.254	0.226	0.254	0.226	0.23	0.242	0.178	0.034	0.178	0.034	0.204	0.082
174	0.18	0.252	0.18	0.252	0.154	0.256	0.416	0.37	0.416	0.37	0.362	0.262	0.512	0.348	0.512	0.348	0.458	0.27
178	0.368	0.462	0.368	0.462	0.312	0.49	0.446	0.28	0.446	0.28	0.384	0.282	0.49	0.23	0.49	0.23	0.426	0.234
183	0.68	0.246	0.68	0.246	0.56	0.218	0.46	0.15	0.46	0.15	0.394	0.126	0.526	0.114	0.526	0.114	0.49	0.112
179	0.58	0.182	0.58	0.182	0.468	0.196	0.44	0.118	0.44	0.118	0.376	0.13	0.326	0.108	0.326	0.108	0.43	0.112
184	0.36	0.112	0.36	0.112	0.206	0.092	0.232	0.066	0.232	0.066	0.158	0.044	0.258	0.044	0.258	0.044	0.184	0.03
185	0.258	0.238	0.258	0.238	0.372	0.174	0.24	0.098	0.24	0.098	0.236	0.086	0.156	0.11	0.156	0.11	0.256	0.092
163	0.27	0.216	0.27	0.216	0.296	0.306	0.16	0.088	0.16	0.088	0.172	0.144	0.16	0.078	0.16	0.078	0.172	0.13
177	0.792	0.54	0.792	0.54	0.742	0.554	0.834	0.268	0.834	0.268	0.848	0.256	0.42	0.052	0.42	0.052	0.374	0.072
160	0.082	0.096	0.082	0.096	0.054	0.04	0.046	0.04	0.046	0.04	0.02	0.02	0.058	0.022	0.058	0.022	0.034	0.01
158	0.684	0.16	0.684	0.16	0.66	0.202	0.43	0.092	0.43	0.092	0.436	0.104	0.34	0.1	0.34	0.1	0.322	0.1
159	0.312	0.1	0.312	0.1	0.226	0.102	0.388	0.09	0.388	0.09	0.362	0.08	0.1	0.048	0.1	0.048	0.126	0.05
176	0.636	0.416	0.636	0.416	0.708	0.342	0.41	0.18	0.41	0.18	0.442	0.154	0.418	0.188	0.418	0.188	0.364	0.146
155	0.158	0.04	0.158	0.04	0.15	0.046	0.076	0.024	0.076	0.024	0.072	0.022	0.088	0.014	0.088	0.014	0.082	0.026
181	0.438	0.118	0.438	0.118	0.42	0.156	0.288	0.042	0.288	0.042	0.266	0.056	0.354	0.044	0.354	0.044	0.342	0.044
156	0.698	0.594	0.698	0.594	0.62	0.504	0.724	0.292	0.724	0.292	0.726	0.364	0.928	0.668	0.928	0.668	0.818	0.722
161	0.532	0.418	0.532	0.418	0.094	0.218	0.342	0.18	0.342	0.18	0.09	0.198	0.372	0.156	0.372	0.156	0.09	0.184
162	0.55	0.406	0.55	0.406	0.616	0.392	0.56	0.234	0.56	0.234	0.554	0.21	0.616	0.25	0.616	0.25	0.63	0.286
182	0.192	0.052	0.192	0.052	0.156	0.06	0.128	0.03	0.128	0.03	0.084	0.03	0.144	0.018	0.144	0.018	0.098	0.014
164	0.23	0.076	0.23	0.076	0.218	0.112	0.132	0.048	0.132	0.048	0.124	0.052	0.16	0.038	0.16	0.038	0.14	0.046
166	0.364	0.094	0.364	0.094	0.23	0.06	0.212	0.036	0.212	0.036	0.13	0.022	0.23	0.034	0.23	0.034	0.136	0.016
165	0.492	0.632	0.492	0.632	0.6	0.766	0.4	0.53	0.4	0.53	0.466	0.64	0.544	0.318	0.544	0.318	0.622	0.38
175	0.46	0.214	0.46	0.214	0.236	0.254	0.386	0.108	0.386	0.108	0.152	0.128	0.048	0.042	0.048	0.042	0.048	0.016
180	0.262	0.146	0.262	0.146	0.244	0.106	0.278	0.072	0.278	0.072	0.262	0.102	0.306	0.06	0.306	0.06	0.286	0.08
170	0.274	0.272	0.274	0.272	0.364	0.33	0.154	0.108	0.154	0.108	0.188	0.144	0.17	0.124	0.17	0.124	0.162	0.074
169	0.526	0.112	0.526	0.112	0.47	0.122	0.298	0.062	0.298	0.062	0.276	0.064	0.294	0.05	0.294	0.05	0.3	0.05
168	0.394	0.228	0.394	0.228	0.352	0.254	0.246	0.118	0.246	0.118	0.23	0.126	0.09	0.084	0.09	0.084	0.096	0.058
187	0.71	0.47	0.71	0.47	0.69	0.536	0.828	0.686	0.828	0.686	0.742	0.598	0.544	0.522	0.544	0.522	0.512	0.434
171	0.292	0.072	0.292	0.072	0.276	0.06	0.188	0.034	0.188	0.034	0.184	0.024	0.21	0.034	0.21	0.034	0.208	0.014
167	0.148	0.11	0.148	0.11	0.078	0.062	0.098	0.058	0.098	0.058	0.058	0.048	0.12	0.044	0.12	0.044	0.082	0.04
186	0.152	0.038	0.152	0.038	0.102	0.034	0.084	0.03	0.084	0.03	0.044	0.018	0.092	0.016	0.092	0.016	0.058	0.014
191	0.366	0.304	0.366	0.304	0.38	0.238	0.208	0.144	0.208	0.144	0.242	0.14	0.106	0.046	0.106	0.046	0.122	0.048
188	0.456	0.188	0.456	0.188	0.39	0.158	0.288	0.1	0.288	0.1	0.256	0.108	0.196	0.06	0.196	0.06	0.246	0.09
189	0.664	0.374	0.664	0.374	0.546	0.322	0.448	0.25	0.448	0.25	0.462	0.242	0.286	0.08	0.286	0.08	0.368	0.112
190	0.398	0.236	0.398	0.236	0.234	0.112	0.268	0.128	0.268	0.128	0.152	0.058	0.27	0.106	0.27	0.106	0.162	0.04
194	0.424	0.352	0.424	0.352	0.296	0.214	0.586	0.526	0.586	0.526	0.412	0.49	0.218	0.134	0.218	0.134	0.262	0.238
192	0.748	0.554	0.748	0.554	0.626	0.326	0.516	0.242	0.516	0.242	0.384	0.126	0.56	0.288	0.56	0.288	0.408	0.142
193	0.25	0.306	0.25	0.306	0.164	0.184	0.194	0.41	0.194	0.41	0.122	0.24	0.102	0.082	0.102	0.082	0.068	0.048
209	0.434	0.342	0.434	0.342	0.42	0.388	0.244	0.152	0.244	0.152	0.298	0.168	0.368	0.126	0.368	0.126	0.41	0.144
208	0.42	0.48	0.42	0.48	0.406	0.54	0.378	0.258	0.378	0.258	0.396	0.3	0.338	0.23	0.338	0.23	0.338	0.268
206	0.594	0.192	0.594	0.192	0.662	0.332	0.416	0.054	0.416	0.054	0.428	0.156	0.172	0.054	0.172	0.054	0.212	0.08
207	0.258	0.112	0.258	0.112	0.194	0.112	0.28	0.042	0.28	0.042	0.26	0.084	0.188	0.026	0.188	0.026	0.188	0.062
196	0.364	0.264	0.364	0.264	0.312	0.15	0.366	0.128	0.366	0.128	0.372	0.072	0.086	0.042	0.086	0.042	0.054	0.03
205	0.64	0.28	0.64	0.28	0.546	0.148	0.422	0.306	0.422	0.306	0.32	0.272	0.45	0.168	0.45	0.168	0.378	0.208
201	0.52	0.298	0.52	0.298	0.538	0.368	0.358	0.402	0.358	0.402	0.346	0.442	0.384	0.188	0.384	0.188	0.366	0.21
202	0.534	0.194	0.534	0.194	0.44	0.12	0.342	0.092	0.342	0.092	0.288	0.072	0.218	0.112	0.218	0.112	0.318	0.068
204	0.386	0.27	0.386	0.27	0.298	0.3	0.476	0.146	0.476	0.146	0.362	0.15	0.508	0.114	0.508	0.114	0.39	0.144
203	0.64	0.196	0.64	0.196	0.44	0.144	0.43	0.11	0.43	0.11	0.296	0.058	0.32	0.076	0.32	0.076	0.344	0.07
210	0.55	0.264	0.55	0.264	0.558	0.38	0.344	0.12	0.344	0.12	0.364	0.164	0.37	0.104	0.37	0.104	0.408	0.126
200	0.428	0.346	0.428	0.346	0.454	0.24	0.262	0.274	0.262	0.274	0.292	0.208	0.282	0.244	0.282	0.244	0.314	0.212
199	0.446	0.524	0.446	0.524	0.246	0.344	0.308	0.218	0.308	0.218	0.16	0.148	0.346	0.164	0.346	0.164	0.176	0.166
198	0.698	0.592	0.698	0.592	0.84	0.576	0.48	0.344	0.48	0.344	0.582	0.324	0.446	0.062	0.446	0.062	0.43	0.06
197	0.112	0.076	0.112	0.076	0.138	0.068	0.072	0.042	0.072	0.042	0.066	0.038	0.078	0.024	0.078	0.024	0.072	0.02
216	0.66	0.188	0.66	0.188	0.558	0.162	0.458	0.07	0.458	0.07	0.428	0.068	0.49	0.058	0.49	0.058	0.46	0.048
195	0.32	0.066	0.32	0.066	0.24	0.066	0.186	0.034	0.186	0.034	0.14	0.046	0.204	0.032	0.204	0.032	0.152	0.024
227	0.052	0.086	0.052	0.086	0.02	0.044	0.084	0.09	0.084	0.09	0.036	0.088	0.074	0.038	0.074	0.038	0.022	0.012
211	0.55	0.334	0.55	0.334	0.538	0.424	0.35	0.182	0.35	0.182	0.314	0.226	0.156	0.078	0.156	0.078	0.15	0.076
212	0.382	0.132	0.382	0.132	0.41	0.218	0.246	0.086	0.246	0.086	0.28	0.134	0.266	0.074	0.266	0.074	0.256	0.086
213	0.344	0.15	0.344	0.15	0.354	0.128	0.232	0.06	0.232	0.06	0.224	0.062	0.238	0.066	0.238	0.066	0.24	0.054
214	0.698	0.274	0.698	0.274	0.722	0.34	0.48	0.124	0.48	0.124	0.48	0.16	0.522	0.09	0.522	0.09	0.536	0.136
215	0.248	0.162	0.248	0.162	0.194	0.18	0.138	0.1	0.138	0.1	0.108	0.1	0.142	0.08	0.142	0.08	0.108	0.09
218	0.278	0.334	0.278	0.334	0.234	0.31	0.21	0.15	0.21	0.15	0.14	0.132	0.266	0.118	0.266	0.118	0.2	0.088
217	0.63	0.208	0.63	0.208	0.628	0.186	0.406	0.084	0.406	0.084	0.382	0.056	0.464	0.08	0.464	0.08	0.452	0.054
