"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
114	0.656	0.568	0.656	0.568	0.326	0.334	0.45	0.598	0.45	0.598	0.178	0.216	0.488	0.604	0.488	0.604	0.212	0.218
113	0.578	0.17	0.578	0.17	0.546	0.17	0.382	0.08	0.382	0.08	0.35	0.072	0.29	0.042	0.29	0.042	0.238	0.026
117	0.324	0.074	0.324	0.074	0.334	0.08	0.274	0.038	0.274	0.038	0.27	0.052	0.262	0.04	0.262	0.04	0.252	0.04
125	0.238	0.304	0.238	0.304	0.186	0.204	0.304	0.148	0.304	0.148	0.308	0.13	0.346	0.154	0.346	0.154	0.322	0.106
122	0.626	0.674	0.626	0.674	0.774	0.636	0.502	0.462	0.502	0.462	0.56	0.642	0.518	0.782	0.518	0.782	0.574	0.694
123	0.816	0.94	0.816	0.94	0.774	0.884	0.696	0.78	0.696	0.78	0.674	0.6	0.782	0.776	0.782	0.776	0.774	0.628
124	0.244	0.142	0.244	0.142	0.234	0.248	0.212	0.068	0.212	0.068	0.196	0.094	0.224	0.046	0.224	0.046	0.202	0.084
121	0.06	0.076	0.06	0.076	0.056	0.09	0.062	0.152	0.062	0.152	0.07	0.126	0.112	0.14	0.112	0.14	0.086	0.134
131	0.38	0.06	0.38	0.06	0.266	0.064	0.246	0.032	0.246	0.032	0.17	0.028	0.266	0.03	0.266	0.03	0.186	0.028
130	0.51	0.338	0.51	0.338	0.59	0.412	0.574	0.132	0.574	0.132	0.736	0.178	0.66	0.112	0.66	0.112	0.65	0.138
126	0.656	0.22	0.656	0.22	0.492	0.118	0.416	0.088	0.416	0.088	0.312	0.04	0.504	0.146	0.504	0.146	0.408	0.036
120	0.778	0.406	0.778	0.406	0.79	0.364	0.68	0.17	0.68	0.17	0.624	0.144	0.548	0.242	0.548	0.242	0.596	0.246
129	0.676	0.558	0.676	0.558	0.53	0.368	0.572	0.26	0.572	0.26	0.464	0.374	0.61	0.542	0.61	0.542	0.532	0.452
127	0.612	0.7	0.612	0.7	0.604	0.708	0.448	0.69	0.448	0.69	0.518	0.724	0.484	0.648	0.484	0.648	0.556	0.658
119	0.864	0.364	0.864	0.364	0.862	0.342	0.652	0.154	0.652	0.154	0.616	0.134	0.614	0.156	0.614	0.156	0.596	0.178
118	0.358	0.402	0.358	0.402	0.3	0.316	0.212	0.268	0.212	0.268	0.184	0.238	0.226	0.058	0.226	0.058	0.19	0.114
128	0.406	0.716	0.406	0.716	0.3	0.616	0.376	0.33	0.376	0.33	0.304	0.254	0.398	0.166	0.398	0.166	0.278	0.21
134	0.166	0.248	0.166	0.248	0.18	0.302	0.098	0.09	0.098	0.09	0.102	0.116	0.104	0.08	0.104	0.08	0.102	0.1
132	0.362	0.326	0.362	0.326	0.388	0.37	0.22	0.132	0.22	0.132	0.21	0.18	0.184	0.112	0.184	0.112	0.106	0.132
133	0.574	0.47	0.574	0.47	0.58	0.56	0.344	0.452	0.344	0.452	0.382	0.484	0.426	0.37	0.426	0.37	0.412	0.294
140	0.472	0.234	0.472	0.234	0.384	0.202	0.296	0.092	0.296	0.092	0.208	0.086	0.376	0.078	0.376	0.078	0.288	0.068
142	0.798	0.644	0.798	0.644	0.77	0.616	0.63	0.31	0.63	0.31	0.646	0.32	0.704	0.302	0.704	0.302	0.712	0.29
141	0.654	0.404	0.654	0.404	0.61	0.354	0.43	0.172	0.43	0.172	0.384	0.15	0.514	0.198	0.514	0.198	0.474	0.144
139	0.206	0.46	0.206	0.46	0.184	0.418	0.132	0.204	0.132	0.204	0.082	0.186	0.142	0.228	0.142	0.228	0.106	0.182
144	0.668	0.198	0.668	0.198	0.698	0.3	0.462	0.118	0.462	0.118	0.482	0.154	0.492	0.102	0.492	0.102	0.496	0.12
143	0.488	0.248	0.488	0.248	0.51	0.288	0.294	0.112	0.294	0.112	0.318	0.128	0.326	0.078	0.326	0.078	0.37	0.116
137	0.738	0.276	0.738	0.276	0.692	0.226	0.536	0.114	0.536	0.114	0.458	0.096	0.568	0.118	0.568	0.118	0.502	0.104
135	0.768	0.404	0.768	0.404	0.63	0.33	0.498	0.162	0.498	0.162	0.412	0.12	0.568	0.162	0.568	0.162	0.484	0.114
136	0.824	0.694	0.824	0.694	0.868	0.73	0.626	0.442	0.626	0.442	0.76	0.402	0.458	0.482	0.458	0.482	0.504	0.464
138	0.82	0.386	0.82	0.386	0.658	0.244	0.654	0.152	0.654	0.152	0.626	0.114	0.738	0.154	0.738	0.154	0.722	0.098
145	0.784	0.52	0.784	0.52	0.718	0.61	0.588	0.238	0.588	0.238	0.658	0.304	0.694	0.244	0.694	0.244	0.728	0.29
146	0.784	0.32	0.784	0.32	0.79	0.366	0.644	0.168	0.644	0.168	0.636	0.156	0.62	0.144	0.62	0.144	0.61	0.17
149	0.398	0.152	0.398	0.152	0.522	0.238	0.23	0.052	0.23	0.052	0.332	0.102	0.29	0.056	0.29	0.056	0.384	0.106
147	0.536	0.382	0.536	0.382	0.452	0.314	0.684	0.434	0.684	0.434	0.484	0.252	0.728	0.468	0.728	0.468	0.562	0.238
148	0.42	0.282	0.42	0.282	0.464	0.268	0.324	0.128	0.324	0.128	0.344	0.112	0.34	0.118	0.34	0.118	0.372	0.106
152	0.208	0.13	0.208	0.13	0.19	0.14	0.118	0.068	0.118	0.068	0.102	0.056	0.128	0.056	0.128	0.056	0.108	0.06
151	0.308	0.21	0.308	0.21	0.244	0.212	0.402	0.234	0.402	0.234	0.314	0.098	0.284	0.154	0.284	0.154	0.318	0.104
154	0.454	0.142	0.454	0.142	0.376	0.14	0.626	0.166	0.626	0.166	0.454	0.244	0.718	0.496	0.718	0.496	0.55	0.408
150	0.858	0.512	0.858	0.512	0.732	0.516	0.798	0.148	0.798	0.148	0.698	0.174	0.752	0.258	0.752	0.258	0.578	0.232
153	0.664	0.848	0.664	0.848	0.684	0.872	0.44	0.438	0.44	0.438	0.456	0.468	0.486	0.456	0.486	0.456	0.512	0.472
157	0.748	0.718	0.748	0.718	0.704	0.65	0.506	0.382	0.506	0.382	0.444	0.352	0.564	0.426	0.564	0.426	0.516	0.396
174	0.706	0.498	0.706	0.498	0.59	0.584	0.45	0.256	0.45	0.256	0.508	0.362	0.528	0.224	0.528	0.224	0.554	0.208
173	0.452	0.57	0.452	0.57	0.448	0.508	0.258	0.53	0.258	0.53	0.29	0.56	0.312	0.39	0.312	0.39	0.328	0.402
172	0.182	0.112	0.182	0.112	0.044	0.062	0.114	0.046	0.114	0.046	0.022	0.03	0.122	0.042	0.122	0.042	0.032	0.016
163	0.474	0.676	0.474	0.676	0.428	0.686	0.378	0.53	0.378	0.53	0.356	0.52	0.418	0.48	0.418	0.48	0.382	0.476
160	0.376	0.116	0.376	0.116	0.504	0.13	0.328	0.068	0.328	0.068	0.368	0.082	0.36	0.06	0.36	0.06	0.412	0.048
158	0.518	0.702	0.518	0.702	0.454	0.7	0.808	0.39	0.808	0.39	0.794	0.386	0.864	0.454	0.864	0.454	0.854	0.38
159	0.102	0.106	0.102	0.106	0.108	0.09	0.06	0.03	0.06	0.03	0.074	0.032	0.054	0.024	0.054	0.024	0.074	0.034
155	0.256	0.126	0.256	0.126	0.386	0.222	0.148	0.072	0.148	0.072	0.208	0.098	0.19	0.068	0.19	0.068	0.266	0.068
156	0.782	0.766	0.782	0.766	0.816	0.606	0.712	0.394	0.712	0.394	0.648	0.342	0.38	0.266	0.38	0.266	0.438	0.316
161	0.442	0.238	0.442	0.238	0.584	0.186	0.28	0.524	0.28	0.524	0.392	0.656	0.304	0.46	0.304	0.46	0.458	0.626
162	0.424	0.124	0.424	0.124	0.216	0.138	0.27	0.062	0.27	0.062	0.136	0.056	0.288	0.04	0.288	0.04	0.142	0.054
165	0.536	0.476	0.536	0.476	0.66	0.596	0.376	0.272	0.376	0.272	0.444	0.358	0.424	0.47	0.424	0.47	0.49	0.454
164	0.42	0.08	0.42	0.08	0.344	0.088	0.258	0.042	0.258	0.042	0.202	0.06	0.332	0.032	0.332	0.032	0.246	0.034
178	0.84	0.502	0.84	0.502	0.848	0.518	0.786	0.26	0.786	0.26	0.714	0.242	0.796	0.22	0.796	0.22	0.768	0.242
166	0.956	0.722	0.956	0.722	0.776	0.72	0.818	0.832	0.818	0.832	0.968	0.726	0.836	0.904	0.836	0.904	0.97	0.918
179	0.512	0.774	0.512	0.774	0.63	0.794	0.326	0.468	0.326	0.468	0.4	0.482	0.348	0.264	0.348	0.264	0.424	0.25
177	0.54	0.598	0.54	0.598	0.626	0.67	0.414	0.326	0.414	0.326	0.48	0.392	0.48	0.126	0.48	0.126	0.442	0.108
170	0.18	0.128	0.18	0.128	0.15	0.1	0.12	0.048	0.12	0.048	0.082	0.034	0.114	0.05	0.114	0.05	0.09	0.03
176	0.876	0.602	0.876	0.602	0.82	0.696	0.726	0.726	0.726	0.726	0.822	0.698	0.768	0.29	0.768	0.29	0.734	0.25
171	0.636	0.198	0.636	0.198	0.42	0.13	0.514	0.082	0.514	0.082	0.366	0.062	0.608	0.08	0.608	0.08	0.45	0.06
169	0.394	0.564	0.394	0.564	0.356	0.514	0.256	0.288	0.256	0.288	0.224	0.212	0.274	0.246	0.274	0.246	0.222	0.188
168	0.39	0.172	0.39	0.172	0.212	0.104	0.218	0.082	0.218	0.082	0.162	0.05	0.224	0.07	0.224	0.07	0.174	0.032
183	0.156	0.252	0.156	0.252	0.052	0.092	0.174	0.1	0.174	0.1	0.072	0.06	0.222	0.104	0.222	0.104	0.104	0.048
167	0.824	0.812	0.824	0.812	0.806	0.786	0.87	0.92	0.87	0.92	0.75	0.796	0.88	0.872	0.88	0.872	0.772	0.894
185	0.778	0.45	0.778	0.45	0.628	0.238	0.596	0.16	0.596	0.16	0.444	0.102	0.67	0.19	0.67	0.19	0.526	0.118
184	0.616	0.802	0.616	0.802	0.592	0.82	0.762	0.686	0.762	0.686	0.754	0.836	0.47	0.27	0.47	0.27	0.452	0.266
175	0.864	0.444	0.864	0.444	0.58	0.58	0.86	0.352	0.86	0.352	0.626	0.468	0.886	0.496	0.886	0.496	0.676	0.53
181	0.236	0.388	0.236	0.388	0.29	0.44	0.258	0.144	0.258	0.144	0.3	0.152	0.328	0.148	0.328	0.148	0.408	0.158
182	0.358	0.44	0.358	0.44	0.174	0.152	0.344	0.202	0.344	0.202	0.152	0.11	0.358	0.164	0.358	0.164	0.16	0.09
180	0.528	0.624	0.528	0.624	0.504	0.646	0.324	0.208	0.324	0.208	0.304	0.188	0.402	0.27	0.402	0.27	0.394	0.346
187	0.944	0.608	0.944	0.608	0.928	0.606	0.796	0.274	0.796	0.274	0.744	0.272	0.826	0.276	0.826	0.276	0.786	0.258
186	0.774	0.69	0.774	0.69	0.592	0.648	0.578	0.716	0.578	0.716	0.35	0.486	0.66	0.69	0.66	0.69	0.428	0.432
191	0.758	0.402	0.758	0.402	0.774	0.284	0.842	0.232	0.842	0.232	0.71	0.284	0.884	0.686	0.884	0.686	0.764	0.54
188	0.638	0.224	0.638	0.224	0.56	0.112	0.424	0.088	0.424	0.088	0.38	0.062	0.474	0.076	0.474	0.076	0.42	0.036
189	0.668	0.342	0.668	0.342	0.616	0.386	0.84	0.67	0.84	0.67	0.842	0.572	0.75	0.384	0.75	0.384	0.778	0.386
190	0.566	0.378	0.566	0.378	0.468	0.298	0.802	0.624	0.802	0.624	0.468	0.628	0.74	0.686	0.74	0.686	0.53	0.6
192	0.342	0.31	0.342	0.31	0.158	0.158	0.22	0.122	0.22	0.122	0.096	0.07	0.244	0.106	0.244	0.106	0.122	0.048
194	0.236	0.516	0.236	0.516	0.298	0.65	0.142	0.228	0.142	0.228	0.188	0.29	0.54	0.248	0.54	0.248	0.544	0.188
193	0.314	0.458	0.314	0.458	0.29	0.392	0.334	0.176	0.334	0.176	0.342	0.164	0.374	0.382	0.374	0.382	0.406	0.33
208	0.388	0.092	0.388	0.092	0.382	0.084	0.224	0.06	0.224	0.06	0.248	0.056	0.272	0.042	0.272	0.042	0.31	0.04
209	0.216	0.608	0.216	0.608	0.49	0.912	0.126	0.284	0.126	0.284	0.3	0.556	0.156	0.132	0.156	0.132	0.35	0.128
206	0.824	0.456	0.824	0.456	0.808	0.374	0.744	0.204	0.744	0.204	0.686	0.166	0.77	0.2	0.77	0.2	0.724	0.15
207	0.484	0.654	0.484	0.654	0.566	0.484	0.376	0.286	0.376	0.286	0.422	0.18	0.424	0.372	0.424	0.372	0.47	0.43
205	0.66	0.582	0.66	0.582	0.696	0.66	0.832	0.284	0.832	0.284	0.814	0.362	0.426	0.19	0.426	0.19	0.416	0.234
196	0.252	0.16	0.252	0.16	0.342	0.268	0.134	0.086	0.134	0.086	0.186	0.106	0.164	0.084	0.164	0.084	0.088	0.09
200	0.824	0.734	0.824	0.734	0.726	0.656	0.696	0.39	0.696	0.39	0.842	0.36	0.476	0.228	0.476	0.228	0.56	0.246
201	0.442	0.754	0.442	0.754	0.278	0.536	0.416	0.398	0.416	0.398	0.328	0.43	0.524	0.464	0.524	0.464	0.4	0.478
202	0.494	0.314	0.494	0.314	0.556	0.244	0.334	0.244	0.334	0.244	0.396	0.232	0.38	0.108	0.38	0.108	0.286	0.112
204	0.422	0.772	0.422	0.772	0.534	0.742	0.256	0.422	0.256	0.422	0.324	0.42	0.306	0.44	0.306	0.44	0.378	0.364
203	0.834	0.164	0.834	0.164	0.83	0.122	0.582	0.448	0.582	0.448	0.594	0.462	0.57	0.626	0.57	0.626	0.582	0.674
210	0.758	0.36	0.758	0.36	0.594	0.446	0.538	0.148	0.538	0.148	0.386	0.194	0.558	0.5	0.558	0.5	0.428	0.326
199	0.47	0.136	0.47	0.136	0.362	0.138	0.386	0.058	0.386	0.058	0.314	0.06	0.36	0.056	0.36	0.056	0.338	0.052
197	0.492	0.27	0.492	0.27	0.45	0.37	0.624	0.342	0.624	0.342	0.642	0.374	0.106	0.064	0.106	0.064	0.078	0.028
198	0.796	0.326	0.796	0.326	0.72	0.276	0.568	0.114	0.568	0.114	0.47	0.124	0.506	0.102	0.506	0.102	0.51	0.092
195	0.346	0.31	0.346	0.31	0.39	0.364	0.172	0.106	0.172	0.106	0.25	0.144	0.224	0.096	0.224	0.096	0.264	0.12
212	0.38	0.156	0.38	0.156	0.352	0.108	0.246	0.078	0.246	0.078	0.22	0.06	0.27	0.064	0.27	0.064	0.242	0.062
211	0.702	0.892	0.702	0.892	0.668	0.838	0.452	0.578	0.452	0.578	0.42	0.532	0.476	0.59	0.476	0.59	0.428	0.506
216	0.82	0.274	0.82	0.274	0.72	0.274	0.57	0.122	0.57	0.122	0.494	0.138	0.584	0.122	0.584	0.122	0.508	0.138
227	0.594	0.374	0.594	0.374	0.564	0.4	0.388	0.164	0.388	0.164	0.328	0.176	0.432	0.158	0.432	0.158	0.416	0.16
213	0.718	0.638	0.718	0.638	0.734	0.552	0.542	0.442	0.542	0.442	0.62	0.512	0.604	0.458	0.604	0.458	0.682	0.512
214	0.622	0.684	0.622	0.684	0.514	0.648	0.408	0.526	0.408	0.526	0.332	0.334	0.42	0.514	0.42	0.514	0.336	0.296
215	0.422	0.33	0.422	0.33	0.258	0.218	0.238	0.164	0.238	0.164	0.186	0.09	0.31	0.142	0.31	0.142	0.21	0.084
218	0.606	0.546	0.606	0.546	0.73	0.562	0.376	0.264	0.376	0.264	0.54	0.276	0.456	0.232	0.456	0.232	0.62	0.302
