"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
63	0.6	0.698	0.6	0.698	0.652	0.678	0.4	0.448	0.4	0.448	0.474	0.538	0.476	0.664	0.476	0.664	0.5	0.724
48	0.704	0.444	0.704	0.444	0.508	0.306	0.594	0.646	0.594	0.646	0.54	0.586	0.748	0.606	0.748	0.606	0.804	0.796
49	0.888	0.718	0.888	0.718	0.858	0.712	0.824	0.212	0.824	0.212	0.778	0.188	0.796	0.648	0.796	0.648	0.684	0.512
50	0.782	0.6	0.782	0.6	0.722	0.542	0.522	0.238	0.522	0.238	0.47	0.198	0.592	0.326	0.592	0.326	0.542	0.222
55	0.382	0.54	0.382	0.54	0.438	0.51	0.224	0.464	0.224	0.464	0.28	0.386	0.24	0.198	0.24	0.198	0.296	0.264
56	0.74	0.206	0.74	0.206	0.704	0.184	0.7	0.75	0.7	0.75	0.754	0.688	0.782	0.774	0.782	0.774	0.838	0.702
68	0.524	0.158	0.524	0.158	0.496	0.156	0.34	0.074	0.34	0.074	0.312	0.052	0.382	0.054	0.382	0.054	0.356	0.036
53	0.492	0.282	0.492	0.282	0.484	0.15	0.45	0.114	0.45	0.114	0.506	0.038	0.494	0.108	0.494	0.108	0.534	0.03
54	0.796	0.674	0.796	0.674	0.962	0.758	0.518	0.364	0.518	0.364	0.772	0.334	0.534	0.094	0.534	0.094	0.44	0.042
77	0.696	0.674	0.696	0.674	0.794	0.822	0.85	0.254	0.85	0.254	0.974	0.32	0.522	0.098	0.522	0.098	0.494	0.056
76	0.046	0.076	0.046	0.076	0.016	0.024	0.022	0.03	0.022	0.03	0.008	0.01	0.02	0.016	0.02	0.016	0.008	0.002
78	0.4	0.742	0.4	0.742	0.442	0.77	0.534	0.472	0.534	0.472	0.586	0.498	0.596	0.78	0.596	0.78	0.654	0.834
72	0.296	0.198	0.296	0.198	0.284	0.25	0.596	0.47	0.596	0.47	0.72	0.562	0.706	0.54	0.706	0.54	0.604	0.716
70	0.988	0.802	0.988	0.802	0.97	0.692	0.964	0.94	0.964	0.94	0.938	0.902	0.73	0.226	0.73	0.226	0.696	0.184
71	0.412	0.796	0.412	0.796	0.518	0.838	0.252	0.462	0.252	0.462	0.334	0.454	0.366	0.558	0.366	0.558	0.424	0.686
73	0.306	0.124	0.306	0.124	0.306	0.202	0.17	0.12	0.17	0.12	0.196	0.094	0.216	0.102	0.216	0.102	0.242	0.088
75	0.806	0.546	0.806	0.546	0.794	0.52	0.72	0.278	0.72	0.278	0.736	0.298	0.674	0.19	0.674	0.19	0.644	0.176
74	0.464	0.724	0.464	0.724	0.364	0.704	0.342	0.498	0.342	0.498	0.264	0.392	0.114	0.11	0.114	0.11	0.086	0.102
69	0.79	0.72	0.79	0.72	0.76	0.492	0.65	0.54	0.65	0.54	0.642	0.554	0.686	0.452	0.686	0.452	0.69	0.568
86	0.54	0.312	0.54	0.312	0.538	0.298	0.328	0.052	0.328	0.052	0.372	0.082	0.424	0.128	0.424	0.128	0.456	0.094
95	0.94	0.66	0.94	0.66	0.876	0.524	0.962	0.59	0.962	0.59	0.962	0.61	0.292	0.248	0.292	0.248	0.456	0.372
85	0.914	0.722	0.914	0.722	0.976	0.656	0.664	0.724	0.664	0.724	0.794	0.788	0.744	0.668	0.744	0.668	0.852	0.58
92	0.18	0.208	0.18	0.208	0.066	0.134	0.37	0.182	0.37	0.182	0.164	0.152	0.398	0.156	0.398	0.156	0.184	0.214
91	0.238	0.092	0.238	0.092	0.296	0.11	0.136	0.02	0.136	0.02	0.19	0.036	0.168	0.026	0.168	0.026	0.212	0.03
83	0.336	0.666	0.336	0.666	0.182	0.478	0.938	0.966	0.938	0.966	0.778	0.9	0.97	0.974	0.97	0.974	0.812	0.918
84	0.8	0.494	0.8	0.494	0.838	0.436	0.65	0.148	0.65	0.148	0.712	0.146	0.784	0.288	0.784	0.288	0.762	0.334
87	0.704	0.846	0.704	0.846	0.732	0.742	0.544	0.276	0.544	0.276	0.58	0.222	0.598	0.572	0.598	0.572	0.608	0.562
81	0.64	0.262	0.64	0.262	0.624	0.264	0.51	0.444	0.51	0.444	0.44	0.412	0.558	0.472	0.558	0.472	0.496	0.42
82	0.75	0.37	0.75	0.37	0.786	0.26	0.732	0.56	0.732	0.56	0.734	0.39	0.798	0.792	0.798	0.792	0.81	0.536
80	0.726	0.686	0.726	0.686	0.662	0.66	0.43	0.464	0.43	0.464	0.418	0.402	0.512	0.448	0.512	0.448	0.52	0.33
79	0.132	0.032	0.132	0.032	0.128	0.008	0.07	0.008	0.07	0.008	0.084	0	0.072	0.008	0.072	0.008	0.094	0
88	0.39	0.204	0.39	0.204	0.474	0.308	0.35	0.062	0.35	0.062	0.45	0.092	0.226	0.09	0.226	0.09	0.188	0.074
89	0.3	0.21	0.3	0.21	0.49	0.388	0.18	0.096	0.18	0.096	0.3	0.178	0.22	0.09	0.22	0.09	0.358	0.148
90	0.538	0.394	0.538	0.394	0.484	0.506	0.376	0.584	0.376	0.584	0.33	0.538	0.126	0.078	0.126	0.078	0.122	0.082
93	0.416	0.522	0.416	0.522	0.514	0.576	0.252	0.192	0.252	0.192	0.284	0.194	0.342	0.168	0.342	0.168	0.38	0.18
94	0.51	0.24	0.51	0.24	0.354	0.1	0.556	0.164	0.556	0.164	0.702	0.274	0.662	0.148	0.662	0.148	0.776	0.358
96	0.614	0.162	0.614	0.162	0.636	0.12	0.41	0.058	0.41	0.058	0.378	0.024	0.448	0.048	0.448	0.048	0.418	0.026
97	0.594	0.284	0.594	0.284	0.45	0.294	0.458	0.148	0.458	0.148	0.386	0.108	0.516	0.196	0.516	0.196	0.454	0.114
98	0.19	0.216	0.19	0.216	0.166	0.16	0.16	0.268	0.16	0.268	0.24	0.398	0.07	0.06	0.07	0.06	0.098	0.08
99	0.356	0.226	0.356	0.226	0.368	0.178	0.22	0.108	0.22	0.108	0.236	0.112	0.256	0.118	0.256	0.118	0.268	0.088
101	0.67	0.52	0.67	0.52	0.714	0.488	0.724	0.254	0.724	0.254	0.758	0.274	0.786	0.74	0.786	0.74	0.818	0.78
100	0.574	0.39	0.574	0.39	0.788	0.354	0.386	0.08	0.386	0.08	0.528	0.036	0.416	0.486	0.416	0.486	0.594	0.408
102	0.812	0.246	0.812	0.246	0.806	0.354	0.59	0.224	0.59	0.224	0.594	0.242	0.682	0.224	0.682	0.224	0.694	0.256
105	0.766	0.1	0.766	0.1	0.794	0.116	0.538	0.028	0.538	0.028	0.534	0.04	0.22	0.068	0.22	0.068	0.182	0.072
103	0.336	0.212	0.336	0.212	0.254	0.318	0.494	0.488	0.494	0.488	0.674	0.388	0.554	0.492	0.554	0.492	0.722	0.492
104	0.722	0.456	0.722	0.456	0.668	0.502	0.794	0.76	0.794	0.76	0.672	0.718	0.856	0.704	0.856	0.704	0.754	0.74
106	0.512	0.594	0.512	0.594	0.43	0.398	0.66	0.66	0.66	0.66	0.584	0.592	0.228	0.158	0.228	0.158	0.25	0.244
108	0.148	0.116	0.148	0.116	0.172	0.124	0.084	0.024	0.084	0.024	0.118	0.02	0.1	0.036	0.1	0.036	0.146	0.026
107	0.586	0.364	0.586	0.364	0.526	0.478	0.372	0.128	0.372	0.128	0.33	0.186	0.604	0.286	0.604	0.286	0.588	0.256
115	0.954	0.478	0.954	0.478	0.916	0.478	0.918	0.658	0.918	0.658	0.92	0.652	0.952	0.8	0.952	0.8	0.962	0.786
111	0.22	0.2	0.22	0.2	0.282	0.19	0.132	0.062	0.132	0.062	0.152	0.062	0.142	0.052	0.142	0.052	0.17	0.052
112	0.876	0.894	0.876	0.894	0.732	0.946	0.738	0.484	0.738	0.484	0.824	0.552	0.768	0.424	0.768	0.424	0.692	0.254
116	0.248	0.15	0.248	0.15	0.402	0.34	0.128	0.096	0.128	0.096	0.23	0.154	0.19	0.106	0.19	0.106	0.16	0.078
110	0.728	0.292	0.728	0.292	0.678	0.328	0.744	0.104	0.744	0.104	0.692	0.08	0.126	0.014	0.126	0.014	0.112	0.014
109	0.508	0.382	0.508	0.382	0.452	0.452	0.278	0.14	0.278	0.14	0.276	0.19	0.272	0.216	0.272	0.216	0.258	0.154
114	0.996	0.846	0.996	0.846	0.98	0.82	0.896	0.792	0.896	0.792	0.86	0.916	0.904	0.352	0.904	0.352	0.912	0.254
113	0.718	0.234	0.718	0.234	0.714	0.31	0.472	0.07	0.472	0.07	0.5	0.074	0.544	0.054	0.544	0.054	0.598	0.078
117	0.44	0.308	0.44	0.308	0.472	0.296	0.28	0.1	0.28	0.1	0.302	0.076	0.542	0.298	0.542	0.298	0.612	0.246
122	0.982	0.924	0.982	0.924	0.966	0.948	0.942	0.612	0.942	0.612	0.934	0.59	0.874	0.54	0.874	0.54	0.86	0.544
125	0.944	0.808	0.944	0.808	0.818	0.722	0.856	0.32	0.856	0.32	0.85	0.254	0.904	0.454	0.904	0.454	0.898	0.326
123	0.472	0.596	0.472	0.596	0.366	0.478	0.502	0.794	0.502	0.794	0.338	0.638	0.454	0.322	0.454	0.322	0.382	0.476
124	0.496	0.446	0.496	0.446	0.464	0.43	0.462	0.568	0.462	0.568	0.438	0.552	0.542	0.546	0.542	0.546	0.5	0.506
121	0.364	0.34	0.364	0.34	0.452	0.39	0.24	0.1	0.24	0.1	0.272	0.132	0.258	0.086	0.258	0.086	0.294	0.124
131	0.208	0.364	0.208	0.364	0.206	0.384	0.386	0.128	0.386	0.128	0.396	0.168	0.426	0.28	0.426	0.28	0.444	0.278
130	0.564	0.042	0.564	0.042	0.614	0.034	0.474	0.388	0.474	0.388	0.492	0.334	0.9	0.76	0.9	0.76	0.926	0.764
120	0.878	0.796	0.878	0.796	0.88	0.72	0.956	0.784	0.956	0.784	0.962	0.884	0.98	0.834	0.98	0.834	0.974	0.894
126	0.248	0.26	0.248	0.26	0.218	0.192	0.18	0.076	0.18	0.076	0.17	0.052	0.206	0.072	0.206	0.072	0.2	0.044
134	0.606	0.172	0.606	0.172	0.462	0.178	0.78	0.358	0.78	0.358	0.51	0.276	0.774	0.314	0.774	0.314	0.6	0.372
119	0.566	0.358	0.566	0.358	0.668	0.168	0.766	0.73	0.766	0.73	0.844	0.746	0.224	0.04	0.224	0.04	0.238	0.032
129	0.198	0.624	0.198	0.624	0.312	0.462	0.11	0.304	0.11	0.304	0.184	0.372	0.164	0.292	0.164	0.292	0.248	0.218
132	0.63	0.658	0.63	0.658	0.728	0.748	0.406	0.632	0.406	0.632	0.478	0.724	0.438	0.51	0.438	0.51	0.516	0.378
118	0.228	0.218	0.228	0.218	0.156	0.116	0.508	0.09	0.508	0.09	0.486	0.08	0.568	0.324	0.568	0.324	0.532	0.39
127	0.462	0.548	0.462	0.548	0.538	0.642	0.408	0.288	0.408	0.288	0.544	0.364	0.47	0.256	0.47	0.256	0.558	0.292
128	0.714	0.494	0.714	0.494	0.718	0.462	0.502	0.44	0.502	0.44	0.532	0.412	0.628	0.418	0.628	0.418	0.676	0.43
133	0.418	0.484	0.418	0.484	0.36	0.57	0.644	0.716	0.644	0.716	0.792	0.846	0.278	0.156	0.278	0.156	0.218	0.152
140	0.648	0.4	0.648	0.4	0.718	0.416	0.892	0.888	0.892	0.888	0.83	0.838	0.716	0.386	0.716	0.386	0.804	0.554
141	0.596	0.312	0.596	0.312	0.492	0.31	0.592	0.236	0.592	0.236	0.572	0.186	0.176	0.034	0.176	0.034	0.174	0.062
142	0.648	0.28	0.648	0.28	0.666	0.208	0.538	0.106	0.538	0.106	0.538	0.072	0.596	0.11	0.596	0.11	0.606	0.062
139	0.83	0.548	0.83	0.548	0.762	0.606	0.978	0.98	0.978	0.98	0.94	0.962	0.982	0.894	0.982	0.894	0.97	0.97
144	0.23	0.258	0.23	0.258	0.48	0.104	0.166	0.122	0.166	0.122	0.332	0.11	0.18	0.344	0.18	0.344	0.35	0.23
143	0.762	0.244	0.762	0.244	0.608	0.162	0.712	0.078	0.712	0.078	0.654	0.03	0.756	0.252	0.756	0.252	0.756	0.22
137	0.996	0.902	0.996	0.902	0.984	0.922	0.974	0.62	0.974	0.62	0.96	0.728	0.774	0.888	0.774	0.888	0.72	0.84
135	0.414	0.012	0.414	0.012	0.34	0.014	0.262	0.006	0.262	0.006	0.23	0.004	0.126	0	0.126	0	0.12	0.002
136	0.19	0.054	0.19	0.054	0.174	0.04	0.15	0.056	0.15	0.056	0.15	0.028	0.16	0.062	0.16	0.062	0.174	0.022
138	0.588	0.472	0.588	0.472	0.506	0.474	0.426	0.248	0.426	0.248	0.32	0.276	0.528	0.326	0.528	0.326	0.384	0.412
145	0.474	0.784	0.474	0.784	0.564	0.698	0.324	0.502	0.324	0.502	0.382	0.496	0.36	0.466	0.36	0.466	0.462	0.454
146	0.942	0.528	0.942	0.528	0.966	0.622	0.796	0.354	0.796	0.354	0.886	0.478	0.608	0.582	0.608	0.582	0.64	0.616
149	0.528	0.066	0.528	0.066	0.458	0.064	0.33	0.018	0.33	0.018	0.286	0.018	0.388	0.016	0.388	0.016	0.328	0.014
147	0.638	0.546	0.638	0.546	0.556	0.53	0.776	0.292	0.776	0.292	0.778	0.25	0.136	0.038	0.136	0.038	0.17	0.05
148	0.946	0.936	0.946	0.936	0.824	0.89	0.938	0.846	0.938	0.846	0.924	0.82	0.726	0.742	0.726	0.742	0.774	0.81
152	0.532	0.128	0.532	0.128	0.524	0.11	0.434	0.066	0.434	0.066	0.408	0.024	0.16	0.04	0.16	0.04	0.17	0.066
151	0.804	0.694	0.804	0.694	0.786	0.614	0.57	0.31	0.57	0.31	0.53	0.322	0.592	0.25	0.592	0.25	0.564	0.328
150	0.228	0.158	0.228	0.158	0.284	0.154	0.232	0.034	0.232	0.034	0.264	0.054	0.332	0.086	0.332	0.086	0.34	0.122
154	0.326	0.298	0.326	0.298	0.256	0.156	0.234	0.098	0.234	0.098	0.168	0.082	0.248	0.098	0.248	0.098	0.2	0.084
153	0.56	0.24	0.56	0.24	0.582	0.202	0.562	0.02	0.562	0.02	0.594	0.03	0.662	0.14	0.662	0.14	0.656	0.124
157	0.218	0.28	0.218	0.28	0.17	0.316	0.136	0.076	0.136	0.076	0.096	0.102	0.19	0.064	0.19	0.064	0.124	0.1
174	0.54	0.136	0.54	0.136	0.712	0.224	0.406	0.06	0.406	0.06	0.466	0.076	0.506	0.04	0.506	0.04	0.436	0.074
173	0.686	0.246	0.686	0.246	0.59	0.286	0.608	0.068	0.608	0.068	0.552	0.098	0.65	0.08	0.65	0.08	0.574	0.094
172	0.74	0.684	0.74	0.684	0.756	0.832	0.492	0.728	0.492	0.728	0.508	0.802	0.528	0.724	0.528	0.724	0.586	0.802
163	0.76	0.682	0.76	0.682	0.884	0.8	0.516	0.298	0.516	0.298	0.634	0.532	0.622	0.27	0.622	0.27	0.608	0.48
160	0.476	0.628	0.476	0.628	0.342	0.536	0.44	0.374	0.44	0.374	0.334	0.446	0.484	0.258	0.484	0.258	0.38	0.306
158	0.582	0.048	0.582	0.048	0.564	0.062	0.462	0.016	0.462	0.016	0.438	0.028	0.388	0.012	0.388	0.012	0.406	0.018
159	0.954	0.494	0.954	0.494	0.946	0.496	0.826	0.952	0.826	0.952	0.958	0.982	0.904	0.96	0.904	0.96	0.736	0.894
155	0.46	0.248	0.46	0.248	0.57	0.31	0.314	0.08	0.314	0.08	0.418	0.104	0.422	0.21	0.422	0.21	0.52	0.236
156	0.19	0.106	0.19	0.106	0.188	0.108	0.106	0.02	0.106	0.02	0.116	0.024	0.136	0.034	0.136	0.034	0.158	0.03
161	0.656	0.506	0.656	0.506	0.718	0.458	0.406	0.228	0.406	0.228	0.454	0.272	0.506	0.552	0.506	0.552	0.566	0.594
162	0.668	0.746	0.668	0.746	0.76	0.858	0.46	0.428	0.46	0.428	0.518	0.49	0.532	0.448	0.532	0.448	0.586	0.506
165	0.564	0.83	0.564	0.83	0.54	0.816	0.838	0.61	0.838	0.61	0.868	0.654	0.888	0.96	0.888	0.96	0.912	0.958
164	0.418	0.308	0.418	0.308	0.598	0.42	0.42	0.3	0.42	0.3	0.532	0.378	0.552	0.304	0.552	0.304	0.642	0.36
166	0.18	0.136	0.18	0.136	0.186	0.19	0.162	0.124	0.162	0.124	0.148	0.126	0.214	0.126	0.214	0.126	0.176	0.144
169	0.204	0.462	0.204	0.462	0.17	0.468	0.438	0.7	0.438	0.7	0.442	0.788	0.484	0.298	0.484	0.298	0.378	0.204
170	0.482	0.102	0.482	0.102	0.446	0.07	0.604	0.026	0.604	0.026	0.512	0.038	0.336	0.088	0.336	0.088	0.426	0.08
167	0.882	0.72	0.882	0.72	0.788	0.564	0.662	0.362	0.662	0.362	0.544	0.206	0.724	0.352	0.724	0.352	0.604	0.162
171	0.966	0.854	0.966	0.854	0.808	0.814	0.918	0.734	0.918	0.734	0.99	0.674	0.934	0.482	0.934	0.482	0.934	0.752
168	0.014	0.016	0.014	0.016	0.024	0.01	0.014	0.004	0.014	0.004	0.024	0.004	0.028	0.004	0.028	0.004	0.03	0.006
178	0.714	0.408	0.714	0.408	0.688	0.338	0.648	0.146	0.648	0.146	0.762	0.128	0.746	0.17	0.746	0.17	0.844	0.232
179	0.654	0.036	0.654	0.036	0.694	0.096	0.44	0.01	0.44	0.01	0.492	0.042	0.444	0.01	0.444	0.01	0.31	0.038
177	0.498	0.888	0.498	0.888	0.58	0.878	0.318	0.466	0.318	0.466	0.354	0.538	0.39	0.46	0.39	0.46	0.436	0.55
176	0.726	0.378	0.726	0.378	0.746	0.326	0.7	0.228	0.7	0.228	0.722	0.23	0.196	0.096	0.196	0.096	0.182	0.082
175	0.622	0.65	0.622	0.65	0.464	0.764	0.48	0.658	0.48	0.658	0.41	0.728	0.32	0.166	0.32	0.166	0.244	0.124
183	0.646	0.1	0.646	0.1	0.746	0.126	0.422	0.024	0.422	0.024	0.496	0.042	0.338	0.034	0.338	0.034	0.272	0.048
185	0.402	0.09	0.402	0.09	0.376	0.108	0.402	0.07	0.402	0.07	0.388	0.064	0.406	0.056	0.406	0.056	0.434	0.054
184	0.986	0.514	0.986	0.514	0.96	0.528	0.856	0.16	0.856	0.16	0.868	0.202	0.828	0.27	0.828	0.27	0.848	0.294
181	0.884	0.452	0.884	0.452	0.6	0.648	0.682	0.556	0.682	0.556	0.458	0.624	0.704	0.84	0.704	0.84	0.492	0.714
182	0.822	0.882	0.822	0.882	0.748	0.858	0.576	0.67	0.576	0.67	0.496	0.704	0.646	0.412	0.646	0.412	0.548	0.408
180	0.508	0.666	0.508	0.666	0.752	0.768	0.302	0.276	0.302	0.276	0.492	0.634	0.38	0.28	0.38	0.28	0.556	0.608
187	0.406	0.856	0.406	0.856	0.412	0.834	0.232	0.53	0.232	0.53	0.246	0.512	0.286	0.498	0.286	0.498	0.284	0.476
186	0.546	0.67	0.546	0.67	0.59	0.706	0.472	0.38	0.472	0.38	0.522	0.504	0.494	0.604	0.494	0.604	0.586	0.682
191	0.418	0.316	0.418	0.316	0.362	0.324	0.42	0.644	0.42	0.644	0.374	0.616	0.484	0.604	0.484	0.604	0.428	0.578
188	0.668	0.728	0.668	0.728	0.528	0.596	0.528	0.48	0.528	0.48	0.414	0.428	0.576	0.332	0.576	0.332	0.454	0.41
189	0.77	0.414	0.77	0.414	0.8	0.528	0.596	0.692	0.596	0.692	0.646	0.724	0.724	0.874	0.724	0.874	0.774	0.958
190	0.124	0.04	0.124	0.04	0.092	0.018	0.07	0.016	0.07	0.016	0.044	0.008	0.086	0.012	0.086	0.012	0.064	0.008
192	0.118	0.054	0.118	0.054	0.156	0.088	0.118	0.074	0.118	0.074	0.132	0.1	0.17	0.028	0.17	0.028	0.216	0.026
194	0.566	0.43	0.566	0.43	0.432	0.65	0.602	0.66	0.602	0.66	0.442	0.668	0.67	0.776	0.67	0.776	0.53	0.688
193	0.614	0.394	0.614	0.394	0.574	0.334	0.4	0.146	0.4	0.146	0.364	0.112	0.45	0.146	0.45	0.146	0.402	0.108
209	0.544	0.09	0.544	0.09	0.398	0.094	0.35	0.116	0.35	0.116	0.554	0.188	0.266	0.104	0.266	0.104	0.38	0.2
208	0.552	0.632	0.552	0.632	0.53	0.484	0.42	0.282	0.42	0.282	0.49	0.292	0.474	0.702	0.474	0.702	0.534	0.732
206	0.25	0.122	0.25	0.122	0.198	0.214	0.226	0.098	0.226	0.098	0.17	0.072	0.264	0.3	0.264	0.3	0.202	0.322
207	0.352	0.204	0.352	0.204	0.294	0.298	0.212	0.182	0.212	0.182	0.322	0.31	0.12	0.04	0.12	0.04	0.096	0.018
205	0.802	0.794	0.802	0.794	0.656	0.68	0.892	0.61	0.892	0.61	0.824	0.546	0.686	0.498	0.686	0.498	0.768	0.496
196	0.486	0.49	0.486	0.49	0.514	0.532	0.358	0.51	0.358	0.51	0.414	0.66	0.402	0.442	0.402	0.442	0.484	0.546
202	0.322	0.3	0.322	0.3	0.282	0.296	0.188	0.084	0.188	0.084	0.166	0.048	0.198	0.08	0.198	0.08	0.188	0.118
201	0.548	0.114	0.548	0.114	0.518	0.102	0.32	0.03	0.32	0.03	0.336	0.032	0.366	0.024	0.366	0.024	0.396	0.034
204	0.954	0.898	0.954	0.898	0.952	0.93	0.864	0.564	0.864	0.564	0.762	0.622	0.908	0.952	0.908	0.952	0.838	0.958
200	0.326	0.396	0.326	0.396	0.268	0.358	0.166	0.154	0.166	0.154	0.144	0.122	0.218	0.238	0.218	0.238	0.186	0.31
203	0.6	0.544	0.6	0.544	0.592	0.616	0.568	0.408	0.568	0.408	0.432	0.338	0.492	0.646	0.492	0.646	0.392	0.558
199	0.556	0.378	0.556	0.378	0.65	0.554	0.332	0.128	0.332	0.128	0.44	0.202	0.412	0.134	0.412	0.134	0.502	0.2
197	0.734	0.592	0.734	0.592	0.764	0.516	0.7	0.352	0.7	0.352	0.62	0.288	0.588	0.746	0.588	0.746	0.508	0.662
198	0.262	0.086	0.262	0.086	0.34	0.228	0.118	0.018	0.118	0.018	0.184	0.044	0.168	0.016	0.168	0.016	0.23	0.074
210	0.058	0.018	0.058	0.018	0.04	0.012	0.072	0.046	0.072	0.046	0.04	0.036	0.084	0.036	0.084	0.036	0.052	0.036
195	0.38	0.658	0.38	0.658	0.488	0.808	0.314	0.296	0.314	0.296	0.396	0.37	0.382	0.254	0.382	0.254	0.502	0.228
