"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
43	0.922	0.516	0.922	0.516	0.934	0.426	0.746	0.934	0.746	0.934	0.748	0.908	0.7	0.594	0.7	0.594	0.66	0.476
61	0.574	0.658	0.574	0.658	0.51	0.744	0.758	0.666	0.758	0.666	0.662	0.786	0.82	0.66	0.82	0.66	0.726	0.786
41	0.99	0.944	0.99	0.944	0.99	0.918	0.984	0.542	0.984	0.542	0.976	0.566	0.994	0.972	0.994	0.972	0.992	0.976
42	0.834	0.336	0.834	0.336	0.888	0.284	0.69	0.512	0.69	0.512	0.78	0.492	0.72	0.46	0.72	0.46	0.876	0.542
62	0.99	0.948	0.99	0.948	0.988	0.94	0.926	0.81	0.926	0.81	0.944	0.862	0.816	0.416	0.816	0.416	0.804	0.456
63	0.876	0.392	0.876	0.392	0.906	0.598	0.864	0.496	0.864	0.496	0.866	0.506	0.91	0.54	0.91	0.54	0.932	0.656
58	0.91	0.778	0.91	0.778	0.854	0.722	0.68	0.44	0.68	0.44	0.824	0.562	0.578	0.432	0.578	0.432	0.732	0.55
48	0.67	0.746	0.67	0.746	0.542	0.528	0.438	0.516	0.438	0.516	0.592	0.706	0.416	0.434	0.416	0.434	0.638	0.696
49	0.474	0.172	0.474	0.172	0.498	0.17	0.28	0.046	0.28	0.046	0.282	0.04	0.35	0.046	0.35	0.046	0.356	0.046
50	0.978	0.826	0.978	0.826	0.988	0.838	0.914	0.802	0.914	0.802	0.916	0.762	0.952	0.772	0.952	0.772	0.958	0.754
55	0.308	0.792	0.308	0.792	0.316	0.842	0.254	0.536	0.254	0.536	0.242	0.586	0.33	0.454	0.33	0.454	0.306	0.486
56	0.776	0.816	0.776	0.816	0.884	0.83	0.522	0.484	0.522	0.484	0.622	0.622	0.596	0.476	0.596	0.476	0.696	0.622
53	0.788	0.738	0.788	0.738	0.77	0.544	0.748	0.496	0.748	0.496	0.78	0.548	0.764	0.514	0.764	0.514	0.754	0.522
54	0.438	0.83	0.438	0.83	0.468	0.872	0.312	0.53	0.312	0.53	0.342	0.56	0.402	0.582	0.402	0.582	0.396	0.56
68	0.88	0.646	0.88	0.646	0.888	0.692	0.876	0.892	0.876	0.892	0.794	0.82	0.93	0.862	0.93	0.862	0.854	0.812
77	0.588	0.116	0.588	0.116	0.578	0.13	0.392	0.306	0.392	0.306	0.398	0.254	0.69	0.11	0.69	0.11	0.652	0.14
76	0.502	0.55	0.502	0.55	0.492	0.658	0.704	0.202	0.704	0.202	0.684	0.258	0.584	0.222	0.584	0.222	0.602	0.252
70	0.796	0.37	0.796	0.37	0.756	0.296	0.772	0.434	0.772	0.434	0.74	0.44	0.664	0.496	0.664	0.496	0.584	0.434
73	0.802	0.428	0.802	0.428	0.858	0.552	0.768	0.686	0.768	0.686	0.818	0.532	0.528	0.802	0.528	0.802	0.48	0.718
71	0.652	0.45	0.652	0.45	0.702	0.286	0.566	0.672	0.566	0.672	0.802	0.486	0.6	0.21	0.6	0.21	0.76	0.412
75	0.846	0.91	0.846	0.91	0.818	0.838	0.916	0.902	0.916	0.902	0.936	0.84	0.958	0.908	0.958	0.908	0.95	0.806
78	0.616	0.664	0.616	0.664	0.576	0.636	0.636	0.924	0.636	0.924	0.614	0.936	0.708	0.32	0.708	0.32	0.71	0.31
72	0.45	0.87	0.45	0.87	0.392	0.872	0.874	0.982	0.874	0.982	0.834	0.966	0.93	0.984	0.93	0.984	0.884	0.966
74	0.722	0.334	0.722	0.334	0.654	0.338	0.568	0.588	0.568	0.588	0.512	0.63	0.062	0.136	0.062	0.136	0.046	0.088
69	0.1	0.476	0.1	0.476	0.138	0.626	0.192	0.414	0.192	0.414	0.23	0.602	0.268	0.408	0.268	0.408	0.29	0.572
86	0.968	0.634	0.968	0.634	0.964	0.746	0.896	0.538	0.896	0.538	0.902	0.614	0.994	0.992	0.994	0.992	0.97	0.984
85	0.716	0.284	0.716	0.284	0.698	0.332	0.612	0.368	0.612	0.368	0.692	0.402	0.652	0.556	0.652	0.556	0.74	0.568
95	0.754	0.45	0.754	0.45	0.716	0.398	0.728	0.506	0.728	0.506	0.726	0.426	0.748	0.482	0.748	0.482	0.916	0.55
83	0.932	0.736	0.932	0.736	0.706	0.748	0.958	0.874	0.958	0.874	0.994	0.784	0.612	0.21	0.612	0.21	0.728	0.352
84	0.886	0.634	0.886	0.634	0.89	0.612	0.898	0.498	0.898	0.498	0.902	0.418	0.486	0.26	0.486	0.26	0.52	0.314
92	0.568	0.342	0.568	0.342	0.604	0.312	0.414	0.478	0.414	0.478	0.422	0.472	0.168	0.184	0.168	0.184	0.212	0.244
87	0.786	0.624	0.786	0.624	0.752	0.57	0.886	0.758	0.886	0.758	0.848	0.774	0.9	0.746	0.9	0.746	0.902	0.782
81	0.764	0.732	0.764	0.732	0.826	0.636	0.618	0.774	0.618	0.774	0.646	0.682	0.662	0.742	0.662	0.742	0.724	0.608
91	0.888	0.722	0.888	0.722	0.794	0.824	0.774	0.588	0.774	0.588	0.656	0.672	0.856	0.79	0.856	0.79	0.714	0.632
82	0.362	0.158	0.362	0.158	0.204	0.092	0.366	0.216	0.366	0.216	0.224	0.324	0.438	0.53	0.438	0.53	0.262	0.492
89	0.53	0.81	0.53	0.81	0.68	0.844	0.368	0.47	0.368	0.47	0.542	0.628	0.49	0.424	0.49	0.424	0.646	0.536
90	0.772	0.472	0.772	0.472	0.738	0.478	0.698	0.336	0.698	0.336	0.814	0.36	0.734	0.84	0.734	0.84	0.864	0.824
88	0.874	0.492	0.874	0.492	0.826	0.448	0.898	0.736	0.898	0.736	0.92	0.814	0.866	0.774	0.866	0.774	0.846	0.78
80	0.678	0.952	0.678	0.952	0.66	0.91	0.702	0.79	0.702	0.79	0.69	0.768	0.766	0.418	0.766	0.418	0.75	0.426
93	0.956	0.986	0.956	0.986	0.918	0.962	0.812	0.954	0.812	0.954	0.754	0.928	0.852	0.974	0.852	0.974	0.818	0.96
94	0.674	0.356	0.674	0.356	0.746	0.49	0.41	0.598	0.41	0.598	0.524	0.608	0.424	0.306	0.424	0.306	0.558	0.348
79	0.494	0.316	0.494	0.316	0.482	0.322	0.842	0.626	0.842	0.626	0.896	0.516	0.622	0.414	0.622	0.414	0.706	0.48
96	0.734	0.458	0.734	0.458	0.816	0.626	0.672	0.538	0.672	0.538	0.728	0.65	0.724	0.544	0.724	0.544	0.792	0.414
98	0.176	0.248	0.176	0.248	0.178	0.322	0.072	0.3	0.072	0.3	0.094	0.292	0.13	0.278	0.13	0.278	0.134	0.286
97	0.744	0.096	0.744	0.096	0.746	0.082	0.504	0.03	0.504	0.03	0.506	0.022	0.466	0.028	0.466	0.028	0.392	0.03
99	0.88	0.894	0.88	0.894	0.96	0.966	0.788	0.95	0.788	0.95	0.886	0.974	0.83	0.942	0.83	0.942	0.912	0.974
100	0.626	0.748	0.626	0.748	0.626	0.744	0.486	0.43	0.486	0.43	0.474	0.376	0.456	0.268	0.456	0.268	0.446	0.31
102	0.864	0.93	0.864	0.93	0.884	0.93	0.926	0.752	0.926	0.752	0.954	0.776	0.718	0.852	0.718	0.852	0.654	0.846
101	0.684	0.918	0.684	0.918	0.68	0.902	0.6	0.766	0.6	0.766	0.542	0.714	0.678	0.726	0.678	0.726	0.632	0.68
105	0.966	0.9	0.966	0.9	0.952	0.848	0.888	0.86	0.888	0.86	0.878	0.842	0.916	0.856	0.916	0.856	0.89	0.772
103	0.69	0.78	0.69	0.78	0.776	0.872	0.698	0.396	0.698	0.396	0.784	0.486	0.76	0.446	0.76	0.446	0.858	0.53
104	0.44	0.796	0.44	0.796	0.404	0.798	0.26	0.358	0.26	0.358	0.252	0.47	0.316	0.37	0.316	0.37	0.312	0.408
106	0.92	0.954	0.92	0.954	0.906	0.93	0.828	0.738	0.828	0.738	0.888	0.776	0.662	0.424	0.662	0.424	0.692	0.436
108	0.12	0.158	0.12	0.158	0.166	0.336	0.082	0.05	0.082	0.05	0.094	0.094	0.096	0.046	0.096	0.046	0.11	0.094
107	0.814	0.79	0.814	0.79	0.684	0.784	0.808	0.878	0.808	0.878	0.686	0.898	0.81	0.858	0.81	0.858	0.7	0.794
115	0.81	0.52	0.81	0.52	0.786	0.584	0.782	0.364	0.782	0.364	0.76	0.386	0.906	0.828	0.906	0.828	0.732	0.642
112	0.902	0.514	0.902	0.514	0.89	0.528	0.638	0.242	0.638	0.242	0.632	0.172	0.732	0.246	0.732	0.246	0.706	0.174
111	0.508	0.344	0.508	0.344	0.628	0.472	0.712	0.094	0.712	0.094	0.734	0.164	0.806	0.502	0.806	0.502	0.83	0.502
116	0.698	0.724	0.698	0.724	0.608	0.39	0.986	0.674	0.986	0.674	0.866	0.562	0.968	0.978	0.968	0.978	0.804	0.962
110	0.68	0.366	0.68	0.366	0.654	0.314	0.78	0.628	0.78	0.628	0.916	0.684	0.708	0.634	0.708	0.634	0.83	0.454
109	0.362	0.606	0.362	0.606	0.448	0.598	0.302	0.6	0.302	0.6	0.37	0.712	0.352	0.558	0.352	0.558	0.412	0.68
114	0.666	0.358	0.666	0.358	0.616	0.286	0.48	0.53	0.48	0.53	0.458	0.388	0.556	0.692	0.556	0.692	0.55	0.672
113	0.904	0.938	0.904	0.938	0.894	0.84	0.786	0.522	0.786	0.522	0.884	0.55	0.824	0.704	0.824	0.704	0.744	0.746
117	0.832	0.894	0.832	0.894	0.92	0.97	0.81	0.748	0.81	0.748	0.866	0.744	0.792	0.844	0.792	0.844	0.842	0.926
131	0.844	0.94	0.844	0.94	0.77	0.852	0.706	0.964	0.706	0.964	0.772	0.962	0.75	0.912	0.75	0.912	0.82	0.938
122	0.922	0.96	0.922	0.96	0.928	0.948	0.86	0.906	0.86	0.906	0.882	0.922	0.902	0.892	0.902	0.892	0.924	0.896
130	0.69	0.426	0.69	0.426	0.742	0.47	0.698	0.606	0.698	0.606	0.674	0.55	0.738	0.86	0.738	0.86	0.812	0.766
123	0.838	0.566	0.838	0.566	0.774	0.652	0.878	0.906	0.878	0.906	0.86	0.912	0.836	0.9	0.836	0.9	0.824	0.918
121	0.92	0.76	0.92	0.76	0.882	0.732	0.784	0.474	0.784	0.474	0.85	0.51	0.648	0.618	0.648	0.618	0.632	0.578
120	0.282	0.618	0.282	0.618	0.318	0.604	0.198	0.296	0.198	0.296	0.19	0.284	0.206	0.302	0.206	0.302	0.2	0.316
124	0.102	0.292	0.102	0.292	0.11	0.24	0.1	0.13	0.1	0.13	0.098	0.086	0.122	0.222	0.122	0.222	0.11	0.24
125	0.984	0.826	0.984	0.826	0.968	0.928	0.86	0.752	0.86	0.752	0.93	0.792	0.774	0.872	0.774	0.872	0.528	0.614
119	0.44	0.484	0.44	0.484	0.206	0.356	0.578	0.436	0.578	0.436	0.668	0.444	0.642	0.358	0.642	0.358	0.41	0.408
134	0.6	0.656	0.6	0.656	0.512	0.532	0.672	0.56	0.672	0.56	0.602	0.668	0.716	0.564	0.716	0.564	0.634	0.63
132	0.398	0.462	0.398	0.462	0.514	0.554	0.308	0.59	0.308	0.59	0.41	0.68	0.34	0.518	0.34	0.518	0.454	0.664
126	0.904	0.186	0.904	0.186	0.878	0.222	0.91	0.774	0.91	0.774	0.9	0.71	0.558	0.618	0.558	0.618	0.636	0.738
133	0.67	0.542	0.67	0.542	0.588	0.604	0.598	0.882	0.598	0.882	0.514	0.826	0.572	0.55	0.572	0.55	0.556	0.596
118	0.96	0.764	0.96	0.764	0.98	0.872	0.768	0.872	0.768	0.872	0.824	0.876	0.826	0.892	0.826	0.892	0.876	0.968
129	0.648	0.464	0.648	0.464	0.718	0.404	0.72	0.692	0.72	0.692	0.706	0.69	0.814	0.906	0.814	0.906	0.842	0.838
127	0.07	0.29	0.07	0.29	0.112	0.296	0.07	0.172	0.07	0.172	0.086	0.276	0.056	0.092	0.056	0.092	0.11	0.2
128	0.552	0.554	0.552	0.554	0.516	0.498	0.376	0.642	0.376	0.642	0.346	0.502	0.422	0.552	0.422	0.552	0.426	0.538
140	0.458	0.564	0.458	0.564	0.376	0.518	0.288	0.416	0.288	0.416	0.23	0.388	0.324	0.424	0.324	0.424	0.284	0.402
142	0.954	0.346	0.954	0.346	0.854	0.486	0.95	0.98	0.95	0.98	0.944	0.994	0.822	0.944	0.822	0.944	0.618	0.792
141	0.5	0.774	0.5	0.774	0.44	0.8	0.382	0.638	0.382	0.638	0.338	0.636	0.432	0.344	0.432	0.344	0.388	0.366
139	0.308	0.774	0.308	0.774	0.118	0.498	0.382	0.706	0.382	0.706	0.176	0.456	0.434	0.498	0.434	0.498	0.216	0.286
143	0.994	0.866	0.994	0.866	0.986	0.932	0.968	0.924	0.968	0.924	0.956	0.966	0.978	0.97	0.978	0.97	0.966	0.994
144	0.508	0.256	0.508	0.256	0.434	0.218	0.398	0.072	0.398	0.072	0.396	0.052	0.628	0.47	0.628	0.47	0.492	0.45
137	0.616	0.214	0.616	0.214	0.642	0.218	0.458	0.132	0.458	0.132	0.5	0.172	0.526	0.132	0.526	0.132	0.548	0.174
138	0.47	0.646	0.47	0.646	0.478	0.724	0.296	0.384	0.296	0.384	0.312	0.42	0.332	0.336	0.332	0.336	0.34	0.352
136	0.63	0.888	0.63	0.888	0.816	0.964	0.626	0.882	0.626	0.882	0.732	0.942	0.71	0.884	0.71	0.884	0.782	0.934
135	0.496	0.13	0.496	0.13	0.51	0.244	0.31	0.028	0.31	0.028	0.34	0.068	0.452	0.738	0.452	0.738	0.45	0.666
145	0.95	0.588	0.95	0.588	0.95	0.548	0.94	0.91	0.94	0.91	0.91	0.824	0.984	0.98	0.984	0.98	0.974	0.96
146	0.954	0.96	0.954	0.96	0.864	0.918	0.848	0.634	0.848	0.634	0.858	0.566	0.89	0.856	0.89	0.856	0.916	0.836
149	0.866	0.598	0.866	0.598	0.664	0.604	0.738	0.648	0.738	0.648	0.894	0.506	0.82	0.828	0.82	0.828	0.918	0.942
147	0.568	0.756	0.568	0.756	0.47	0.792	0.516	0.63	0.516	0.63	0.714	0.758	0.588	0.574	0.588	0.574	0.788	0.73
148	0.836	0.876	0.836	0.876	0.904	0.788	0.836	0.81	0.836	0.81	0.894	0.818	0.832	0.838	0.832	0.838	0.888	0.858
152	0.754	0.74	0.754	0.74	0.714	0.548	0.708	0.328	0.708	0.328	0.81	0.368	0.78	0.36	0.78	0.36	0.846	0.392
151	0.65	0.166	0.65	0.166	0.706	0.27	0.568	0.412	0.568	0.412	0.604	0.516	0.52	0.642	0.52	0.642	0.56	0.736
150	0.73	0.6	0.73	0.6	0.69	0.688	0.562	0.828	0.562	0.828	0.568	0.826	0.65	0.824	0.65	0.824	0.656	0.83
154	0.552	0.43	0.552	0.43	0.386	0.432	0.362	0.542	0.362	0.542	0.29	0.37	0.438	0.568	0.438	0.568	0.326	0.354
153	0.296	0.804	0.296	0.804	0.484	0.822	0.326	0.578	0.326	0.578	0.486	0.75	0.336	0.596	0.336	0.596	0.502	0.734
157	0.962	0.79	0.962	0.79	0.948	0.766	0.974	0.438	0.974	0.438	0.962	0.416	0.916	0.358	0.916	0.358	0.946	0.386
174	0.5	0.73	0.5	0.73	0.624	0.676	0.374	0.64	0.374	0.64	0.468	0.714	0.486	0.584	0.486	0.584	0.582	0.692
173	0.262	0.822	0.262	0.822	0.332	0.894	0.18	0.378	0.18	0.378	0.216	0.458	0.196	0.302	0.196	0.302	0.256	0.394
172	0.026	0.174	0.026	0.174	0.062	0.184	0.012	0.038	0.012	0.038	0.02	0.054	0.014	0.032	0.014	0.032	0.024	0.042
155	0.822	0.882	0.822	0.882	0.756	0.784	0.648	0.544	0.648	0.544	0.576	0.386	0.74	0.674	0.74	0.674	0.652	0.554
156	0.76	0.686	0.76	0.686	0.832	0.744	0.764	0.338	0.764	0.338	0.794	0.436	0.842	0.924	0.842	0.924	0.82	0.926
163	0.6	0.44	0.6	0.44	0.738	0.394	0.538	0.178	0.538	0.178	0.638	0.206	0.626	0.402	0.626	0.402	0.724	0.494
158	0.814	0.826	0.814	0.826	0.838	0.94	0.55	0.744	0.55	0.744	0.606	0.774	0.598	0.714	0.598	0.714	0.646	0.748
159	0.73	0.966	0.73	0.966	0.478	0.95	0.588	0.768	0.588	0.768	0.418	0.74	0.656	0.836	0.656	0.836	0.492	0.722
160	0.47	0.732	0.47	0.732	0.318	0.566	0.918	0.524	0.918	0.524	0.888	0.448	0.858	0.858	0.858	0.858	0.936	0.974
161	0.876	0.472	0.876	0.472	0.804	0.39	0.782	0.78	0.782	0.78	0.674	0.708	0.3	0.442	0.3	0.442	0.428	0.618
162	0.878	0.774	0.878	0.774	0.868	0.712	0.856	0.602	0.856	0.602	0.83	0.596	0.918	0.682	0.918	0.682	0.884	0.578
165	0.656	0.802	0.656	0.802	0.798	0.752	0.664	0.628	0.664	0.628	0.782	0.538	0.644	0.386	0.644	0.386	0.738	0.544
166	0.964	0.806	0.964	0.806	0.962	0.82	0.952	0.718	0.952	0.718	0.954	0.75	0.312	0.23	0.312	0.23	0.278	0.204
164	0.984	0.548	0.984	0.548	0.978	0.784	0.896	0.868	0.896	0.868	0.92	0.854	0.918	0.858	0.918	0.858	0.882	0.842
170	0.782	0.854	0.782	0.854	0.686	0.846	0.82	0.912	0.82	0.912	0.738	0.834	0.868	0.922	0.868	0.922	0.83	0.842
171	0.622	0.89	0.622	0.89	0.622	0.87	0.898	0.91	0.898	0.91	0.894	0.926	0.872	0.848	0.872	0.848	0.912	0.834
169	0.956	0.864	0.956	0.864	0.766	0.756	0.812	0.824	0.812	0.824	0.67	0.758	0.868	0.81	0.868	0.81	0.71	0.748
168	0.214	0.286	0.214	0.286	0.214	0.364	0.168	0.254	0.168	0.254	0.154	0.288	0.176	0.242	0.176	0.242	0.166	0.286
167	0.672	0.414	0.672	0.414	0.448	0.188	0.908	0.4	0.908	0.4	0.844	0.478	0.66	0.506	0.66	0.506	0.74	0.594
178	0.772	0.556	0.772	0.556	0.748	0.508	0.61	0.858	0.61	0.858	0.56	0.86	0.726	0.716	0.726	0.716	0.708	0.704
177	0.848	0.778	0.848	0.778	0.918	0.838	0.754	0.898	0.754	0.898	0.834	0.924	0.698	0.788	0.698	0.788	0.642	0.75
179	0.906	0.97	0.906	0.97	0.868	0.952	0.844	0.962	0.844	0.962	0.828	0.964	0.916	0.96	0.916	0.96	0.916	0.978
176	0.652	0.726	0.652	0.726	0.546	0.654	0.844	0.784	0.844	0.784	0.784	0.686	0.9	0.826	0.9	0.826	0.836	0.884
175	0.778	0.914	0.778	0.914	0.5	0.82	0.752	0.686	0.752	0.686	0.888	0.562	0.436	0.62	0.436	0.62	0.488	0.68
183	0.11	0.352	0.11	0.352	0.082	0.292	0.064	0.23	0.064	0.23	0.052	0.188	0.092	0.194	0.092	0.194	0.068	0.152
184	0.664	0.984	0.664	0.984	0.738	0.946	0.684	0.928	0.684	0.928	0.758	0.942	0.77	0.93	0.77	0.93	0.818	0.946
185	0.91	0.888	0.91	0.888	0.908	0.834	0.804	0.902	0.804	0.902	0.796	0.876	0.584	0.69	0.584	0.69	0.576	0.7
