"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
155	0.278	0.064	0.278	0.064	0.164	0.074	0.172	0.026	0.172	0.026	0.084	0.046	0.188	0.024	0.188	0.024	0.098	0.03
156	0.372	0.184	0.372	0.184	0.198	0.148	0.454	0.106	0.454	0.106	0.208	0.052	0.462	0.108	0.462	0.108	0.25	0.044
183	0.82	0.728	0.82	0.728	0.59	0.49	0.87	0.366	0.87	0.366	0.476	0.19	0.762	0.316	0.762	0.316	0.358	0.188
177	0.468	0.538	0.468	0.538	0.474	0.624	0.976	0.956	0.976	0.956	0.97	0.908	0.988	0.91	0.988	0.91	0.992	0.936
161	0.432	0.25	0.432	0.25	0.476	0.316	0.256	0.118	0.256	0.118	0.266	0.116	0.282	0.112	0.282	0.112	0.304	0.102
162	0.772	0.356	0.772	0.356	0.818	0.368	0.564	0.196	0.564	0.196	0.59	0.17	0.388	0.124	0.388	0.124	0.382	0.1
184	0.182	0.074	0.182	0.074	0.158	0.044	0.104	0.03	0.104	0.03	0.082	0.024	0.122	0.022	0.122	0.022	0.104	0.024
185	0.36	0.416	0.36	0.416	0.254	0.366	0.478	0.602	0.478	0.602	0.334	0.48	0.516	0.446	0.516	0.446	0.406	0.406
176	0.182	0.084	0.182	0.084	0.166	0.068	0.112	0.042	0.112	0.042	0.106	0.036	0.042	0.024	0.042	0.024	0.05	0.018
164	0.376	0.148	0.376	0.148	0.25	0.092	0.23	0.088	0.23	0.088	0.146	0.05	0.268	0.058	0.268	0.058	0.192	0.036
166	0.376	0.71	0.376	0.71	0.474	0.712	0.234	0.354	0.234	0.354	0.304	0.518	0.242	0.302	0.242	0.302	0.338	0.434
165	0.892	0.568	0.892	0.568	0.856	0.558	0.88	0.236	0.88	0.236	0.878	0.262	0.58	0.316	0.58	0.316	0.644	0.374
170	0.134	0.178	0.134	0.178	0.07	0.132	0.08	0.178	0.08	0.178	0.046	0.108	0.092	0.158	0.092	0.158	0.052	0.1
181	0.188	0.496	0.188	0.496	0.27	0.59	0.094	0.206	0.094	0.206	0.15	0.266	0.116	0.072	0.116	0.072	0.184	0.072
169	0.886	0.74	0.886	0.74	0.906	0.722	0.78	0.506	0.78	0.506	0.836	0.49	0.514	0.252	0.514	0.252	0.406	0.212
171	0.624	0.38	0.624	0.38	0.478	0.35	0.452	0.45	0.452	0.45	0.372	0.414	0.546	0.29	0.546	0.29	0.43	0.358
168	0.262	0.232	0.262	0.232	0.326	0.274	0.228	0.316	0.228	0.316	0.266	0.388	0.252	0.068	0.252	0.068	0.172	0.042
167	0.474	0.368	0.474	0.368	0.456	0.376	0.544	0.202	0.544	0.202	0.448	0.168	0.47	0.1	0.47	0.1	0.394	0.142
182	0.672	0.456	0.672	0.456	0.628	0.388	0.44	0.216	0.44	0.216	0.412	0.196	0.504	0.186	0.504	0.186	0.444	0.164
175	0.45	0.23	0.45	0.23	0.426	0.27	0.268	0.114	0.268	0.114	0.256	0.116	0.508	0.094	0.508	0.094	0.478	0.114
180	0.612	0.816	0.612	0.816	0.678	0.754	0.382	0.782	0.382	0.782	0.43	0.764	0.414	0.72	0.414	0.72	0.458	0.722
187	0.914	0.608	0.914	0.608	0.91	0.528	0.738	0.456	0.738	0.456	0.692	0.396	0.478	0.106	0.478	0.106	0.416	0.068
186	0.616	0.32	0.616	0.32	0.554	0.33	0.86	0.574	0.86	0.574	0.846	0.474	0.358	0.114	0.358	0.114	0.422	0.188
191	0.85	0.732	0.85	0.732	0.834	0.73	0.87	0.672	0.87	0.672	0.862	0.712	0.868	0.214	0.868	0.214	0.848	0.28
188	0.826	0.648	0.826	0.648	0.898	0.56	0.814	0.47	0.814	0.47	0.846	0.574	0.43	0.244	0.43	0.244	0.38	0.326
189	0.608	0.274	0.608	0.274	0.52	0.2	0.49	0.138	0.49	0.138	0.428	0.084	0.176	0.09	0.176	0.09	0.146	0.074
190	0.436	0.71	0.436	0.71	0.364	0.628	0.246	0.376	0.246	0.376	0.212	0.356	0.26	0.362	0.26	0.362	0.224	0.33
192	0.324	0.11	0.324	0.11	0.372	0.088	0.276	0.068	0.276	0.068	0.27	0.056	0.146	0.046	0.146	0.046	0.166	0.032
194	0.442	0.1	0.442	0.1	0.16	0.094	0.27	0.044	0.27	0.044	0.078	0.054	0.318	0.028	0.318	0.028	0.096	0.034
193	0.646	0.172	0.646	0.172	0.582	0.174	0.374	0.062	0.374	0.062	0.328	0.052	0.496	0.05	0.496	0.05	0.444	0.05
208	0.696	0.332	0.696	0.332	0.52	0.288	0.458	0.164	0.458	0.164	0.352	0.14	0.492	0.15	0.492	0.15	0.344	0.11
209	0.292	0.32	0.292	0.32	0.236	0.332	0.184	0.242	0.184	0.242	0.132	0.214	0.188	0.09	0.188	0.09	0.164	0.158
206	0.674	0.252	0.674	0.252	0.732	0.262	0.516	0.124	0.516	0.124	0.502	0.122	0.398	0.296	0.398	0.296	0.138	0.05
207	0.638	0.288	0.638	0.288	0.558	0.216	0.41	0.136	0.41	0.136	0.364	0.108	0.478	0.122	0.478	0.122	0.436	0.1
196	0.532	0.152	0.532	0.152	0.568	0.168	0.366	0.088	0.366	0.088	0.354	0.062	0.282	0.034	0.282	0.034	0.234	0.04
205	0.606	0.244	0.606	0.244	0.356	0.19	0.354	0.124	0.354	0.124	0.22	0.09	0.398	0.07	0.398	0.07	0.244	0.05
201	0.506	0.362	0.506	0.362	0.446	0.318	0.32	0.132	0.32	0.132	0.248	0.144	0.352	0.126	0.352	0.126	0.288	0.118
202	0.592	0.602	0.592	0.602	0.228	0.302	0.59	0.44	0.59	0.44	0.248	0.39	0.662	0.464	0.662	0.464	0.308	0.362
204	0.32	0.148	0.32	0.148	0.366	0.122	0.206	0.062	0.206	0.062	0.21	0.076	0.174	0.022	0.174	0.022	0.162	0.022
203	0.134	0.102	0.134	0.102	0.024	0.012	0.076	0.036	0.076	0.036	0.016	0.01	0.114	0.036	0.114	0.036	0.026	0.008
210	0.418	0.508	0.418	0.508	0.528	0.304	0.25	0.346	0.25	0.346	0.332	0.19	0.29	0.446	0.29	0.446	0.362	0.198
200	0.826	0.632	0.826	0.632	0.678	0.438	0.606	0.306	0.606	0.306	0.468	0.18	0.33	0.198	0.33	0.198	0.41	0.19
199	0.26	0.046	0.26	0.046	0.306	0.052	0.154	0.018	0.154	0.018	0.17	0.024	0.172	0.008	0.172	0.008	0.188	0.02
198	0.268	0.38	0.268	0.38	0.3	0.384	0.156	0.18	0.156	0.18	0.176	0.16	0.17	0.172	0.17	0.172	0.186	0.15
197	0.646	0.292	0.646	0.292	0.814	0.504	0.47	0.124	0.47	0.124	0.646	0.212	0.574	0.112	0.574	0.112	0.684	0.206
195	0.362	0.222	0.362	0.222	0.39	0.21	0.204	0.096	0.204	0.096	0.198	0.11	0.264	0.084	0.264	0.084	0.306	0.088
212	0.67	0.552	0.67	0.552	0.79	0.568	0.726	0.238	0.726	0.238	0.846	0.256	0.672	0.356	0.672	0.356	0.64	0.378
211	0.244	0.2	0.244	0.2	0.046	0.044	0.204	0.068	0.204	0.068	0.058	0.014	0.262	0.052	0.262	0.052	0.076	0.014
216	0.746	0.804	0.746	0.804	0.804	0.666	0.932	0.444	0.932	0.444	0.894	0.462	0.96	0.732	0.96	0.732	0.962	0.782
227	0.696	0.53	0.696	0.53	0.594	0.522	0.482	0.39	0.482	0.39	0.362	0.302	0.554	0.304	0.554	0.304	0.418	0.28
213	0.478	0.47	0.478	0.47	0.404	0.504	0.296	0.29	0.296	0.29	0.244	0.318	0.246	0.26	0.246	0.26	0.26	0.334
214	0.168	0.304	0.168	0.304	0.168	0.28	0.078	0.112	0.078	0.112	0.086	0.118	0.104	0.06	0.104	0.06	0.108	0.078
215	0.654	0.53	0.654	0.53	0.552	0.36	0.742	0.22	0.742	0.22	0.638	0.158	0.806	0.218	0.806	0.218	0.724	0.162
218	0.268	0.184	0.268	0.184	0.284	0.208	0.202	0.248	0.202	0.248	0.23	0.242	0.152	0.116	0.152	0.116	0.174	0.162
