"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
207	0.136	0.042	0.136	0.042	0.144	0.068	0.122	0.008	0.122	0.008	0.142	0.024	0.132	0.016	0.132	0.016	0.146	0.02
205	0.252	0.336	0.252	0.336	0.382	0.448	0.156	0.048	0.156	0.048	0.218	0.072	0.062	0.03	0.062	0.03	0.052	0.022
196	0.202	0.012	0.202	0.012	0.142	0.004	0.118	0.016	0.118	0.016	0.1	0.004	0.144	0.016	0.144	0.016	0.114	0.006
200	0.82	0.234	0.82	0.234	0.692	0.286	0.588	0.332	0.588	0.332	0.456	0.294	0.432	0.286	0.432	0.286	0.534	0.262
201	0.14	0.064	0.14	0.064	0.146	0.046	0.088	0.008	0.088	0.008	0.076	0.012	0.092	0.014	0.092	0.014	0.078	0.01
202	0.798	0.054	0.798	0.054	0.786	0.038	0.594	0.012	0.594	0.012	0.58	0.008	0.648	0.032	0.648	0.032	0.616	0.03
204	0.096	0.314	0.096	0.314	0.15	0.522	0.058	0.108	0.058	0.108	0.082	0.218	0.076	0.09	0.076	0.09	0.106	0.122
203	0.304	0.342	0.304	0.342	0.302	0.362	0.69	0.256	0.69	0.256	0.666	0.358	0.45	0.328	0.45	0.328	0.504	0.39
210	0.264	0.084	0.264	0.084	0.272	0.118	0.17	0.022	0.17	0.022	0.16	0.03	0.188	0.022	0.188	0.022	0.172	0.03
199	0.14	0.23	0.14	0.23	0.124	0.202	0.066	0.112	0.066	0.112	0.052	0.114	0.098	0.098	0.098	0.098	0.07	0.102
198	0.868	0.518	0.868	0.518	0.876	0.418	0.828	0.182	0.828	0.182	0.828	0.208	0.626	0.27	0.626	0.27	0.658	0.16
197	0.644	0.148	0.644	0.148	0.576	0.094	0.544	0.056	0.544	0.056	0.538	0.062	0.098	0	0.098	0	0.082	0.002
195	0.186	0.024	0.186	0.024	0.186	0.034	0.504	0.198	0.504	0.198	0.46	0.166	0.158	0.042	0.158	0.042	0.158	0.066
212	0.342	0.388	0.342	0.388	0.502	0.462	0.202	0.076	0.202	0.076	0.302	0.096	0.226	0.21	0.226	0.21	0.176	0.138
211	0.222	0.032	0.222	0.032	0.134	0.006	0.194	0.004	0.194	0.004	0.122	0	0.226	0.028	0.226	0.028	0.136	0.012
