"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
28	0.436	0.548	0.436	0.548	0.394	0.596	0.532	0.654	0.532	0.654	0.51	0.662	0.602	0.53	0.602	0.53	0.55	0.506
33	0.676	0.182	0.676	0.182	0.512	0.12	0.724	0.822	0.724	0.822	0.73	0.886	0.626	0.898	0.626	0.898	0.796	0.924
14	0.428	0.698	0.428	0.698	0.388	0.686	0.358	0.382	0.358	0.382	0.31	0.374	0.868	0.94	0.868	0.94	0.89	0.916
7	0.368	0.612	0.368	0.612	0.222	0.57	0.218	0.42	0.218	0.42	0.154	0.394	0.27	0.43	0.27	0.43	0.216	0.378
8	0.78	0.75	0.78	0.75	0.754	0.736	0.712	0.378	0.712	0.378	0.636	0.39	0.962	0.884	0.962	0.884	0.96	0.926
22	0.282	0.744	0.282	0.744	0.474	0.758	0.168	0.412	0.168	0.412	0.284	0.572	0.362	0.564	0.362	0.564	0.456	0.318
32	0.7	0.256	0.7	0.256	0.86	0.292	0.524	0.842	0.524	0.842	0.706	0.808	0.622	0.82	0.622	0.82	0.794	0.768
6	0.73	0.528	0.73	0.528	0.694	0.468	0.936	0.87	0.936	0.87	0.95	0.874	0.618	0.798	0.618	0.798	0.674	0.812
37	0.478	0.7	0.478	0.7	0.69	0.692	0.29	0.528	0.29	0.528	0.382	0.644	0.374	0.552	0.374	0.552	0.422	0.626
13	0.748	0.668	0.748	0.668	0.768	0.61	0.676	0.606	0.676	0.606	0.67	0.582	0.316	0.388	0.316	0.388	0.284	0.384
39	0.704	0.33	0.704	0.33	0.756	0.366	0.93	0.964	0.93	0.964	0.932	0.958	0.512	0.394	0.512	0.394	0.482	0.356
19	0.836	0.72	0.836	0.72	0.838	0.82	0.852	0.624	0.852	0.624	0.8	0.732	0.48	0.604	0.48	0.604	0.448	0.582
1	0.404	0.734	0.404	0.734	0.532	0.58	0.268	0.62	0.268	0.62	0.318	0.606	0.354	0.614	0.354	0.614	0.442	0.58
11	0.662	0.86	0.662	0.86	0.478	0.812	0.41	0.476	0.41	0.476	0.28	0.438	0.438	0.562	0.438	0.562	0.3	0.45
12	0.756	0.356	0.756	0.356	0.762	0.59	0.578	0.608	0.578	0.608	0.654	0.504	0.616	0.658	0.616	0.658	0.698	0.55
10	0.426	0.146	0.426	0.146	0.372	0.204	0.286	0.068	0.286	0.068	0.226	0.072	0.624	0.586	0.624	0.586	0.48	0.552
9	0.684	0.556	0.684	0.556	0.602	0.56	0.742	0.668	0.742	0.668	0.684	0.62	0.732	0.86	0.732	0.86	0.686	0.846
23	0.324	0.378	0.324	0.378	0.462	0.542	0.198	0.234	0.198	0.234	0.292	0.242	0.256	0.346	0.256	0.346	0.408	0.514
24	0.554	0.712	0.554	0.712	0.68	0.776	0.636	0.776	0.636	0.776	0.772	0.882	0.458	0.574	0.458	0.574	0.576	0.738
46	0.78	0.84	0.78	0.84	0.654	0.718	0.526	0.792	0.526	0.792	0.452	0.734	0.54	0.77	0.54	0.77	0.478	0.752
60	0.44	0.862	0.44	0.862	0.246	0.616	0.26	0.64	0.26	0.64	0.124	0.29	0.234	0.404	0.234	0.404	0.11	0.238
59	0.74	0.764	0.74	0.764	0.67	0.782	0.674	0.502	0.674	0.502	0.532	0.47	0.346	0.434	0.346	0.434	0.242	0.348
57	0.938	0.776	0.938	0.776	0.902	0.654	0.738	0.39	0.738	0.39	0.654	0.256	0.83	0.324	0.83	0.324	0.758	0.264
65	0.298	0.302	0.298	0.302	0.12	0.264	0.18	0.238	0.18	0.238	0.068	0.09	0.196	0.252	0.196	0.252	0.074	0.094
64	0.594	0.742	0.594	0.742	0.6	0.748	0.328	0.542	0.328	0.542	0.366	0.624	0.454	0.332	0.454	0.332	0.52	0.308
66	0.76	0.508	0.76	0.508	0.746	0.49	0.944	0.908	0.944	0.908	0.95	0.902	0.414	0.502	0.414	0.502	0.412	0.454
51	0.412	0.574	0.412	0.574	0.528	0.524	0.316	0.432	0.316	0.432	0.398	0.422	0.498	0.712	0.498	0.712	0.68	0.776
40	0.524	0.38	0.524	0.38	0.448	0.302	0.442	0.602	0.442	0.602	0.368	0.502	0.44	0.658	0.44	0.658	0.47	0.54
45	0.508	0.274	0.508	0.274	0.586	0.296	0.384	0.51	0.384	0.51	0.482	0.592	0.792	0.784	0.792	0.784	0.732	0.686
52	0.882	0.578	0.882	0.578	0.77	0.39	0.74	0.408	0.74	0.408	0.656	0.434	0.824	0.84	0.824	0.84	0.728	0.742
44	0.446	0.776	0.446	0.776	0.52	0.738	0.404	0.53	0.404	0.53	0.434	0.558	0.342	0.354	0.342	0.354	0.336	0.34
48	0.678	0.902	0.678	0.902	0.746	0.81	0.862	0.876	0.862	0.876	0.914	0.746	0.834	0.816	0.834	0.816	0.908	0.782
41	0.594	0.754	0.594	0.754	0.514	0.708	0.602	0.724	0.602	0.724	0.442	0.738	0.678	0.706	0.678	0.706	0.524	0.774
67	0.852	0.74	0.852	0.74	0.856	0.758	0.82	0.656	0.82	0.656	0.8	0.736	0.888	0.746	0.888	0.746	0.89	0.768
47	0.546	0.46	0.546	0.46	0.666	0.478	0.328	0.254	0.328	0.254	0.45	0.334	0.344	0.4	0.344	0.4	0.46	0.59
61	0.612	0.668	0.612	0.668	0.5	0.51	0.708	0.278	0.708	0.278	0.86	0.378	0.798	0.8	0.798	0.8	0.926	0.84
49	0.93	0.794	0.93	0.794	0.91	0.696	0.768	0.504	0.768	0.504	0.784	0.472	0.58	0.714	0.58	0.714	0.588	0.786
50	0.558	0.646	0.558	0.646	0.55	0.604	0.554	0.57	0.554	0.57	0.536	0.642	0.69	0.77	0.69	0.77	0.686	0.732
42	0.482	0.888	0.482	0.888	0.768	0.906	0.296	0.494	0.296	0.494	0.506	0.682	0.358	0.464	0.358	0.464	0.528	0.476
43	0.292	0.574	0.292	0.574	0.252	0.596	0.162	0.246	0.162	0.246	0.148	0.26	0.182	0.236	0.182	0.236	0.16	0.248
62	0.9	0.87	0.9	0.87	0.904	0.646	0.76	0.954	0.76	0.954	0.87	0.976	0.744	0.902	0.744	0.902	0.826	0.962
63	0.196	0.492	0.196	0.492	0.286	0.722	0.216	0.394	0.216	0.394	0.318	0.538	0.222	0.368	0.222	0.368	0.332	0.63
58	0.45	0.178	0.45	0.178	0.354	0.168	0.504	0.632	0.504	0.632	0.588	0.652	0.52	0.676	0.52	0.676	0.57	0.66
55	0.78	0.792	0.78	0.792	0.872	0.756	0.538	0.416	0.538	0.416	0.694	0.436	0.468	0.268	0.468	0.268	0.626	0.456
56	0.792	0.934	0.792	0.934	0.708	0.856	0.686	0.894	0.686	0.894	0.626	0.846	0.754	0.764	0.754	0.764	0.704	0.752
53	0.696	0.7	0.696	0.7	0.842	0.722	0.6	0.742	0.6	0.742	0.852	0.83	0.694	0.794	0.694	0.794	0.908	0.848
54	0.608	0.692	0.608	0.692	0.604	0.68	0.908	0.41	0.908	0.41	0.862	0.444	0.816	0.444	0.816	0.444	0.86	0.41
68	0.736	0.646	0.736	0.646	0.758	0.614	0.642	0.704	0.642	0.704	0.544	0.6	0.704	0.806	0.704	0.806	0.608	0.634
77	0.642	0.42	0.642	0.42	0.658	0.436	0.49	0.208	0.49	0.208	0.52	0.208	0.574	0.302	0.574	0.302	0.614	0.204
76	0.256	0.35	0.256	0.35	0.234	0.366	0.206	0.168	0.206	0.168	0.186	0.128	0.26	0.3	0.26	0.3	0.23	0.302
73	0.966	0.642	0.966	0.642	0.928	0.696	0.76	0.734	0.76	0.734	0.864	0.802	0.298	0.196	0.298	0.196	0.36	0.304
74	0.752	0.454	0.752	0.454	0.782	0.544	0.524	0.602	0.524	0.602	0.52	0.644	0.59	0.768	0.59	0.768	0.584	0.8
75	0.612	0.5	0.612	0.5	0.638	0.504	0.47	0.526	0.47	0.526	0.494	0.522	0.528	0.526	0.528	0.526	0.572	0.534
72	0.126	0.242	0.126	0.242	0.148	0.262	0.074	0.098	0.074	0.098	0.082	0.106	0.072	0.084	0.072	0.084	0.084	0.074
78	0.922	0.734	0.922	0.734	0.872	0.726	0.754	0.426	0.754	0.426	0.7	0.55	0.112	0.046	0.112	0.046	0.13	0.046
70	0.576	0.424	0.576	0.424	0.466	0.338	0.736	0.57	0.736	0.57	0.658	0.468	0.484	0.406	0.484	0.406	0.536	0.37
71	0.294	0.724	0.294	0.724	0.29	0.668	0.226	0.386	0.226	0.386	0.222	0.338	0.258	0.418	0.258	0.418	0.24	0.344
69	0.822	0.914	0.822	0.914	0.744	0.854	0.874	0.86	0.874	0.86	0.914	0.798	0.686	0.834	0.686	0.834	0.79	0.796
85	0.43	0.152	0.43	0.152	0.42	0.16	0.218	0.048	0.218	0.048	0.218	0.056	0.708	0.464	0.708	0.464	0.846	0.306
86	0.888	0.858	0.888	0.858	0.874	0.816	0.798	0.79	0.798	0.79	0.766	0.748	0.576	0.518	0.576	0.518	0.774	0.546
84	0.72	0.812	0.72	0.812	0.66	0.826	0.826	0.832	0.826	0.832	0.742	0.712	0.886	0.872	0.886	0.872	0.792	0.878
92	0.746	0.722	0.746	0.722	0.768	0.694	0.876	0.908	0.876	0.908	0.714	0.93	0.878	0.908	0.878	0.908	0.746	0.894
83	0.366	0.148	0.366	0.148	0.348	0.176	0.214	0.054	0.214	0.054	0.22	0.076	0.24	0.054	0.24	0.054	0.242	0.072
88	0.856	0.35	0.856	0.35	0.72	0.364	0.864	0.9	0.864	0.9	0.884	0.926	0.972	0.936	0.972	0.936	0.958	0.956
95	0.478	0.894	0.478	0.894	0.674	0.938	0.312	0.598	0.312	0.598	0.45	0.684	0.25	0.38	0.25	0.38	0.318	0.44
91	0.268	0.362	0.268	0.362	0.344	0.478	0.174	0.116	0.174	0.116	0.216	0.21	0.226	0.104	0.226	0.104	0.288	0.194
81	0.77	0.296	0.77	0.296	0.662	0.298	0.894	0.796	0.894	0.796	0.926	0.802	0.906	0.896	0.906	0.896	0.916	0.868
90	0.596	0.292	0.596	0.292	0.534	0.242	0.35	0.104	0.35	0.104	0.296	0.096	0.718	0.778	0.718	0.778	0.608	0.702
82	0.846	0.93	0.846	0.93	0.872	0.908	0.702	0.878	0.702	0.878	0.654	0.868	0.572	0.554	0.572	0.554	0.498	0.55
87	0.81	0.806	0.81	0.806	0.8	0.688	0.582	0.386	0.582	0.386	0.586	0.42	0.478	0.546	0.478	0.546	0.472	0.486
89	0.486	0.696	0.486	0.696	0.41	0.684	0.384	0.502	0.384	0.502	0.33	0.376	0.43	0.54	0.43	0.54	0.374	0.408
94	0.684	0.636	0.684	0.636	0.648	0.664	0.644	0.882	0.644	0.882	0.59	0.842	0.702	0.7	0.702	0.7	0.654	0.652
93	0.596	0.562	0.596	0.562	0.692	0.462	0.61	0.716	0.61	0.716	0.666	0.812	0.67	0.698	0.67	0.698	0.734	0.722
101	0.582	0.502	0.582	0.502	0.534	0.504	0.634	0.232	0.634	0.232	0.714	0.224	0.702	0.232	0.702	0.232	0.766	0.25
80	0.54	0.76	0.54	0.76	0.656	0.732	0.446	0.726	0.446	0.726	0.536	0.78	0.55	0.676	0.55	0.676	0.598	0.744

96	0.836	0.706	0.836	0.706	0.64	0.512	0.734	0.58	0.734	0.58	0.478	0.426	0.6	0.828	0.6	0.828	0.586	0.814
102	0.528	0.792	0.528	0.792	0.474	0.638	0.296	0.428	0.296	0.428	0.274	0.4	0.362	0.246	0.362	0.246	0.342	0.202
98	0.636	0.156	0.636	0.156	0.584	0.262	0.64	0.13	0.64	0.13	0.368	0.17	0.744	0.526	0.744	0.526	0.494	0.408
79	0.516	0.67	0.516	0.67	0.492	0.69	0.572	0.776	0.572	0.776	0.474	0.762	0.642	0.8	0.642	0.8	0.564	0.752
100	0.828	0.594	0.828	0.594	0.856	0.662	0.626	0.82	0.626	0.82	0.654	0.84	0.664	0.794	0.664	0.794	0.706	0.794
97	0.532	0.68	0.532	0.68	0.566	0.644	0.474	0.61	0.474	0.61	0.528	0.618	0.8	0.628	0.8	0.628	0.848	0.572
105	0.828	0.714	0.828	0.714	0.676	0.652	0.822	0.902	0.822	0.902	0.846	0.92	0.714	0.768	0.714	0.768	0.762	0.874
103	0.568	0.638	0.568	0.638	0.766	0.812	0.35	0.254	0.35	0.254	0.494	0.402	0.422	0.232	0.422	0.232	0.546	0.376
104	0.78	0.32	0.78	0.32	0.81	0.344	0.502	0.094	0.502	0.094	0.54	0.09	0.902	0.93	0.902	0.93	0.882	0.888
106	0.772	0.674	0.772	0.674	0.76	0.648	0.8	0.788	0.8	0.788	0.758	0.788	0.814	0.812	0.814	0.812	0.784	0.792
108	0.98	0.932	0.98	0.932	0.954	0.914	0.892	0.604	0.892	0.604	0.876	0.698	0.794	0.552	0.794	0.552	0.76	0.608
107	0.268	0.308	0.268	0.308	0.314	0.456	0.59	0.32	0.59	0.32	0.528	0.372	0.66	0.56	0.66	0.56	0.576	0.482
115	0.92	0.764	0.92	0.764	0.914	0.75	0.938	0.91	0.938	0.91	0.946	0.948	0.792	0.46	0.792	0.46	0.788	0.508
110	0.552	0.932	0.552	0.932	0.348	0.662	0.706	0.484	0.706	0.484	0.534	0.544	0.792	0.574	0.792	0.574	0.602	0.614
109	0.908	0.848	0.908	0.848	0.698	0.788	0.776	0.848	0.776	0.848	0.884	0.736	0.724	0.856	0.724	0.856	0.858	0.838
116	0.59	0.752	0.59	0.752	0.602	0.9	0.446	0.5	0.446	0.5	0.448	0.596	0.464	0.508	0.464	0.508	0.462	0.6
112	0.656	0.532	0.656	0.532	0.66	0.596	0.628	0.778	0.628	0.778	0.598	0.816	0.264	0.462	0.264	0.462	0.238	0.464
111	0.698	0.886	0.698	0.886	0.674	0.742	0.582	0.792	0.582	0.792	0.628	0.746	0.64	0.826	0.64	0.826	0.682	0.872
114	0.522	0.804	0.522	0.804	0.536	0.662	0.398	0.542	0.398	0.542	0.432	0.63	0.424	0.546	0.424	0.546	0.48	0.626
113	0.498	0.306	0.498	0.306	0.488	0.35	0.732	0.966	0.732	0.966	0.69	0.936	0.73	0.418	0.73	0.418	0.77	0.484
117	0.97	0.914	0.97	0.914	0.956	0.818	0.948	0.592	0.948	0.592	0.916	0.476	0.822	0.57	0.822	0.57	0.784	0.472
131	0.846	0.63	0.846	0.63	0.868	0.548	0.676	0.522	0.676	0.522	0.718	0.578	0.606	0.824	0.606	0.824	0.716	0.864
130	0.804	0.304	0.804	0.304	0.89	0.286	0.774	0.302	0.774	0.302	0.804	0.312	0.812	0.262	0.812	0.262	0.828	0.28
122	0.68	0.716	0.68	0.716	0.522	0.84	0.57	0.466	0.57	0.466	0.436	0.584	0.138	0.134	0.138	0.134	0.076	0.084
123	0.868	0.93	0.868	0.93	0.872	0.92	0.838	0.648	0.838	0.648	0.832	0.86	0.88	0.954	0.88	0.954	0.87	0.904
121	0.226	0.478	0.226	0.478	0.242	0.398	0.242	0.222	0.242	0.222	0.26	0.184	0.272	0.414	0.272	0.414	0.28	0.332
120	0.736	0.876	0.736	0.876	0.618	0.746	0.554	0.766	0.554	0.766	0.468	0.696	0.59	0.366	0.59	0.366	0.57	0.412
119	0.776	0.94	0.776	0.94	0.814	0.708	0.53	0.316	0.53	0.316	0.666	0.462	0.572	0.626	0.572	0.626	0.704	0.742
118	0.842	0.968	0.842	0.968	0.75	0.962	0.942	0.562	0.942	0.562	0.93	0.568	0.97	0.676	0.97	0.676	0.966	0.672
125	0.772	0.668	0.772	0.668	0.692	0.768	0.594	0.584	0.594	0.584	0.444	0.372	0.654	0.522	0.654	0.522	0.51	0.41
124	0.642	0.91	0.642	0.91	0.786	0.83	0.436	0.49	0.436	0.49	0.594	0.408	0.484	0.676	0.484	0.676	0.642	0.528
126	0.76	0.912	0.76	0.912	0.672	0.822	0.544	0.66	0.544	0.66	0.664	0.728	0.586	0.646	0.586	0.646	0.714	0.732
134	0.952	0.814	0.952	0.814	0.868	0.898	0.814	0.428	0.814	0.428	0.814	0.526	0.892	0.832	0.892	0.832	0.862	0.828
133	0.878	0.762	0.878	0.762	0.942	0.772	0.56	0.36	0.56	0.36	0.7	0.382	0.518	0.126	0.518	0.126	0.546	0.188
132	0.902	0.842	0.902	0.842	0.892	0.828	0.806	0.936	0.806	0.936	0.8	0.944	0.548	0.62	0.548	0.62	0.474	0.492
128	0.814	0.528	0.814	0.528	0.872	0.57	0.66	0.764	0.66	0.764	0.868	0.704	0.678	0.606	0.678	0.606	0.73	0.636
129	0.91	0.96	0.91	0.96	0.848	0.954	0.716	0.822	0.716	0.822	0.694	0.736	0.678	0.832	0.678	0.832	0.678	0.724
127	0.77	0.82	0.77	0.82	0.862	0.88	0.536	0.638	0.536	0.638	0.652	0.832	0.6	0.69	0.6	0.69	0.72	0.864
140	0.898	0.288	0.898	0.288	0.82	0.326	0.682	0.132	0.682	0.132	0.572	0.166	0.324	0.062	0.324	0.062	0.25	0.068
141	0.786	0.59	0.786	0.59	0.812	0.59	0.802	0.452	0.802	0.452	0.788	0.458	0.504	0.692	0.504	0.692	0.46	0.656
142	0.402	0.336	0.402	0.336	0.388	0.304	0.3	0.54	0.3	0.54	0.284	0.542	0.328	0.458	0.328	0.458	0.314	0.458
143	0.656	0.588	0.656	0.588	0.646	0.624	0.744	0.574	0.744	0.574	0.736	0.406	0.528	0.158	0.528	0.158	0.522	0.114
144	0.474	0.876	0.474	0.876	0.536	0.772	0.308	0.522	0.308	0.522	0.336	0.432	0.348	0.484	0.348	0.484	0.394	0.542
139	0.68	0.596	0.68	0.596	0.748	0.518	0.684	0.712	0.684	0.712	0.818	0.658	0.784	0.76	0.784	0.76	0.874	0.712
138	0.412	0.58	0.412	0.58	0.504	0.43	0.314	0.312	0.314	0.312	0.302	0.2	0.354	0.342	0.354	0.342	0.342	0.194
136	0.5	0.432	0.5	0.432	0.522	0.478	0.618	0.226	0.618	0.226	0.574	0.32	0.706	0.592	0.706	0.592	0.674	0.53
137	0.656	0.678	0.656	0.678	0.402	0.58	0.794	0.8	0.794	0.8	0.482	0.604	0.712	0.784	0.712	0.784	0.412	0.52
135	0.488	0.268	0.488	0.268	0.45	0.27	0.44	0.314	0.44	0.314	0.42	0.33	0.46	0.334	0.46	0.334	0.42	0.318
145	0.84	0.792	0.84	0.792	0.826	0.504	0.604	0.672	0.604	0.672	0.822	0.824	0.496	0.678	0.496	0.678	0.662	0.596
146	0.516	0.576	0.516	0.576	0.54	0.442	0.314	0.212	0.314	0.212	0.316	0.218	0.368	0.224	0.368	0.224	0.364	0.248
149	0.58	0.546	0.58	0.546	0.524	0.396	0.762	0.684	0.762	0.684	0.91	0.606	0.804	0.882	0.804	0.882	0.898	0.792
147	0.912	0.976	0.912	0.976	0.798	0.912	0.894	0.842	0.894	0.842	0.72	0.85	0.886	0.844	0.886	0.844	0.716	0.772
148	0.638	0.556	0.638	0.556	0.75	0.54	0.452	0.272	0.452	0.272	0.54	0.196	0.74	0.412	0.74	0.412	0.756	0.346
151	0.408	0.638	0.408	0.638	0.29	0.554	0.59	0.888	0.59	0.888	0.636	0.828	0.402	0.722	0.402	0.722	0.466	0.72
152	0.566	0.486	0.566	0.486	0.682	0.562	0.34	0.224	0.34	0.224	0.434	0.314	0.496	0.274	0.496	0.274	0.518	0.402
150	0.768	0.54	0.768	0.54	0.724	0.676	0.766	0.878	0.766	0.878	0.788	0.902	0.812	0.902	0.812	0.902	0.916	0.894
154	0.804	0.816	0.804	0.816	0.864	0.842	0.706	0.786	0.706	0.786	0.774	0.756	0.782	0.782	0.782	0.782	0.83	0.794
153	0.22	0.434	0.22	0.434	0.162	0.418	0.152	0.368	0.152	0.368	0.118	0.3	0.194	0.322	0.194	0.322	0.158	0.258
155	0.928	0.548	0.928	0.548	0.934	0.626	0.686	0.766	0.686	0.766	0.734	0.72	0.726	0.778	0.726	0.778	0.744	0.756
156	0.162	0.344	0.162	0.344	0.142	0.234	0.212	0.416	0.212	0.416	0.166	0.294	0.236	0.348	0.236	0.348	0.174	0.266
157	0.576	0.48	0.576	0.48	0.652	0.442	0.408	0.42	0.408	0.42	0.426	0.442	0.362	0.502	0.362	0.502	0.382	0.492
172	0.96	0.838	0.96	0.838	0.956	0.834	0.92	0.94	0.92	0.94	0.918	0.874	0.962	0.922	0.962	0.922	0.936	0.89
173	0.502	0.836	0.502	0.836	0.59	0.654	0.446	0.592	0.446	0.592	0.538	0.616	0.496	0.59	0.496	0.59	0.59	0.59
174	0.604	0.444	0.604	0.444	0.632	0.432	0.352	0.644	0.352	0.644	0.404	0.732	0.374	0.496	0.374	0.496	0.398	0.552
163	0.796	0.652	0.796	0.652	0.798	0.512	0.7	0.27	0.7	0.27	0.658	0.184	0.95	0.928	0.95	0.928	0.954	0.92
158	0.472	0.386	0.472	0.386	0.4	0.502	0.496	0.144	0.496	0.144	0.39	0.2	0.522	0.12	0.522	0.12	0.42	0.17
165	0.626	0.852	0.626	0.852	0.356	0.71	0.822	0.614	0.822	0.614	0.696	0.412	0.87	0.778	0.87	0.778	0.862	0.718
159	0.89	0.256	0.89	0.256	0.844	0.194	0.832	0.538	0.832	0.538	0.876	0.628	0.816	0.482	0.816	0.482	0.864	0.524
164	0.392	0.742	0.392	0.742	0.362	0.72	0.392	0.66	0.392	0.66	0.374	0.618	0.432	0.638	0.432	0.638	0.4	0.622
170	0.666	0.55	0.666	0.55	0.656	0.472	0.714	0.77	0.714	0.77	0.71	0.64	0.71	0.598	0.71	0.598	0.632	0.588
166	0.498	0.542	0.498	0.542	0.654	0.574	0.318	0.256	0.318	0.256	0.434	0.288	0.392	0.544	0.392	0.544	0.52	0.69
160	0.64	0.616	0.64	0.616	0.628	0.642	0.56	0.358	0.56	0.358	0.652	0.38	0.62	0.74	0.62	0.74	0.7	0.868
169	0.24	0.438	0.24	0.438	0.168	0.266	0.3	0.444	0.3	0.444	0.244	0.33	0.34	0.486	0.34	0.486	0.278	0.382
161	0.586	0.296	0.586	0.296	0.458	0.37	0.504	0.708	0.504	0.708	0.378	0.658	0.516	0.572	0.516	0.572	0.422	0.45
162	0.318	0.702	0.318	0.702	0.316	0.684	0.2	0.494	0.2	0.494	0.186	0.404	0.282	0.43	0.282	0.43	0.294	0.334
167	0.31	0.5	0.31	0.5	0.384	0.472	0.212	0.198	0.212	0.198	0.264	0.194	0.28	0.352	0.28	0.352	0.276	0.292
171	0.796	0.53	0.796	0.53	0.918	0.52	0.604	0.868	0.604	0.868	0.752	0.942	0.688	0.832	0.688	0.832	0.748	0.846
168	0.852	0.714	0.852	0.714	0.852	0.726	0.898	0.43	0.898	0.43	0.924	0.494	0.836	0.878	0.836	0.878	0.888	0.812
178	0.858	0.688	0.858	0.688	0.908	0.594	0.646	0.38	0.646	0.38	0.742	0.494	0.598	0.684	0.598	0.684	0.676	0.74
177	0.27	0.452	0.27	0.452	0.414	0.588	0.17	0.172	0.17	0.172	0.27	0.314	0.174	0.186	0.174	0.186	0.274	0.34
179	0.534	0.258	0.534	0.258	0.52	0.256	0.37	0.132	0.37	0.132	0.366	0.102	0.46	0.128	0.46	0.128	0.462	0.078
176	0.422	0.728	0.422	0.728	0.556	0.854	0.284	0.392	0.284	0.392	0.388	0.508	0.324	0.282	0.324	0.282	0.258	0.244
175	0.74	0.446	0.74	0.446	0.744	0.56	0.778	0.58	0.778	0.58	0.77	0.554	0.822	0.788	0.822	0.788	0.81	0.808
184	0.75	0.796	0.75	0.796	0.774	0.946	0.58	0.802	0.58	0.802	0.672	0.808	0.61	0.816	0.61	0.816	0.722	0.872
183	0.986	0.816	0.986	0.816	0.986	0.704	0.916	0.546	0.916	0.546	0.868	0.632	0.944	0.854	0.944	0.854	0.906	0.77
185	0.496	0.698	0.496	0.698	0.57	0.582	0.606	0.622	0.606	0.622	0.512	0.78	0.642	0.764	0.642	0.764	0.596	0.854
181	0.314	0.494	0.314	0.494	0.344	0.588	0.288	0.46	0.288	0.46	0.27	0.452	0.264	0.408	0.264	0.408	0.308	0.474
